is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),"Ответственность , добросовестность (СК) (614_4)",Автоэлектрик - Диагностика и ремонт электрооборудования (3722_31),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Автоэлектрик - установщик дополнительного оборудования и систем сигнализации (2165_31),Автослесарь - Конкретные умения – диагностика (2261_31),Автоэлектрик - ремонт автоэлектроники различных ТС (2177_31),Автоэлектрик - конкретные умения - ремонт и обслуживание электрооборудование спецтехники (2176_31),Автоэлектрик - обобщенные умения - работа с электропроводкой и электрическими цепями (3728_31),Автослесарь - Конкретные умения – Обслуживание и ремонт электрооборудования (2440_31),Автоэлектрик - обобщенные умения - поиск и устранение неисправностей (3724_31),Автоэлектрик - умение работать на диагностическом оборудовании (3266_31),Выполнение ремонтных работ (ОПТ) (8285_36),"Саморазвитие, обучаемость (СК) (604_4)",Дисциплинированность (СК) (593_4),"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",Автоэлектрик - ремонт и обслуживание электрооборудование грузовых ТС (2181_31),Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),Автоэлектрик - обобщенные умения - проведение профилактического осмотра электрооборудования (3727_31),Пунктуальность (СК) (612_4),Автоэлектрик - обобщенные умения - работа с электрическими схемами (3725_31),Автоэлектрик - знание диагностического оборудования (3263_31),Внимательность (СК) (536_4)
False,0.0,Город федерального значения Санкт-Петербург,0,False,32500.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,0.0,Новосибирская область,0,False,30000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,0.0,Город федерального значения Москва,0,False,20000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,0.0,Московская область,2,False,30000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,0.0,Республика Коми,1,False,19500.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,0.0,Иркутская область,1,False,30000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,0.0,Хабаровский край,1,False,32750.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,0.0,Омская область,1,False,20000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,0.0,Красноярский край,1,False,28000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,0.0,Красноярский край,1,True,27500.0,33750.0,4135.7561,3198.1153,2133.7663,2133.7663,1976.6481,1809.3933,1723.2317,1368.4487,1327.9021,1191.0572,1155.5789,1120.1006,1074.4857,1044.0757,1039.0074,1008.5974,932.5725,816.0009,790.6593,709.566,669.0194,653.8144,623.4044,557.5161,557.5161
False,0.0,Республика Хакасия,1,False,40000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
False,0.0,Республика Бурятия,1,False,45000.0,79912.5,9792.5514,7572.4264,5052.2845,5052.2845,4680.2636,4284.2413,4080.2298,3240.1825,3144.1771,2820.1588,2736.1541,2652.1493,2544.1433,2472.1392,2460.1385,2388.1345,2208.1243,1932.1088,1872.1054,1680.0946,1584.0892,1548.0872,1476.0831,1320.0743,1320.0743
False,0.0,Приморский край,1,False,40000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,32500.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
False,0.0,Тюменская область,1,False,30000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,0.0,Архангельская область,1,False,30000.0,45000.0,5514.3415,4264.1538,2845.0218,2845.0218,2635.5309,2412.5244,2297.6423,1824.5983,1770.5361,1588.0763,1540.7719,1493.4675,1432.6475,1392.1009,1385.3431,1344.7965,1243.4299,1088.0012,1054.2123,946.088,892.0258,871.7525,831.2059,743.3549,743.3549
False,0.0,Новгородская область,1,False,40000.0,40000.0,4901.6369,3790.3589,2528.9082,2528.9082,2342.6941,2144.4661,2042.3487,1621.8651,1573.8099,1411.6234,1369.575,1327.5267,1273.4645,1237.423,1231.4161,1195.3747,1105.2711,967.1122,937.0776,840.9671,792.9118,774.8911,738.8497,660.7599,660.7599
False,0.0,Республика Дагестан,1,False,33750.0,33750.0,4135.7561,3198.1153,2133.7663,2133.7663,1976.6481,1809.3933,1723.2317,1368.4487,1327.9021,1191.0572,1155.5789,1120.1006,1074.4857,1044.0757,1039.0074,1008.5974,932.5725,816.0009,790.6593,709.566,669.0194,653.8144,623.4044,557.5161,557.5161
False,0.0,Томская область,1,False,40000.0,79912.5,9792.5514,7572.4264,5052.2845,5052.2845,4680.2636,4284.2413,4080.2298,3240.1825,3144.1771,2820.1588,2736.1541,2652.1493,2544.1433,2472.1392,2460.1385,2388.1345,2208.1243,1932.1088,1872.1054,1680.0946,1584.0892,1548.0872,1476.0831,1320.0743,1320.0743
False,0.0,Курганская область,1,False,30000.0,45000.0,5514.3415,4264.1538,2845.0218,2845.0218,2635.5309,2412.5244,2297.6423,1824.5983,1770.5361,1588.0763,1540.7719,1493.4675,1432.6475,1392.1009,1385.3431,1344.7965,1243.4299,1088.0012,1054.2123,946.088,892.0258,871.7525,831.2059,743.3549,743.3549
False,0.0,Мурманская область,1,False,60000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
False,0.0,Республика Карелия,1,False,79912.5,79912.5,9792.5514,7572.4264,5052.2845,5052.2845,4680.2636,4284.2413,4080.2298,3240.1825,3144.1771,2820.1588,2736.1541,2652.1493,2544.1433,2472.1392,2460.1385,2388.1345,2208.1243,1932.1088,1872.1054,1680.0946,1584.0892,1548.0872,1476.0831,1320.0743,1320.0743
False,0.0,Ямало-Ненецкий автономный округ,1,False,30000.0,110000.0,13479.5014,10423.487,6954.4977,6954.4977,6442.4088,5897.2819,5616.4589,4460.1291,4327.9772,3881.9643,3766.3313,3650.6983,3502.0273,3402.9134,3386.3944,3287.2804,3039.4954,2659.5585,2576.9635,2312.6596,2180.5076,2130.9506,2031.8366,1817.0897,1817.0897
False,0.0,Забайкальский край,1,False,25000.0,58000.0,7107.3735,5496.0204,3666.917,3666.917,3396.9064,3109.4759,2961.4056,2351.7045,2282.0243,2046.8539,1985.8838,1924.9137,1846.5235,1794.2634,1785.5534,1733.2933,1602.643,1402.3127,1358.7626,1219.4023,1149.7222,1123.5921,1071.332,958.1018,958.1018
False,0.0,Республика Саха (Якутия),1,False,55000.0,74000.0,9068.0282,7012.164,4678.4803,4678.4803,4333.9841,3967.2624,3778.3451,3000.4505,2911.5483,2611.5032,2533.7138,2455.9243,2355.9093,2289.2326,2278.1198,2211.4432,2044.7515,1789.1575,1733.5936,1555.7892,1466.8869,1433.5486,1366.8719,1222.4058,1222.4058
False,0.0,Камчатский край,1,False,50000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
False,0.0,Еврейская автономная область,1,False,55000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
False,0.0,Амурская область,1,False,45000.0,50000.0,6127.0461,4737.9486,3161.1353,3161.1353,2928.3676,2680.5827,2552.9359,2027.3314,1967.2624,1764.5292,1711.9688,1659.4083,1591.8306,1546.7788,1539.2702,1494.2184,1381.5888,1208.8902,1171.347,1051.2089,991.1398,968.6139,923.5621,825.9498,825.9498
False,0.0,Сахалинская область,1,False,26000.0,26000.0,3186.064,2463.7333,1643.7904,1643.7904,1522.7512,1393.903,1327.5267,1054.2123,1022.9764,917.5552,890.2238,862.8923,827.7519,804.325,800.4205,776.9935,718.4262,628.6229,609.1005,546.6286,515.3927,503.6792,480.2523,429.4939,429.4939
False,0.0,Республика Алтай,1,False,45000.0,45000.0,5514.3415,4264.1538,2845.0218,2845.0218,2635.5309,2412.5244,2297.6423,1824.5983,1770.5361,1588.0763,1540.7719,1493.4675,1432.6475,1392.1009,1385.3431,1344.7965,1243.4299,1088.0012,1054.2123,946.088,892.0258,871.7525,831.2059,743.3549,743.3549
False,2.0,Ставропольский край,2,False,20000.0,75000.0,9190.5692,7106.923,4741.703,4741.703,4392.5514,4020.874,3829.4038,3040.9971,2950.8935,2646.7938,2567.9531,2489.1125,2387.7459,2320.1682,2308.9052,2241.3275,2072.3832,1813.3353,1757.0206,1576.8133,1486.7097,1452.9209,1385.3431,1238.9248,1238.9248
False,2.0,Калининградская область,1,False,35000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
False,2.0,Карачаево-Черкесская Республика,1,False,40000.0,40000.0,4901.6369,3790.3589,2528.9082,2528.9082,2342.6941,2144.4661,2042.3487,1621.8651,1573.8099,1411.6234,1369.575,1327.5267,1273.4645,1237.423,1231.4161,1195.3747,1105.2711,967.1122,937.0776,840.9671,792.9118,774.8911,738.8497,660.7599,660.7599
False,2.0,Самарская область,0,False,25000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
False,2.0,Самарская область,0,True,80000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,2.0,Ростовская область,0,False,25000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
False,2.0,Республика Татарстан,0,False,25000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
False,2.0,Свердловская область,0,False,25000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
False,2.0,Свердловская область,0,True,50000.0,52000.0,6372.1279,4927.4666,3287.5807,3287.5807,3045.5023,2787.806,2655.0533,2108.4247,2045.9528,1835.1104,1780.4475,1725.7847,1655.5038,1608.6499,1600.841,1553.9871,1436.8524,1257.2458,1218.2009,1093.2572,1030.7854,1007.3585,960.5046,858.9878,858.9878
False,2.0,Республика Башкортостан,0,False,25000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
False,2.0,Волгоградская область,2,False,33000.0,70000.0,8577.8645,6633.1281,4425.5894,4425.5894,4099.7147,3752.8157,3574.1102,2838.264,2754.1673,2470.3409,2396.7563,2323.1716,2228.5628,2165.4903,2154.9782,2091.9057,1934.2244,1692.4463,1639.8859,1471.6924,1387.5957,1356.0595,1292.9869,1156.3298,1156.3298
False,2.0,Вологодская область,1,False,40000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
False,2.0,Рязанская область,1,False,25000.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
False,2.0,Рязанская область,1,True,50000.0,50000.0,6127.0461,4737.9486,3161.1353,3161.1353,2928.3676,2680.5827,2552.9359,2027.3314,1967.2624,1764.5292,1711.9688,1659.4083,1591.8306,1546.7788,1539.2702,1494.2184,1381.5888,1208.8902,1171.347,1051.2089,991.1398,968.6139,923.5621,825.9498,825.9498
False,2.0,Краснодарский край,0,False,25000.0,175000.0,21444.6614,16582.8202,11063.9736,11063.9736,10249.2867,9382.0393,8935.2756,7095.66,6885.4182,6175.8522,5991.8907,5807.9291,5571.4071,5413.7258,5387.4456,5229.7642,4835.5609,4231.1158,4099.7147,3679.2311,3468.9893,3390.1487,3232.4673,2890.8244,2890.8244
False,2.0,Владимирская область,1,False,40000.0,52000.0,6372.1279,4927.4666,3287.5807,3287.5807,3045.5023,2787.806,2655.0533,2108.4247,2045.9528,1835.1104,1780.4475,1725.7847,1655.5038,1608.6499,1600.841,1553.9871,1436.8524,1257.2458,1218.2009,1093.2572,1030.7854,1007.3585,960.5046,858.9878,858.9878
False,2.0,Псковская область,1,False,20744.0,52000.0,6372.1279,4927.4666,3287.5807,3287.5807,3045.5023,2787.806,2655.0533,2108.4247,2045.9528,1835.1104,1780.4475,1725.7847,1655.5038,1608.6499,1600.841,1553.9871,1436.8524,1257.2458,1218.2009,1093.2572,1030.7854,1007.3585,960.5046,858.9878,858.9878
False,2.0,Нижегородская область,0,False,25000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
False,2.0,Оренбургская область,2,False,25000.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
False,2.0,Челябинская область,0,False,25000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
False,2.0,Воронежская область,2,False,25000.0,150000.0,18381.1383,14213.8459,9483.4059,9483.4059,8785.1029,8041.748,7658.8076,6081.9943,5901.7871,5293.5876,5135.9063,4978.225,4775.4918,4640.3364,4617.8105,4482.6551,4144.7665,3626.6707,3514.0411,3153.6267,2973.4194,2905.8417,2770.6863,2477.8495,2477.8495
False,2.0,Воронежская область,2,True,25000.0,25000.0,3063.5231,2368.9743,1580.5677,1580.5677,1464.1838,1340.2913,1276.4679,1013.6657,983.6312,882.2646,855.9844,829.7042,795.9153,773.3894,769.6351,747.1092,690.7944,604.4451,585.6735,525.6044,495.5699,484.307,461.781,412.9749,412.9749
False,2.0,Алтайский край,2,False,23450.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,2.0,Республика Крым,1,False,40000.0,70000.0,8577.8645,6633.1281,4425.5894,4425.5894,4099.7147,3752.8157,3574.1102,2838.264,2754.1673,2470.3409,2396.7563,2323.1716,2228.5628,2165.4903,2154.9782,2091.9057,1934.2244,1692.4463,1639.8859,1471.6924,1387.5957,1356.0595,1292.9869,1156.3298,1156.3298
False,2.0,Калужская область,1,False,25000.0,70000.0,8577.8645,6633.1281,4425.5894,4425.5894,4099.7147,3752.8157,3574.1102,2838.264,2754.1673,2470.3409,2396.7563,2323.1716,2228.5628,2165.4903,2154.9782,2091.9057,1934.2244,1692.4463,1639.8859,1471.6924,1387.5957,1356.0595,1292.9869,1156.3298,1156.3298
False,2.0,Астраханская область,1,False,50000.0,50000.0,6127.0461,4737.9486,3161.1353,3161.1353,2928.3676,2680.5827,2552.9359,2027.3314,1967.2624,1764.5292,1711.9688,1659.4083,1591.8306,1546.7788,1539.2702,1494.2184,1381.5888,1208.8902,1171.347,1051.2089,991.1398,968.6139,923.5621,825.9498,825.9498
False,2.0,Ленинградская область,1,False,45000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
False,2.0,Саратовская область,2,False,25000.0,58000.0,7107.3735,5496.0204,3666.917,3666.917,3396.9064,3109.4759,2961.4056,2351.7045,2282.0243,2046.8539,1985.8838,1924.9137,1846.5235,1794.2634,1785.5534,1733.2933,1602.643,1402.3127,1358.7626,1219.4023,1149.7222,1123.5921,1071.332,958.1018,958.1018
False,2.0,Пензенская область,1,False,40000.0,52000.0,6372.1279,4927.4666,3287.5807,3287.5807,3045.5023,2787.806,2655.0533,2108.4247,2045.9528,1835.1104,1780.4475,1725.7847,1655.5038,1608.6499,1600.841,1553.9871,1436.8524,1257.2458,1218.2009,1093.2572,1030.7854,1007.3585,960.5046,858.9878,858.9878
False,2.0,Орловская область,1,False,25000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,2.0,Тульская область,1,False,25000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
False,2.0,Тверская область,1,False,35000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,2.0,Белгородская область,2,False,50000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
False,2.0,Республика Марий Эл,1,False,40000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
False,2.0,Тамбовская область,2,False,25000.0,25000.0,3063.5231,2368.9743,1580.5677,1580.5677,1464.1838,1340.2913,1276.4679,1013.6657,983.6312,882.2646,855.9844,829.7042,795.9153,773.3894,769.6351,747.1092,690.7944,604.4451,585.6735,525.6044,495.5699,484.307,461.781,412.9749,412.9749
False,2.0,Ульяновская область,1,False,30000.0,52000.0,6372.1279,4927.4666,3287.5807,3287.5807,3045.5023,2787.806,2655.0533,2108.4247,2045.9528,1835.1104,1780.4475,1725.7847,1655.5038,1608.6499,1600.841,1553.9871,1436.8524,1257.2458,1218.2009,1093.2572,1030.7854,1007.3585,960.5046,858.9878,858.9878
False,2.0,Чувашская Республика,1,False,25000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,2.0,Республика Мордовия,1,False,30000.0,52000.0,6372.1279,4927.4666,3287.5807,3287.5807,3045.5023,2787.806,2655.0533,2108.4247,2045.9528,1835.1104,1780.4475,1725.7847,1655.5038,1608.6499,1600.841,1553.9871,1436.8524,1257.2458,1218.2009,1093.2572,1030.7854,1007.3585,960.5046,858.9878,858.9878
False,2.0,Удмуртская Республика,1,False,25000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
False,2.0,Курская область,2,False,40000.0,52000.0,6372.1279,4927.4666,3287.5807,3287.5807,3045.5023,2787.806,2655.0533,2108.4247,2045.9528,1835.1104,1780.4475,1725.7847,1655.5038,1608.6499,1600.841,1553.9871,1436.8524,1257.2458,1218.2009,1093.2572,1030.7854,1007.3585,960.5046,858.9878,858.9878
False,2.0,Пермский край,1,False,35000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
False,2.0,Ярославская область,1,False,30000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
False,2.0,Липецкая область,1,False,25000.0,50000.0,6127.0461,4737.9486,3161.1353,3161.1353,2928.3676,2680.5827,2552.9359,2027.3314,1967.2624,1764.5292,1711.9688,1659.4083,1591.8306,1546.7788,1539.2702,1494.2184,1381.5888,1208.8902,1171.347,1051.2089,991.1398,968.6139,923.5621,825.9498,825.9498
False,2.0,Липецкая область,1,True,52000.0,52000.0,6372.1279,4927.4666,3287.5807,3287.5807,3045.5023,2787.806,2655.0533,2108.4247,2045.9528,1835.1104,1780.4475,1725.7847,1655.5038,1608.6499,1600.841,1553.9871,1436.8524,1257.2458,1218.2009,1093.2572,1030.7854,1007.3585,960.5046,858.9878,858.9878
False,2.0,Кемеровская область,1,False,25000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
False,2.0,Кировская область,1,False,25000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
