is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Пунктуальность (СК) (612_4),Коммуникабельность (СК) (617_4),"Личные установки и ценности, мировоззрение (2043_4)","Организаторские способности, лидерство (СК) (393_4)",Информирование и консультирование клиентов/заказчиков (2498_33),"Ответственность , добросовестность (СК) (614_4)",Ведение записи клиентов с распределением нагрузки на специалистов (2242_33),"Саморазвитие, обучаемость (СК) (604_4)",Аккуратность (СК) (575_4),Стрессоустойчивость (СК) (601_4),Доброжелательность (СК) (1126_4),"Ведение расчетно-кассовых операций и кассовой документации, работа с кассой (2057_33)",Грамотность (СК) (1368_4),Активность (СК) (576_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)","Многозадачность, интенсивность (СК) (627_4)",Английский язык (ЯС) (1918_32),"Консультирование клиентов/покупателей по ассортименту, продукции, товарам, услугам (2970_33)","Знание ПК, различных операционных систем, офисных программ (2286_33)",Вежливость (СК) (581_4),"Координация деятельности офиса, руководства и сотрудников (3352_33)",Прием посетителей (1971_33),Целеустремленность (СК) (588_4),Командность (СК) (1371_4),"Ведение базы данных клиентов, CRM (2472_33)","Обеспечение выполнения планов, достижения показателей, роста KPI-показателей (2204_33)",Ведение отчетности и разработка регламентов (2239_33),Внимательность (СК) (536_4),Дисциплинированность (СК) (593_4),"Организация и обеспечение эффективного обслуживания покупателей: координация процессов обслуживания покупателей, контроль и повышение качества (2195_33)"
False,2.0,Красноярский край,1,False,23000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,2.0,Пензенская область,1,False,20000.0,20000.0,1948.2252,1601.281,1184.948,1094.2087,1083.5335,998.1318,934.0806,928.743,902.055,848.6789,704.5637,661.8628,613.8244,549.7732,539.0979,517.7475,427.0083,427.0083,400.3203,384.3074,373.6322,362.957,362.957,352.2818,320.2562,309.581,304.2434,293.5682,288.2306,282.893
False,2.0,Новгородская область,1,False,30000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Удмуртская Республика,1,False,50000.0,50000.0,4870.5631,4003.2026,2962.3699,2735.5218,2708.8337,2495.3296,2335.2015,2321.8575,2255.1374,2121.6974,1761.4091,1654.6571,1534.561,1374.4329,1347.7449,1294.3688,1067.5207,1067.5207,1000.8006,960.7686,934.0806,907.3926,907.3926,880.7046,800.6405,773.9525,760.6085,733.9205,720.5765,707.2325
False,2.0,Курганская область,1,False,40000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Самарская область,0,False,15000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,2.0,Республика Коми,1,False,15000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Омская область,1,False,23000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Вологодская область,1,False,23000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Ярославская область,1,False,22000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Тюменская область,1,False,23000.0,23000.0,2240.459,1841.4732,1362.6902,1258.34,1246.0635,1147.8516,1074.1927,1068.0544,1037.3632,975.9808,810.2482,761.1422,705.8981,632.2391,619.9626,595.4097,491.0595,491.0595,460.3683,441.9536,429.6771,417.4006,417.4006,405.1241,368.2946,356.0181,349.8799,337.6034,331.4652,325.3269
False,2.0,Рязанская область,1,False,22000.0,22000.0,2143.0478,1761.4091,1303.4428,1203.6296,1191.8868,1097.945,1027.4887,1021.6173,992.2605,933.5468,775.02,728.0491,675.2068,604.7505,593.0077,569.5223,469.7091,469.7091,440.3523,422.7382,410.9955,399.2527,399.2527,387.51,352.2818,340.5391,334.6677,322.925,317.0536,311.1823
False,2.0,Томская область,1,False,30000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Ставропольский край,2,False,23000.0,32500.0,3165.866,2602.0817,1925.5404,1778.0891,1760.7419,1621.9642,1517.881,1509.2074,1465.8393,1379.1033,1144.9159,1075.5271,997.4646,893.3814,876.0342,841.3397,693.8884,693.8884,650.5204,624.4996,607.1524,589.8052,589.8052,572.458,520.4163,503.0691,494.3955,477.0483,468.3747,459.7011
False,2.0,Республика Адыгея,1,False,20000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,2.0,Ульяновская область,1,False,30000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,2.0,Чувашская Республика,1,False,20000.0,23000.0,2240.459,1841.4732,1362.6902,1258.34,1246.0635,1147.8516,1074.1927,1068.0544,1037.3632,975.9808,810.2482,761.1422,705.8981,632.2391,619.9626,595.4097,491.0595,491.0595,460.3683,441.9536,429.6771,417.4006,417.4006,405.1241,368.2946,356.0181,349.8799,337.6034,331.4652,325.3269
False,2.0,Республика Северная Осетия,1,False,30000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,2.0,Город федерального значения Севастополь,1,False,25000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,2.0,Тамбовская область,2,False,30000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,2.0,Республика Татарстан,0,False,20000.0,42500.0,4139.9786,3402.7222,2518.0144,2325.1935,2302.5087,2121.0302,1984.9213,1973.5789,1916.8668,1803.4428,1497.1978,1406.4585,1304.3768,1168.2679,1145.5831,1100.2135,907.3926,907.3926,850.6805,816.6533,793.9685,771.2837,771.2837,748.5989,680.5444,657.8596,646.5172,623.8324,612.49,601.1476
False,2.0,Краснодарский край,0,False,23000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Краснодарский край,0,True,22000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,2.0,Хабаровский край,1,False,65000.0,65000.0,6331.7321,5204.1633,3851.0809,3556.1783,3521.4839,3243.9285,3035.7619,3018.4147,2931.6787,2758.2066,2289.8319,2151.0542,1994.9293,1786.7627,1752.0683,1682.6795,1387.7769,1387.7769,1301.0408,1248.9992,1214.3048,1179.6104,1179.6104,1144.9159,1040.8327,1006.1382,988.791,954.0966,936.7494,919.4022
False,2.0,Приморский край,1,False,30000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,2.0,Мурманская область,1,False,52500.0,52500.0,5114.0913,4203.3627,3110.4884,2872.2978,2844.2754,2620.0961,2451.9616,2437.9504,2367.8943,2227.7822,1849.4796,1737.3899,1611.289,1443.1545,1415.1321,1359.0873,1120.8967,1120.8967,1050.8407,1008.807,980.7846,952.7622,952.7622,924.7398,840.6725,812.6501,798.6389,770.6165,756.6053,742.5941
False,2.0,Республика Дагестан,1,False,20000.0,20000.0,1948.2252,1601.281,1184.948,1094.2087,1083.5335,998.1318,934.0806,928.743,902.055,848.6789,704.5637,661.8628,613.8244,549.7732,539.0979,517.7475,427.0083,427.0083,400.3203,384.3074,373.6322,362.957,362.957,352.2818,320.2562,309.581,304.2434,293.5682,288.2306,282.893
False,2.0,Ямало-Ненецкий автономный округ,1,False,40000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,1.0,Город федерального значения Санкт-Петербург,0,False,20000.0,100000.0,9741.1262,8006.4051,5924.7398,5471.0435,5417.6675,4990.6592,4670.403,4643.715,4510.2749,4243.3947,3522.8183,3309.3141,3069.122,2748.8658,2695.4897,2588.7377,2135.0414,2135.0414,2001.6013,1921.5372,1868.1612,1814.7852,1814.7852,1761.4091,1601.281,1547.905,1521.217,1467.8409,1441.1529,1414.4649
False,1.0,Город федерального значения Санкт-Петербург,0,True,25000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,1.0,Свердловская область,0,False,15000.0,100000.0,9741.1262,8006.4051,5924.7398,5471.0435,5417.6675,4990.6592,4670.403,4643.715,4510.2749,4243.3947,3522.8183,3309.3141,3069.122,2748.8658,2695.4897,2588.7377,2135.0414,2135.0414,2001.6013,1921.5372,1868.1612,1814.7852,1814.7852,1761.4091,1601.281,1547.905,1521.217,1467.8409,1441.1529,1414.4649
False,1.0,Свердловская область,0,True,20000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,1.0,Ростовская область,0,False,15000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,1.0,Ростовская область,0,True,20000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,1.0,Город федерального значения Москва,0,False,55.0,100000.0,9741.1262,8006.4051,5924.7398,5471.0435,5417.6675,4990.6592,4670.403,4643.715,4510.2749,4243.3947,3522.8183,3309.3141,3069.122,2748.8658,2695.4897,2588.7377,2135.0414,2135.0414,2001.6013,1921.5372,1868.1612,1814.7852,1814.7852,1761.4091,1601.281,1547.905,1521.217,1467.8409,1441.1529,1414.4649
False,1.0,Город федерального значения Москва,0,True,17500.0,50000.0,4870.5631,4003.2026,2962.3699,2735.5218,2708.8337,2495.3296,2335.2015,2321.8575,2255.1374,2121.6974,1761.4091,1654.6571,1534.561,1374.4329,1347.7449,1294.3688,1067.5207,1067.5207,1000.8006,960.7686,934.0806,907.3926,907.3926,880.7046,800.6405,773.9525,760.6085,733.9205,720.5765,707.2325
False,1.0,Новосибирская область,0,False,18000.0,55000.0,5357.6194,4403.5228,3258.6069,3009.0739,2979.7171,2744.8626,2568.7216,2554.0432,2480.6512,2333.8671,1937.55,1820.1228,1688.0171,1511.8762,1482.5193,1423.8057,1174.2728,1174.2728,1100.8807,1056.8455,1027.4887,998.1318,998.1318,968.775,880.7046,851.3477,836.6693,807.3125,792.6341,777.9557
False,1.0,Новосибирская область,0,True,20000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,1.0,Республика Башкортостан,0,False,12500.0,50000.0,4870.5631,4003.2026,2962.3699,2735.5218,2708.8337,2495.3296,2335.2015,2321.8575,2255.1374,2121.6974,1761.4091,1654.6571,1534.561,1374.4329,1347.7449,1294.3688,1067.5207,1067.5207,1000.8006,960.7686,934.0806,907.3926,907.3926,880.7046,800.6405,773.9525,760.6085,733.9205,720.5765,707.2325
False,1.0,Республика Башкортостан,0,True,20000.0,20000.0,1948.2252,1601.281,1184.948,1094.2087,1083.5335,998.1318,934.0806,928.743,902.055,848.6789,704.5637,661.8628,613.8244,549.7732,539.0979,517.7475,427.0083,427.0083,400.3203,384.3074,373.6322,362.957,362.957,352.2818,320.2562,309.581,304.2434,293.5682,288.2306,282.893
False,1.0,Московская область,2,False,45.0,100000.0,9741.1262,8006.4051,5924.7398,5471.0435,5417.6675,4990.6592,4670.403,4643.715,4510.2749,4243.3947,3522.8183,3309.3141,3069.122,2748.8658,2695.4897,2588.7377,2135.0414,2135.0414,2001.6013,1921.5372,1868.1612,1814.7852,1814.7852,1761.4091,1601.281,1547.905,1521.217,1467.8409,1441.1529,1414.4649
False,1.0,Московская область,2,True,25000.0,60000.0,5844.6757,4803.8431,3554.8439,3282.6261,3250.6005,2994.3955,2802.2418,2786.229,2706.1649,2546.0368,2113.691,1985.5885,1841.4732,1649.3195,1617.2938,1553.2426,1281.0248,1281.0248,1200.9608,1152.9223,1120.8967,1088.8711,1088.8711,1056.8455,960.7686,928.743,912.7302,880.7046,864.6918,848.6789
False,1.0,Челябинская область,0,False,15000.0,70000.0,6818.7884,5604.4836,4147.3179,3829.7305,3792.3672,3493.4614,3269.2821,3250.6005,3157.1924,2970.3763,2465.9728,2316.5199,2148.3854,1924.206,1886.8428,1812.1164,1494.529,1494.529,1401.1209,1345.0761,1307.7128,1270.3496,1270.3496,1232.9864,1120.8967,1083.5335,1064.8519,1027.4887,1008.807,990.1254
False,1.0,Челябинская область,0,True,20000.0,24000.0,2337.8703,1921.5372,1421.9376,1313.0504,1300.2402,1197.7582,1120.8967,1114.4916,1082.466,1018.4147,845.4764,794.2354,736.5893,659.7278,646.9175,621.297,512.4099,512.4099,480.3843,461.1689,448.3587,435.5484,435.5484,422.7382,384.3074,371.4972,365.0921,352.2818,345.8767,339.4716
False,1.0,Воронежская область,2,False,15000.0,31000.0,3019.7491,2481.9856,1836.6693,1696.0235,1679.4769,1547.1044,1447.8249,1439.5516,1398.1852,1315.4524,1092.0737,1025.8874,951.4278,852.1484,835.6018,802.5087,661.8628,661.8628,620.4964,595.6765,579.13,562.5834,562.5834,546.0368,496.3971,479.8505,471.5773,455.0307,446.7574,438.4841
False,1.0,Воронежская область,2,True,20000.0,20000.0,1948.2252,1601.281,1184.948,1094.2087,1083.5335,998.1318,934.0806,928.743,902.055,848.6789,704.5637,661.8628,613.8244,549.7732,539.0979,517.7475,427.0083,427.0083,400.3203,384.3074,373.6322,362.957,362.957,352.2818,320.2562,309.581,304.2434,293.5682,288.2306,282.893
False,1.0,Пермский край,1,False,15000.0,45000.0,4383.5068,3602.8823,2666.1329,2461.9696,2437.9504,2245.7966,2101.6813,2089.6717,2029.6237,1909.5276,1585.2682,1489.1914,1381.1049,1236.9896,1212.9704,1164.9319,960.7686,960.7686,900.7206,864.6918,840.6725,816.6533,816.6533,792.6341,720.5765,696.5572,684.5476,660.5284,648.5188,636.5092
False,1.0,Пермский край,1,True,20000.0,20000.0,1948.2252,1601.281,1184.948,1094.2087,1083.5335,998.1318,934.0806,928.743,902.055,848.6789,704.5637,661.8628,613.8244,549.7732,539.0979,517.7475,427.0083,427.0083,400.3203,384.3074,373.6322,362.957,362.957,352.2818,320.2562,309.581,304.2434,293.5682,288.2306,282.893
False,1.0,Саратовская область,2,False,15000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,1.0,Саратовская область,2,True,25000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,1.0,Алтайский край,2,False,25.0,80000.0,7792.901,6405.1241,4739.7918,4376.8348,4334.134,3992.5274,3736.3224,3714.972,3608.2199,3394.7158,2818.2546,2647.4513,2455.2976,2199.0926,2156.3918,2070.9901,1708.0331,1708.0331,1601.281,1537.2298,1494.529,1451.8281,1451.8281,1409.1273,1281.0248,1238.324,1216.9736,1174.2728,1152.9223,1131.5719
False,1.0,Волгоградская область,2,False,15000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,1.0,Кемеровская область,1,False,15000.0,50000.0,4870.5631,4003.2026,2962.3699,2735.5218,2708.8337,2495.3296,2335.2015,2321.8575,2255.1374,2121.6974,1761.4091,1654.6571,1534.561,1374.4329,1347.7449,1294.3688,1067.5207,1067.5207,1000.8006,960.7686,934.0806,907.3926,907.3926,880.7046,800.6405,773.9525,760.6085,733.9205,720.5765,707.2325
False,1.0,Нижегородская область,0,False,15000.0,45000.0,4383.5068,3602.8823,2666.1329,2461.9696,2437.9504,2245.7966,2101.6813,2089.6717,2029.6237,1909.5276,1585.2682,1489.1914,1381.1049,1236.9896,1212.9704,1164.9319,960.7686,960.7686,900.7206,864.6918,840.6725,816.6533,816.6533,792.6341,720.5765,696.5572,684.5476,660.5284,648.5188,636.5092
False,1.0,Нижегородская область,0,True,15000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,1.0,Ивановская область,1,False,15000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,1.0,Иркутская область,1,False,15000.0,45000.0,4383.5068,3602.8823,2666.1329,2461.9696,2437.9504,2245.7966,2101.6813,2089.6717,2029.6237,1909.5276,1585.2682,1489.1914,1381.1049,1236.9896,1212.9704,1164.9319,960.7686,960.7686,900.7206,864.6918,840.6725,816.6533,816.6533,792.6341,720.5765,696.5572,684.5476,660.5284,648.5188,636.5092
False,1.0,Иркутская область,1,True,25000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,1.0,Калининградская область,1,False,17000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,1.0,Калининградская область,1,True,20000.0,20000.0,1948.2252,1601.281,1184.948,1094.2087,1083.5335,998.1318,934.0806,928.743,902.055,848.6789,704.5637,661.8628,613.8244,549.7732,539.0979,517.7475,427.0083,427.0083,400.3203,384.3074,373.6322,362.957,362.957,352.2818,320.2562,309.581,304.2434,293.5682,288.2306,282.893
False,1.0,Красноярский край,1,False,15000.0,70000.0,6818.7884,5604.4836,4147.3179,3829.7305,3792.3672,3493.4614,3269.2821,3250.6005,3157.1924,2970.3763,2465.9728,2316.5199,2148.3854,1924.206,1886.8428,1812.1164,1494.529,1494.529,1401.1209,1345.0761,1307.7128,1270.3496,1270.3496,1232.9864,1120.8967,1083.5335,1064.8519,1027.4887,1008.807,990.1254
False,1.0,Красноярский край,1,True,20000.0,27000.0,2630.1041,2161.7294,1599.6797,1477.1817,1462.7702,1347.478,1261.0088,1253.803,1217.7742,1145.7166,951.1609,893.5148,828.6629,742.1938,727.7822,698.9592,576.4612,576.4612,540.4323,518.8151,504.4035,489.992,489.992,475.5805,432.3459,417.9343,410.7286,396.3171,389.1113,381.9055
False,1.0,Пензенская область,1,False,18000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,1.0,Калужская область,1,False,17000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,1.0,Новгородская область,1,False,12500.0,27000.0,2630.1041,2161.7294,1599.6797,1477.1817,1462.7702,1347.478,1261.0088,1253.803,1217.7742,1145.7166,951.1609,893.5148,828.6629,742.1938,727.7822,698.9592,576.4612,576.4612,540.4323,518.8151,504.4035,489.992,489.992,475.5805,432.3459,417.9343,410.7286,396.3171,389.1113,381.9055
False,1.0,Новгородская область,1,True,25000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,1.0,Орловская область,1,False,12000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,1.0,Удмуртская Республика,1,False,15000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,1.0,Оренбургская область,2,False,12000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,1.0,Оренбургская область,2,True,12000.0,12000.0,1168.9351,960.7686,710.9688,656.5252,650.1201,598.8791,560.4484,557.2458,541.233,509.2074,422.7382,397.1177,368.2946,329.8639,323.4588,310.6485,256.205,256.205,240.1922,230.5845,224.1793,217.7742,217.7742,211.3691,192.1537,185.7486,182.546,176.1409,172.9384,169.7358
