is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Работа на станках с ЧПУ (3542_35),"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Внимательность (СК) (536_4),Чтение схем/чертежей (ОПТ) (3032_36),"Личные установки и ценности, мировоззрение (2043_4)",Аккуратность (СК) (575_4),Составление и корректировка управляющих программ (3667_35),"Саморазвитие, обучаемость (СК) (604_4)",Подготовка станков к работе (3512_35),Штамповочные работы (3747_35),Высокая работоспособность (СК) (586_4),Эксплуатация станочного оборудования (3579_35),Установка инструмента (3458_35),Наладка оборудования (4078_35),Коммуникабельность (СК) (617_4),Трудолюбие (СК) (597_4),Фрезерование (3469_35),Техническое обслуживание оборудования (4130_35),Использование контрольно-измерительных инструментов (3479_35),Работа на фрезерном станке с ЧПУ (3645_35),Контроль качества изделий (3466_35),Знания устройства и принципа действия станков с ЧПУ (3752_35),Целеустремленность (СК) (588_4),Знать систему допусков и посадок (3462_35)
False,0.0,Тульская область,1,False,15000.0,55000.0,8869.1099,7074.171,4309.7731,4012.2164,3589.8778,3417.103,3321.1169,3081.1518,2255.6719,2111.6928,1996.5096,1343.8045,1151.8325,1103.8394,1065.445,873.4729,767.8883,748.6911,671.9023,643.1065,537.5218,537.5218,508.726,508.726,499.1274
False,0.0,Красноярский край,1,False,18000.0,50000.0,8062.8272,6431.0646,3917.9756,3647.4695,3263.5253,3106.4572,3019.1972,2801.0471,2050.6108,1919.7208,1815.0087,1221.6405,1047.1204,1003.4904,968.5864,794.0663,698.0803,680.6283,610.8202,584.6422,488.6562,488.6562,462.4782,462.4782,453.7522
False,0.0,Кемеровская область,1,False,15000.0,90000.0,14513.089,11575.9162,7052.356,6565.445,5874.3455,5591.623,5434.555,5041.8848,3691.0995,3455.4974,3267.0157,2198.9529,1884.8168,1806.2827,1743.4555,1429.3194,1256.5445,1225.1309,1099.4764,1052.356,879.5812,879.5812,832.4607,832.4607,816.7539
False,0.0,Кемеровская область,1,True,30000.0,30000.0,4837.6963,3858.6387,2350.7853,2188.4817,1958.1152,1863.8743,1811.5183,1680.6283,1230.3665,1151.8325,1089.0052,732.9843,628.2723,602.0942,581.1518,476.4398,418.8482,408.377,366.4921,350.7853,293.1937,293.1937,277.4869,277.4869,272.2513
False,0.0,Пензенская область,1,False,15000.0,50000.0,8062.8272,6431.0646,3917.9756,3647.4695,3263.5253,3106.4572,3019.1972,2801.0471,2050.6108,1919.7208,1815.0087,1221.6405,1047.1204,1003.4904,968.5864,794.0663,698.0803,680.6283,610.8202,584.6422,488.6562,488.6562,462.4782,462.4782,453.7522
False,0.0,Астраханская область,1,False,22000.0,40000.0,6450.2618,5144.8517,3134.3805,2917.9756,2610.8202,2485.1658,2415.3578,2240.8377,1640.4887,1535.7766,1452.007,977.3124,837.6963,802.7923,774.8691,635.2531,558.4642,544.5026,488.6562,467.7138,390.925,390.925,369.9825,369.9825,363.0017
False,0.0,Ставропольский край,2,False,15000.0,45000.0,7256.5445,5787.9581,3526.178,3282.7225,2937.1728,2795.8115,2717.2775,2520.9424,1845.5497,1727.7487,1633.5079,1099.4764,942.4084,903.1414,871.7277,714.6597,628.2723,612.5654,549.7382,526.178,439.7906,439.7906,416.2304,416.2304,408.377
False,0.0,Липецкая область,1,False,16242.0,67500.0,10884.8168,8681.9372,5289.267,4924.0838,4405.7592,4193.7173,4075.9162,3781.4136,2768.3246,2591.623,2450.2618,1649.2147,1413.6126,1354.712,1307.5916,1071.9895,942.4084,918.8482,824.6073,789.267,659.6859,659.6859,624.3455,624.3455,612.5654
False,0.0,Липецкая область,1,True,27000.0,27000.0,4353.9267,3472.7749,2115.7068,1969.6335,1762.3037,1677.4869,1630.3665,1512.5654,1107.3298,1036.6492,980.1047,659.6859,565.445,541.8848,523.0366,428.7958,376.9634,367.5393,329.8429,315.7068,263.8743,263.8743,249.7382,249.7382,245.0262
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,40000.0,6450.2618,5144.8517,3134.3805,2917.9756,2610.8202,2485.1658,2415.3578,2240.8377,1640.4887,1535.7766,1452.007,977.3124,837.6963,802.7923,774.8691,635.2531,558.4642,544.5026,488.6562,467.7138,390.925,390.925,369.9825,369.9825,363.0017
False,0.0,Тамбовская область,2,False,22000.0,57250.0,9231.9372,7363.5689,4486.082,4176.3525,3736.7365,3556.8935,3456.9808,3207.199,2347.9494,2198.0803,2078.185,1398.7784,1198.9529,1148.9965,1109.0314,909.2059,799.3019,779.3194,699.3892,669.4154,559.5113,559.5113,529.5375,529.5375,519.5462
False,0.0,Республика Коми,1,False,15000.0,40000.0,6450.2618,5144.8517,3134.3805,2917.9756,2610.8202,2485.1658,2415.3578,2240.8377,1640.4887,1535.7766,1452.007,977.3124,837.6963,802.7923,774.8691,635.2531,558.4642,544.5026,488.6562,467.7138,390.925,390.925,369.9825,369.9825,363.0017
False,0.0,Республика Коми,1,True,30000.0,30000.0,4837.6963,3858.6387,2350.7853,2188.4817,1958.1152,1863.8743,1811.5183,1680.6283,1230.3665,1151.8325,1089.0052,732.9843,628.2723,602.0942,581.1518,476.4398,418.8482,408.377,366.4921,350.7853,293.1937,293.1937,277.4869,277.4869,272.2513
False,0.0,Республика Марий Эл,1,False,15000.0,50000.0,8062.8272,6431.0646,3917.9756,3647.4695,3263.5253,3106.4572,3019.1972,2801.0471,2050.6108,1919.7208,1815.0087,1221.6405,1047.1204,1003.4904,968.5864,794.0663,698.0803,680.6283,610.8202,584.6422,488.6562,488.6562,462.4782,462.4782,453.7522
False,0.0,Республика Марий Эл,1,True,30000.0,30000.0,4837.6963,3858.6387,2350.7853,2188.4817,1958.1152,1863.8743,1811.5183,1680.6283,1230.3665,1151.8325,1089.0052,732.9843,628.2723,602.0942,581.1518,476.4398,418.8482,408.377,366.4921,350.7853,293.1937,293.1937,277.4869,277.4869,272.2513
False,0.0,Новосибирская область,0,False,15000.0,80000.0,12900.5236,10289.7033,6268.7609,5835.9511,5221.6405,4970.3316,4830.7155,4481.6754,3280.9773,3071.5532,2904.014,1954.6248,1675.3927,1605.5846,1549.7382,1270.5061,1116.9284,1089.0052,977.3124,935.4276,781.8499,781.8499,739.9651,739.9651,726.0035
False,0.0,Новгородская область,1,False,15000.0,75500.0,12174.8691,9710.9075,5916.1431,5507.6789,4927.9232,4690.7504,4558.9878,4229.5812,3096.4223,2898.7784,2740.6632,1844.6771,1581.1518,1515.2705,1462.5654,1199.0401,1054.1012,1027.7487,922.3386,882.8098,737.8709,737.8709,698.3421,698.3421,685.1658
False,0.0,Псковская область,1,False,18000.0,55000.0,8869.1099,7074.171,4309.7731,4012.2164,3589.8778,3417.103,3321.1169,3081.1518,2255.6719,2111.6928,1996.5096,1343.8045,1151.8325,1103.8394,1065.445,873.4729,767.8883,748.6911,671.9023,643.1065,537.5218,537.5218,508.726,508.726,499.1274
False,0.0,Республика Бурятия,1,False,18000.0,55000.0,8869.1099,7074.171,4309.7731,4012.2164,3589.8778,3417.103,3321.1169,3081.1518,2255.6719,2111.6928,1996.5096,1343.8045,1151.8325,1103.8394,1065.445,873.4729,767.8883,748.6911,671.9023,643.1065,537.5218,537.5218,508.726,508.726,499.1274
False,0.0,Мурманская область,1,False,57250.0,57250.0,9231.9372,7363.5689,4486.082,4176.3525,3736.7365,3556.8935,3456.9808,3207.199,2347.9494,2198.0803,2078.185,1398.7784,1198.9529,1148.9965,1109.0314,909.2059,799.3019,779.3194,699.3892,669.4154,559.5113,559.5113,529.5375,529.5375,519.5462
False,0.0,Город федерального значения Севастополь,1,False,20000.0,45000.0,7256.5445,5787.9581,3526.178,3282.7225,2937.1728,2795.8115,2717.2775,2520.9424,1845.5497,1727.7487,1633.5079,1099.4764,942.4084,903.1414,871.7277,714.6597,628.2723,612.5654,549.7382,526.178,439.7906,439.7906,416.2304,416.2304,408.377
False,0.0,Республика Крым,1,False,26100.0,45000.0,7256.5445,5787.9581,3526.178,3282.7225,2937.1728,2795.8115,2717.2775,2520.9424,1845.5497,1727.7487,1633.5079,1099.4764,942.4084,903.1414,871.7277,714.6597,628.2723,612.5654,549.7382,526.178,439.7906,439.7906,416.2304,416.2304,408.377
False,0.0,Карачаево-Черкесская Республика,1,False,18250.0,32250.0,5200.5236,4148.0366,2527.0942,2352.6178,2104.9738,2003.6649,1947.3822,1806.6754,1322.644,1238.2199,1170.6806,787.9581,675.3927,647.2513,624.7382,512.1728,450.2618,439.0052,393.9791,377.0942,315.1832,315.1832,298.2984,298.2984,292.6702
False,0.0,Кабардино-Балкарская Республика,1,False,15250.0,25000.0,4031.4136,3215.5323,1958.9878,1823.7347,1631.7627,1553.2286,1509.5986,1400.5236,1025.3054,959.8604,907.5044,610.8202,523.5602,501.7452,484.2932,397.0332,349.0401,340.3141,305.4101,292.3211,244.3281,244.3281,231.2391,231.2391,226.8761
False,0.0,Республика Дагестан,1,False,18000.0,40000.0,6450.2618,5144.8517,3134.3805,2917.9756,2610.8202,2485.1658,2415.3578,2240.8377,1640.4887,1535.7766,1452.007,977.3124,837.6963,802.7923,774.8691,635.2531,558.4642,544.5026,488.6562,467.7138,390.925,390.925,369.9825,369.9825,363.0017
False,0.0,Томская область,1,False,15000.0,60000.0,9675.3927,7717.2775,4701.5707,4376.9634,3916.2304,3727.7487,3623.0366,3361.2565,2460.733,2303.6649,2178.0105,1465.9686,1256.5445,1204.1885,1162.3037,952.8796,837.6963,816.7539,732.9843,701.5707,586.3874,586.3874,554.9738,554.9738,544.5026
False,0.0,Забайкальский край,1,False,18000.0,61000.0,9836.6492,7845.8988,4779.9302,4449.9127,3981.5009,3789.8778,3683.4206,3417.2775,2501.7452,2342.0593,2214.3106,1490.4014,1277.4869,1224.2583,1181.6754,968.7609,851.6579,830.3665,745.2007,713.2635,596.1606,596.1606,564.2234,564.2234,553.5777
False,0.0,Забайкальский край,1,True,20000.0,20000.0,3225.1309,2572.4258,1567.1902,1458.9878,1305.4101,1242.5829,1207.6789,1120.4188,820.2443,767.8883,726.0035,488.6562,418.8482,401.3962,387.4346,317.6265,279.2321,272.2513,244.3281,233.8569,195.4625,195.4625,184.9913,184.9913,181.5009
False,0.0,Республика Адыгея,1,False,15000.0,50000.0,8062.8272,6431.0646,3917.9756,3647.4695,3263.5253,3106.4572,3019.1972,2801.0471,2050.6108,1919.7208,1815.0087,1221.6405,1047.1204,1003.4904,968.5864,794.0663,698.0803,680.6283,610.8202,584.6422,488.6562,488.6562,462.4782,462.4782,453.7522
False,0.0,Республика Хакасия,1,False,18000.0,35000.0,5643.9791,4501.7452,2742.5829,2553.2286,2284.4677,2174.5201,2113.438,1960.733,1435.4276,1343.8045,1270.5061,855.1483,732.9843,702.4433,678.0105,555.8464,488.6562,476.4398,427.5742,409.2496,342.0593,342.0593,323.7347,323.7347,317.6265
False,0.0,Курганская область,1,False,15000.0,55000.0,8869.1099,7074.171,4309.7731,4012.2164,3589.8778,3417.103,3321.1169,3081.1518,2255.6719,2111.6928,1996.5096,1343.8045,1151.8325,1103.8394,1065.445,873.4729,767.8883,748.6911,671.9023,643.1065,537.5218,537.5218,508.726,508.726,499.1274
False,0.0,Сахалинская область,1,False,25000.0,55000.0,8869.1099,7074.171,4309.7731,4012.2164,3589.8778,3417.103,3321.1169,3081.1518,2255.6719,2111.6928,1996.5096,1343.8045,1151.8325,1103.8394,1065.445,873.4729,767.8883,748.6911,671.9023,643.1065,537.5218,537.5218,508.726,508.726,499.1274
False,0.0,Магаданская область,1,False,60000.0,60000.0,9675.3927,7717.2775,4701.5707,4376.9634,3916.2304,3727.7487,3623.0366,3361.2565,2460.733,2303.6649,2178.0105,1465.9686,1256.5445,1204.1885,1162.3037,952.8796,837.6963,816.7539,732.9843,701.5707,586.3874,586.3874,554.9738,554.9738,544.5026
False,0.0,Республика Карелия,1,False,22000.0,67000.0,10804.1885,8617.6265,5250.0873,4887.6091,4373.1239,4162.6527,4045.7243,3753.4031,2747.8185,2572.4258,2432.1117,1636.9983,1403.1414,1344.6771,1297.9058,1064.0489,935.4276,912.0419,818.4991,783.4206,654.7993,654.7993,619.7208,619.7208,608.0279
False,0.0,Республика Саха (Якутия),1,False,40000.0,40000.0,6450.2618,5144.8517,3134.3805,2917.9756,2610.8202,2485.1658,2415.3578,2240.8377,1640.4887,1535.7766,1452.007,977.3124,837.6963,802.7923,774.8691,635.2531,558.4642,544.5026,488.6562,467.7138,390.925,390.925,369.9825,369.9825,363.0017
False,0.0,Ямало-Ненецкий автономный округ,1,False,25000.0,85000.0,13706.8063,10932.8098,6660.5585,6200.6981,5547.993,5280.9773,5132.6353,4761.7801,3486.0384,3263.5253,3085.5148,2076.7888,1780.1047,1705.9337,1646.5969,1349.9127,1186.7365,1157.0681,1038.3944,993.8918,830.7155,830.7155,786.2129,786.2129,771.3787
False,0.0,Запорожская область,1,False,17006.0,17006.0,2742.3288,2187.3337,1332.5818,1240.5773,1109.9902,1056.5682,1026.8894,952.6921,697.4538,652.9354,617.3208,415.5044,356.1466,341.3072,329.4356,270.0778,237.4311,231.4953,207.7522,198.8485,166.2017,166.2017,157.2981,157.2981,154.3302
False,2.0,Еврейская автономная область,1,False,20000.0,25000.0,4031.4136,3215.5323,1958.9878,1823.7347,1631.7627,1553.2286,1509.5986,1400.5236,1025.3054,959.8604,907.5044,610.8202,523.5602,501.7452,484.2932,397.0332,349.0401,340.3141,305.4101,292.3211,244.3281,244.3281,231.2391,231.2391,226.8761
False,2.0,Владимирская область,1,False,30000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Город федерального значения Санкт-Петербург,0,False,35000.0,130000.0,20963.3508,16720.7679,10186.7365,9483.4206,8485.1658,8076.7888,7849.9127,7282.7225,5331.5881,4991.274,4719.0227,3176.2653,2722.5131,2609.075,2518.3246,2064.5724,1815.0087,1769.6335,1588.1326,1520.0698,1270.5061,1270.5061,1202.4433,1202.4433,1179.7557
False,2.0,Город федерального значения Санкт-Петербург,0,True,45000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Орловская область,1,False,30000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Московская область,2,False,35000.0,130000.0,20963.3508,16720.7679,10186.7365,9483.4206,8485.1658,8076.7888,7849.9127,7282.7225,5331.5881,4991.274,4719.0227,3176.2653,2722.5131,2609.075,2518.3246,2064.5724,1815.0087,1769.6335,1588.1326,1520.0698,1270.5061,1270.5061,1202.4433,1202.4433,1179.7557
False,2.0,Город федерального значения Москва,0,False,35000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
False,2.0,Оренбургская область,2,False,35000.0,130000.0,20963.3508,16720.7679,10186.7365,9483.4206,8485.1658,8076.7888,7849.9127,7282.7225,5331.5881,4991.274,4719.0227,3176.2653,2722.5131,2609.075,2518.3246,2064.5724,1815.0087,1769.6335,1588.1326,1520.0698,1270.5061,1270.5061,1202.4433,1202.4433,1179.7557
False,2.0,Ростовская область,0,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
False,2.0,Кировская область,1,False,30000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Костромская область,1,False,30000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Республика Татарстан,0,False,30000.0,170000.0,27413.6126,21865.6195,13321.1169,12401.3962,11095.986,10561.9546,10265.2705,9523.5602,6972.0768,6527.0506,6171.0297,4153.5777,3560.2094,3411.8674,3293.1937,2699.8255,2373.4729,2314.1361,2076.7888,1987.7836,1661.4311,1661.4311,1572.4258,1572.4258,1542.7574
False,2.0,Республика Татарстан,0,True,50000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Архангельская область,1,False,70000.0,96000.0,15480.6283,12347.644,7522.5131,7003.1414,6265.9686,5964.3979,5796.8586,5378.0105,3937.1728,3685.8639,3484.8168,2345.5497,2010.4712,1926.7016,1859.6859,1524.6073,1340.3141,1306.8063,1172.7749,1122.5131,938.2199,938.2199,887.9581,887.9581,871.2042
False,2.0,Нижегородская область,0,False,19000.0,120000.0,19350.7853,15434.555,9403.1414,8753.9267,7832.4607,7455.4974,7246.0733,6722.5131,4921.466,4607.3298,4356.0209,2931.9372,2513.089,2408.377,2324.6073,1905.7592,1675.3927,1633.5079,1465.9686,1403.1414,1172.7749,1172.7749,1109.9476,1109.9476,1089.0052
False,2.0,Нижегородская область,0,True,53000.0,53000.0,8546.5969,6816.9284,4153.0541,3866.3176,3459.3368,3292.8447,3200.349,2969.1099,2173.6475,2034.904,1923.9092,1294.9389,1109.9476,1063.6998,1026.7016,841.7103,739.9651,721.466,647.4695,619.7208,517.9756,517.9756,490.2269,490.2269,480.9773
False,2.0,Ленинградская область,1,False,30000.0,118000.0,19028.2723,15177.3124,9246.4223,8608.0279,7701.9197,7331.2391,7125.3054,6610.4712,4839.4415,4530.541,4283.4206,2883.0716,2471.2042,2368.2373,2285.8639,1873.9965,1647.4695,1606.2827,1441.5358,1379.7557,1153.2286,1153.2286,1091.4485,1091.4485,1070.8551
False,2.0,Белгородская область,2,False,35000.0,120000.0,19350.7853,15434.555,9403.1414,8753.9267,7832.4607,7455.4974,7246.0733,6722.5131,4921.466,4607.3298,4356.0209,2931.9372,2513.089,2408.377,2324.6073,1905.7592,1675.3927,1633.5079,1465.9686,1403.1414,1172.7749,1172.7749,1109.9476,1109.9476,1089.0052
False,2.0,Смоленская область,1,False,20000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Республика Мордовия,1,False,30000.0,80000.0,12900.5236,10289.7033,6268.7609,5835.9511,5221.6405,4970.3316,4830.7155,4481.6754,3280.9773,3071.5532,2904.014,1954.6248,1675.3927,1605.5846,1549.7382,1270.5061,1116.9284,1089.0052,977.3124,935.4276,781.8499,781.8499,739.9651,739.9651,726.0035
False,2.0,Воронежская область,2,False,35000.0,171000.0,27574.8691,21994.2408,13399.4764,12474.3455,11161.2565,10624.0838,10325.6545,9579.5812,7013.089,6565.445,6207.3298,4178.0105,3581.1518,3431.9372,3312.5654,2715.7068,2387.4346,2327.7487,2089.0052,1999.4764,1671.2042,1671.2042,1581.6754,1581.6754,1551.8325
False,2.0,Курская область,2,False,25000.0,85000.0,13706.8063,10932.8098,6660.5585,6200.6981,5547.993,5280.9773,5132.6353,4761.7801,3486.0384,3263.5253,3085.5148,2076.7888,1780.1047,1705.9337,1646.5969,1349.9127,1186.7365,1157.0681,1038.3944,993.8918,830.7155,830.7155,786.2129,786.2129,771.3787
False,2.0,Алтайский край,2,False,20000.0,105000.0,16931.9372,13505.2356,8227.7487,7659.6859,6853.4031,6523.5602,6340.3141,5882.199,4306.2827,4031.4136,3811.5183,2565.445,2198.9529,2107.3298,2034.0314,1667.5393,1465.9686,1429.3194,1282.7225,1227.7487,1026.178,1026.178,971.2042,971.2042,952.8796
False,2.0,Удмуртская Республика,1,False,30000.0,170000.0,27413.6126,21865.6195,13321.1169,12401.3962,11095.986,10561.9546,10265.2705,9523.5602,6972.0768,6527.0506,6171.0297,4153.5777,3560.2094,3411.8674,3293.1937,2699.8255,2373.4729,2314.1361,2076.7888,1987.7836,1661.4311,1661.4311,1572.4258,1572.4258,1542.7574
False,2.0,Краснодарский край,0,False,17054.0,130000.0,20963.3508,16720.7679,10186.7365,9483.4206,8485.1658,8076.7888,7849.9127,7282.7225,5331.5881,4991.274,4719.0227,3176.2653,2722.5131,2609.075,2518.3246,2064.5724,1815.0087,1769.6335,1588.1326,1520.0698,1270.5061,1270.5061,1202.4433,1202.4433,1179.7557
False,2.0,Вологодская область,1,False,35000.0,120000.0,19350.7853,15434.555,9403.1414,8753.9267,7832.4607,7455.4974,7246.0733,6722.5131,4921.466,4607.3298,4356.0209,2931.9372,2513.089,2408.377,2324.6073,1905.7592,1675.3927,1633.5079,1465.9686,1403.1414,1172.7749,1172.7749,1109.9476,1109.9476,1089.0052
False,2.0,Волгоградская область,2,False,16242.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Калужская область,1,False,35000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Тверская область,1,False,35000.0,171000.0,27574.8691,21994.2408,13399.4764,12474.3455,11161.2565,10624.0838,10325.6545,9579.5812,7013.089,6565.445,6207.3298,4178.0105,3581.1518,3431.9372,3312.5654,2715.7068,2387.4346,2327.7487,2089.0052,1999.4764,1671.2042,1671.2042,1581.6754,1581.6754,1551.8325
False,2.0,Иркутская область,1,False,30000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Пермский край,1,False,35000.0,130000.0,20963.3508,16720.7679,10186.7365,9483.4206,8485.1658,8076.7888,7849.9127,7282.7225,5331.5881,4991.274,4719.0227,3176.2653,2722.5131,2609.075,2518.3246,2064.5724,1815.0087,1769.6335,1588.1326,1520.0698,1270.5061,1270.5061,1202.4433,1202.4433,1179.7557
False,2.0,Пермский край,1,True,65000.0,65000.0,10481.6754,8360.3839,5093.3682,4741.7103,4242.5829,4038.3944,3924.9564,3641.3613,2665.7941,2495.637,2359.5113,1588.1326,1361.2565,1304.5375,1259.1623,1032.2862,907.5044,884.8168,794.0663,760.0349,635.2531,635.2531,601.2216,601.2216,589.8778
False,2.0,Ивановская область,1,False,40000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Тюменская область,1,False,40000.0,123000.0,19834.555,15820.4188,9638.2199,8972.7749,8028.2723,7641.8848,7427.2251,6890.5759,5044.5026,4722.5131,4464.9215,3005.2356,2575.9162,2468.5864,2382.7225,1953.4031,1717.2775,1674.3455,1502.6178,1438.2199,1202.0942,1202.0942,1137.6963,1137.6963,1116.2304
False,2.0,Омская область,1,False,25000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Амурская область,1,False,25000.0,37000.0,5966.4921,4758.9878,2899.3019,2699.1274,2415.0087,2298.7784,2234.2059,2072.7749,1517.452,1420.5934,1343.1065,904.014,774.8691,742.5829,716.7539,587.6091,516.5794,503.6649,452.007,432.6353,361.6056,361.6056,342.2339,342.2339,335.7766
False,2.0,Приморский край,1,False,15000.0,100000.0,16125.6545,12862.1291,7835.9511,7294.9389,6527.0506,6212.9145,6038.3944,5602.0942,4101.2216,3839.4415,3630.0175,2443.281,2094.2408,2006.9808,1937.1728,1588.1326,1396.1606,1361.2565,1221.6405,1169.2845,977.3124,977.3124,924.9564,924.9564,907.5044
False,2.0,Хабаровский край,1,False,20000.0,45000.0,7256.5445,5787.9581,3526.178,3282.7225,2937.1728,2795.8115,2717.2775,2520.9424,1845.5497,1727.7487,1633.5079,1099.4764,942.4084,903.1414,871.7277,714.6597,628.2723,612.5654,549.7382,526.178,439.7906,439.7906,416.2304,416.2304,408.377
False,2.0,Калининградская область,1,False,27075.0,70000.0,11287.9581,9003.4904,5485.1658,5106.4572,4568.9354,4349.0401,4226.8761,3921.466,2870.8551,2687.6091,2541.0122,1710.2967,1465.9686,1404.8866,1356.0209,1111.6928,977.3124,952.8796,855.1483,818.4991,684.1187,684.1187,647.4695,647.4695,635.2531
False,2.0,Свердловская область,0,False,35000.0,112000.0,18060.733,14405.5846,8776.2653,8170.3316,7310.2967,6958.4642,6763.0017,6274.3455,4593.3682,4300.1745,4065.6195,2736.4747,2345.5497,2247.8185,2169.6335,1778.7086,1563.6998,1524.6073,1368.2373,1309.5986,1094.5899,1094.5899,1035.9511,1035.9511,1016.4049
False,2.0,Саратовская область,2,False,30000.0,86000.0,13868.0628,11061.4311,6738.918,6273.6475,5613.2635,5343.1065,5193.0192,4817.801,3527.0506,3301.9197,3121.815,2101.2216,1801.0471,1726.0035,1665.9686,1365.7941,1200.6981,1170.6806,1050.6108,1005.5846,840.4887,840.4887,795.4625,795.4625,780.4538
False,2.0,Челябинская область,0,False,20000.0,120000.0,19350.7853,15434.555,9403.1414,8753.9267,7832.4607,7455.4974,7246.0733,6722.5131,4921.466,4607.3298,4356.0209,2931.9372,2513.089,2408.377,2324.6073,1905.7592,1675.3927,1633.5079,1465.9686,1403.1414,1172.7749,1172.7749,1109.9476,1109.9476,1089.0052
