is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Планировка площадей при устройстве насыпей (3129_10),Планировка площадей при устройстве выемок (2664_10),Высокая работоспособность (СК) (586_4),Склонность к здоровому образу жизни (СК) (1662_4),ТОиР бульдозеров (3176_10),Планировочные работы (5021_10),Командность (СК) (1371_4),Заправка бульдозера ГСМ (3224_10),Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),Знание технического устройства бульдозеров (2976_10),Умение выявлять и устранять неисправности (3343_10),Выполнение ремонтных работ (ОПТ) (8285_36),Коммуникабельность (СК) (617_4),Стрессоустойчивость (СК) (601_4),Соблюдение правил охраны труда (ОПТ) (3790_36),Умение управлять бульдозером (3193_10),Монтаж-демонтаж навесного оборудования (3227_10),Пунктуальность (СК) (612_4),Внимательность (СК) (536_4),Погрузо-разгрузочные работы (3184_10),Выполнение работ бульдозерами (4974_10),Трудолюбие (СК) (597_4),Нравственность (СК) (622_4),Профилирование и подчистка откаточных путей (3183_10),Соблюдение правовых и нормативных документов (6145_10)
False,0.0,Астраханская область,1,False,22700.0,78000.0,18381.6939,10649.8291,5539.6886,3939.9924,3414.1664,3303.0763,3043.8663,2806.8743,2518.0403,2377.3262,1903.3422,1821.8762,1651.5382,1555.2602,1540.4482,1325.6741,1288.6441,1266.4261,1125.7121,1044.2461,1029.4341,984.9981,984.9981,947.9681,940.5621,903.5321,866.5021,844.2841
False,0.0,Еврейская автономная область,1,False,20000.0,108000.0,25451.5761,14745.9172,7670.338,5455.3741,4727.3073,4573.4903,4214.5841,3886.4413,3486.5173,3291.6825,2635.3969,2522.5978,2286.7452,2153.4371,2132.9282,1835.5488,1784.2765,1753.5131,1558.6783,1445.8792,1425.3703,1363.8435,1363.8435,1312.5712,1302.3167,1251.0444,1199.7721,1169.0087
False,0.0,Республика Бурятия,1,False,20000.0,190000.0,44775.921,25941.8914,13494.1132,9597.4174,8316.5591,8045.9552,7414.5461,6837.2579,6133.6878,5790.9229,4636.3464,4437.9035,4022.9776,3788.4542,3752.3737,3229.2062,3139.0049,3084.8842,2742.1193,2543.6764,2507.5959,2399.3543,2399.3543,2309.1531,2291.1128,2200.9115,2110.7102,2056.5894
False,0.0,Республика Мордовия,1,False,20000.0,61676.0,14534.7353,8421.011,4380.3312,3115.4227,2699.6426,2611.8017,2406.8397,2219.4459,1991.0596,1879.7945,1505.0068,1440.5902,1305.9009,1229.7721,1218.06,1048.2343,1018.954,1001.3859,890.1208,825.7041,813.992,778.8557,778.8557,749.5754,743.7193,714.439,685.1588,667.5906
False,0.0,Костромская область,1,False,20000.0,78000.0,18381.6939,10649.8291,5539.6886,3939.9924,3414.1664,3303.0763,3043.8663,2806.8743,2518.0403,2377.3262,1903.3422,1821.8762,1651.5382,1555.2602,1540.4482,1325.6741,1288.6441,1266.4261,1125.7121,1044.2461,1029.4341,984.9981,984.9981,947.9681,940.5621,903.5321,866.5021,844.2841
False,0.0,Республика Калмыкия,1,False,20708.75,30000.0,7069.8823,4096.0881,2130.6494,1515.3817,1313.1409,1270.414,1170.7178,1079.567,968.477,914.3562,732.0547,700.7216,635.207,598.177,592.4801,509.8747,495.6324,487.087,432.9662,401.6331,395.9362,378.8454,378.8454,364.6031,361.7547,347.5123,333.27,324.7246
False,0.0,Республика Адыгея,1,False,20000.0,78000.0,18381.6939,10649.8291,5539.6886,3939.9924,3414.1664,3303.0763,3043.8663,2806.8743,2518.0403,2377.3262,1903.3422,1821.8762,1651.5382,1555.2602,1540.4482,1325.6741,1288.6441,1266.4261,1125.7121,1044.2461,1029.4341,984.9981,984.9981,947.9681,940.5621,903.5321,866.5021,844.2841
False,0.0,Республика Алтай,1,False,35000.0,75000.0,17674.7057,10240.2203,5326.6236,3788.4542,3282.8523,3176.0349,2926.7945,2698.9176,2421.1926,2285.8906,1830.1367,1751.804,1588.0175,1495.4425,1481.2002,1274.6867,1239.0809,1217.7174,1082.4155,1004.0828,989.8405,947.1136,947.1136,911.5078,904.3866,868.7809,833.1751,811.8116
False,0.0,Камчатский край,1,False,20000.0,75000.0,17674.7057,10240.2203,5326.6236,3788.4542,3282.8523,3176.0349,2926.7945,2698.9176,2421.1926,2285.8906,1830.1367,1751.804,1588.0175,1495.4425,1481.2002,1274.6867,1239.0809,1217.7174,1082.4155,1004.0828,989.8405,947.1136,947.1136,911.5078,904.3866,868.7809,833.1751,811.8116
False,0.0,Пермский край,1,False,18700.0,108000.0,25451.5761,14745.9172,7670.338,5455.3741,4727.3073,4573.4903,4214.5841,3886.4413,3486.5173,3291.6825,2635.3969,2522.5978,2286.7452,2153.4371,2132.9282,1835.5488,1784.2765,1753.5131,1558.6783,1445.8792,1425.3703,1363.8435,1363.8435,1312.5712,1302.3167,1251.0444,1199.7721,1169.0087
False,0.0,Забайкальский край,1,False,17000.0,108000.0,25451.5761,14745.9172,7670.338,5455.3741,4727.3073,4573.4903,4214.5841,3886.4413,3486.5173,3291.6825,2635.3969,2522.5978,2286.7452,2153.4371,2132.9282,1835.5488,1784.2765,1753.5131,1558.6783,1445.8792,1425.3703,1363.8435,1363.8435,1312.5712,1302.3167,1251.0444,1199.7721,1169.0087
False,0.0,Красноярский край,1,False,20000.0,108000.0,25451.5761,14745.9172,7670.338,5455.3741,4727.3073,4573.4903,4214.5841,3886.4413,3486.5173,3291.6825,2635.3969,2522.5978,2286.7452,2153.4371,2132.9282,1835.5488,1784.2765,1753.5131,1558.6783,1445.8792,1425.3703,1363.8435,1363.8435,1312.5712,1302.3167,1251.0444,1199.7721,1169.0087
False,0.0,Город федерального значения Санкт-Петербург,0,False,27989.0,35000.0,8248.196,4778.7695,2485.7577,1767.9453,1531.9977,1482.1496,1365.8374,1259.4949,1129.8899,1066.749,854.0638,817.5085,741.0748,697.8731,691.2267,594.8538,578.2378,568.2681,505.1272,468.572,461.9256,441.9863,441.9863,425.3703,422.0471,405.4311,388.815,378.8454
False,0.0,Псковская область,1,False,20000.0,35000.0,8248.196,4778.7695,2485.7577,1767.9453,1531.9977,1482.1496,1365.8374,1259.4949,1129.8899,1066.749,854.0638,817.5085,741.0748,697.8731,691.2267,594.8538,578.2378,568.2681,505.1272,468.572,461.9256,441.9863,441.9863,425.3703,422.0471,405.4311,388.815,378.8454
False,0.0,Хабаровский край,1,False,14975.0,108000.0,25451.5761,14745.9172,7670.338,5455.3741,4727.3073,4573.4903,4214.5841,3886.4413,3486.5173,3291.6825,2635.3969,2522.5978,2286.7452,2153.4371,2132.9282,1835.5488,1784.2765,1753.5131,1558.6783,1445.8792,1425.3703,1363.8435,1363.8435,1312.5712,1302.3167,1251.0444,1199.7721,1169.0087
False,0.0,Курганская область,1,False,14975.0,78000.0,18381.6939,10649.8291,5539.6886,3939.9924,3414.1664,3303.0763,3043.8663,2806.8743,2518.0403,2377.3262,1903.3422,1821.8762,1651.5382,1555.2602,1540.4482,1325.6741,1288.6441,1266.4261,1125.7121,1044.2461,1029.4341,984.9981,984.9981,947.9681,940.5621,903.5321,866.5021,844.2841
False,0.0,Архангельская область,1,False,14975.0,53800.0,12678.6555,7345.6513,3820.9647,2717.5845,2354.8994,2278.2757,2099.4873,1936.0235,1736.8021,1639.7455,1312.8181,1256.6274,1139.1379,1072.7307,1062.5142,914.3752,888.834,873.5093,776.4527,720.2621,710.0456,679.3961,679.3961,653.8549,648.7467,623.2055,597.6643,582.3395
False,0.0,Ульяновская область,1,False,20000.0,78000.0,18381.6939,10649.8291,5539.6886,3939.9924,3414.1664,3303.0763,3043.8663,2806.8743,2518.0403,2377.3262,1903.3422,1821.8762,1651.5382,1555.2602,1540.4482,1325.6741,1288.6441,1266.4261,1125.7121,1044.2461,1029.4341,984.9981,984.9981,947.9681,940.5621,903.5321,866.5021,844.2841
False,0.0,Республика Хакасия,1,False,14975.0,61676.0,14534.7353,8421.011,4380.3312,3115.4227,2699.6426,2611.8017,2406.8397,2219.4459,1991.0596,1879.7945,1505.0068,1440.5902,1305.9009,1229.7721,1218.06,1048.2343,1018.954,1001.3859,890.1208,825.7041,813.992,778.8557,778.8557,749.5754,743.7193,714.439,685.1588,667.5906
False,0.0,Тамбовская область,2,False,20708.75,35000.0,8248.196,4778.7695,2485.7577,1767.9453,1531.9977,1482.1496,1365.8374,1259.4949,1129.8899,1066.749,854.0638,817.5085,741.0748,697.8731,691.2267,594.8538,578.2378,568.2681,505.1272,468.572,461.9256,441.9863,441.9863,425.3703,422.0471,405.4311,388.815,378.8454
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,20000.0,108000.0,25451.5761,14745.9172,7670.338,5455.3741,4727.3073,4573.4903,4214.5841,3886.4413,3486.5173,3291.6825,2635.3969,2522.5978,2286.7452,2153.4371,2132.9282,1835.5488,1784.2765,1753.5131,1558.6783,1445.8792,1425.3703,1363.8435,1363.8435,1312.5712,1302.3167,1251.0444,1199.7721,1169.0087
False,0.0,Новгородская область,1,False,20708.75,30000.0,7069.8823,4096.0881,2130.6494,1515.3817,1313.1409,1270.414,1170.7178,1079.567,968.477,914.3562,732.0547,700.7216,635.207,598.177,592.4801,509.8747,495.6324,487.087,432.9662,401.6331,395.9362,378.8454,378.8454,364.6031,361.7547,347.5123,333.27,324.7246
False,0.0,Ямало-Ненецкий автономный округ,1,False,30000.0,75000.0,17674.7057,10240.2203,5326.6236,3788.4542,3282.8523,3176.0349,2926.7945,2698.9176,2421.1926,2285.8906,1830.1367,1751.804,1588.0175,1495.4425,1481.2002,1274.6867,1239.0809,1217.7174,1082.4155,1004.0828,989.8405,947.1136,947.1136,911.5078,904.3866,868.7809,833.1751,811.8116
False,0.0,Тюменская область,1,False,14975.0,108000.0,25451.5761,14745.9172,7670.338,5455.3741,4727.3073,4573.4903,4214.5841,3886.4413,3486.5173,3291.6825,2635.3969,2522.5978,2286.7452,2153.4371,2132.9282,1835.5488,1784.2765,1753.5131,1558.6783,1445.8792,1425.3703,1363.8435,1363.8435,1312.5712,1302.3167,1251.0444,1199.7721,1169.0087
False,0.0,Ярославская область,1,False,14975.0,35000.0,8248.196,4778.7695,2485.7577,1767.9453,1531.9977,1482.1496,1365.8374,1259.4949,1129.8899,1066.749,854.0638,817.5085,741.0748,697.8731,691.2267,594.8538,578.2378,568.2681,505.1272,468.572,461.9256,441.9863,441.9863,425.3703,422.0471,405.4311,388.815,378.8454
False,0.0,Чукотский автономный округ,1,False,20000.0,108000.0,25451.5761,14745.9172,7670.338,5455.3741,4727.3073,4573.4903,4214.5841,3886.4413,3486.5173,3291.6825,2635.3969,2522.5978,2286.7452,2153.4371,2132.9282,1835.5488,1784.2765,1753.5131,1558.6783,1445.8792,1425.3703,1363.8435,1363.8435,1312.5712,1302.3167,1251.0444,1199.7721,1169.0087
False,0.0,Ивановская область,1,False,20000.0,78000.0,18381.6939,10649.8291,5539.6886,3939.9924,3414.1664,3303.0763,3043.8663,2806.8743,2518.0403,2377.3262,1903.3422,1821.8762,1651.5382,1555.2602,1540.4482,1325.6741,1288.6441,1266.4261,1125.7121,1044.2461,1029.4341,984.9981,984.9981,947.9681,940.5621,903.5321,866.5021,844.2841
False,0.0,Кабардино-Балкарская Республика,1,False,35000.0,35000.0,8248.196,4778.7695,2485.7577,1767.9453,1531.9977,1482.1496,1365.8374,1259.4949,1129.8899,1066.749,854.0638,817.5085,741.0748,697.8731,691.2267,594.8538,578.2378,568.2681,505.1272,468.572,461.9256,441.9863,441.9863,425.3703,422.0471,405.4311,388.815,378.8454
False,0.0,Магаданская область,1,False,30000.0,125500.0,29575.6741,17135.3019,8913.2169,6339.3468,5493.3061,5314.5651,4897.5028,4516.1888,4051.4622,3825.057,3062.4288,2931.3521,2657.2826,2502.3737,2478.5416,2132.9757,2073.3954,2037.6472,1811.2419,1680.1652,1656.3331,1584.8367,1584.8367,1525.2564,1513.3403,1453.76,1394.1796,1358.4314
False,0.0,Республика Саха (Якутия),1,False,20000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
False,0.0,Республика Тыва,1,False,20000.0,55889.0,13170.955,7630.8756,3969.3289,2823.1056,2446.3377,2366.7389,2181.0083,2011.1974,1804.2404,1703.4152,1363.7935,1305.421,1183.3694,1114.3838,1103.7706,949.8795,923.3466,907.4268,806.6016,748.2291,737.6159,705.7764,705.7764,679.2434,673.9369,647.4039,620.871,604.9512
False,0.0,Омская область,1,False,20000.0,120000.0,28279.5291,16384.3524,8522.5978,6061.5268,5252.5636,5081.6559,4682.8712,4318.2681,3873.9081,3657.425,2928.2188,2802.8864,2540.828,2392.7079,2369.9202,2039.4987,1982.5294,1948.3479,1731.8648,1606.5325,1583.7448,1515.3817,1515.3817,1458.4125,1447.0186,1390.0494,1333.0801,1298.8986
False,0.0,Республика Дагестан,1,False,12792.0,100000.0,23566.2742,13653.627,7102.1648,5051.2723,4377.1363,4234.7133,3902.3927,3598.5568,3228.2567,3047.8542,2440.1823,2335.7387,2117.3566,1993.9233,1974.9335,1699.5822,1652.1079,1623.6232,1443.2207,1338.7771,1319.7873,1262.8181,1262.8181,1215.3437,1205.8488,1158.3745,1110.9001,1082.4155
False,2.0,Республика Северная Осетия,1,False,20000.0,20000.0,4713.2548,2730.7254,1420.433,1010.2545,875.4273,846.9427,780.4785,719.7114,645.6513,609.5708,488.0365,467.1477,423.4713,398.7847,394.9867,339.9164,330.4216,324.7246,288.6441,267.7554,263.9575,252.5636,252.5636,243.0687,241.1698,231.6749,222.18,216.4831
False,2.0,Республика Крым,1,False,11400.0,70000.0,16496.3919,9557.5389,4971.5154,3535.8906,3063.9954,2964.2993,2731.6749,2518.9897,2259.7797,2133.4979,1708.1276,1635.0171,1482.1496,1395.7463,1382.4535,1189.7076,1156.4755,1136.5363,1010.2545,937.1439,923.8511,883.9727,883.9727,850.7406,844.0942,810.8621,777.6301,757.6908
False,2.0,Ленинградская область,1,False,25000.0,100000.0,23566.2742,13653.627,7102.1648,5051.2723,4377.1363,4234.7133,3902.3927,3598.5568,3228.2567,3047.8542,2440.1823,2335.7387,2117.3566,1993.9233,1974.9335,1699.5822,1652.1079,1623.6232,1443.2207,1338.7771,1319.7873,1262.8181,1262.8181,1215.3437,1205.8488,1158.3745,1110.9001,1082.4155
False,2.0,Ставропольский край,2,False,21000.0,120000.0,28279.5291,16384.3524,8522.5978,6061.5268,5252.5636,5081.6559,4682.8712,4318.2681,3873.9081,3657.425,2928.2188,2802.8864,2540.828,2392.7079,2369.9202,2039.4987,1982.5294,1948.3479,1731.8648,1606.5325,1583.7448,1515.3817,1515.3817,1458.4125,1447.0186,1390.0494,1333.0801,1298.8986
False,2.0,Брянская область,1,False,20000.0,80000.0,18853.0194,10922.9016,5681.7319,4041.0179,3501.7091,3387.7706,3121.9142,2878.8454,2582.6054,2438.2833,1952.1458,1868.591,1693.8853,1595.1386,1579.9468,1359.6658,1321.6863,1298.8986,1154.5765,1071.0216,1055.8299,1010.2545,1010.2545,972.275,964.6791,926.6996,888.7201,865.9324
False,2.0,Кемеровская область,1,False,20000.0,170000.0,40062.6662,23211.166,12073.6802,8587.1629,7441.1318,7199.0125,6634.0676,6117.5465,5488.0365,5181.3521,4148.3099,3970.7558,3599.5063,3389.6696,3357.387,2889.2898,2808.5834,2760.1595,2453.4751,2275.921,2243.6384,2146.7907,2146.7907,2066.0843,2049.943,1969.2366,1888.5302,1840.1063
False,2.0,Нижегородская область,0,False,20000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
False,2.0,Чувашская Республика,1,False,20000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Калужская область,1,False,21000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Тверская область,1,False,21000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Республика Татарстан,0,False,20000.0,220000.0,51845.8033,30037.9795,15624.7626,11112.7991,9629.7,9316.3692,8585.264,7916.8249,7102.1648,6705.2791,5368.4011,5138.6251,4658.1846,4386.6312,4344.8538,3739.0809,3634.6373,3571.9711,3175.0855,2945.3095,2903.5321,2778.1998,2778.1998,2673.7562,2652.8675,2548.4239,2443.9803,2381.3141
False,2.0,Ростовская область,0,False,21000.0,220000.0,51845.8033,30037.9795,15624.7626,11112.7991,9629.7,9316.3692,8585.264,7916.8249,7102.1648,6705.2791,5368.4011,5138.6251,4658.1846,4386.6312,4344.8538,3739.0809,3634.6373,3571.9711,3175.0855,2945.3095,2903.5321,2778.1998,2778.1998,2673.7562,2652.8675,2548.4239,2443.9803,2381.3141
False,2.0,Пензенская область,1,False,21000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
False,2.0,Воронежская область,2,False,20000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Челябинская область,0,False,20000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
False,2.0,Республика Коми,1,False,20000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Республика Коми,1,True,110000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Удмуртская Республика,1,False,20000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
False,2.0,Кировская область,1,False,20000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
False,2.0,Владимирская область,1,False,21000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Вологодская область,1,False,20000.0,153000.0,36056.3995,20890.0494,10866.3122,7728.4466,6697.0186,6479.1113,5970.6608,5505.7919,4939.2328,4663.2169,3733.4789,3573.6802,3239.5556,3050.7026,3021.6483,2600.3608,2527.725,2484.1436,2208.1276,2048.3289,2019.2746,1932.1117,1932.1117,1859.4759,1844.9487,1772.313,1699.6772,1656.0957
False,2.0,Оренбургская область,2,False,21000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
False,2.0,Краснодарский край,0,False,20000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
False,2.0,Краснодарский край,0,True,30000.0,30000.0,7069.8823,4096.0881,2130.6494,1515.3817,1313.1409,1270.414,1170.7178,1079.567,968.477,914.3562,732.0547,700.7216,635.207,598.177,592.4801,509.8747,495.6324,487.087,432.9662,401.6331,395.9362,378.8454,378.8454,364.6031,361.7547,347.5123,333.27,324.7246
False,2.0,Свердловская область,0,False,21000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
False,2.0,Белгородская область,2,False,21000.0,170000.0,40062.6662,23211.166,12073.6802,8587.1629,7441.1318,7199.0125,6634.0676,6117.5465,5488.0365,5181.3521,4148.3099,3970.7558,3599.5063,3389.6696,3357.387,2889.2898,2808.5834,2760.1595,2453.4751,2275.921,2243.6384,2146.7907,2146.7907,2066.0843,2049.943,1969.2366,1888.5302,1840.1063
False,2.0,Липецкая область,1,False,21000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
False,2.0,Республика Башкортостан,0,False,20000.0,220000.0,51845.8033,30037.9795,15624.7626,11112.7991,9629.7,9316.3692,8585.264,7916.8249,7102.1648,6705.2791,5368.4011,5138.6251,4658.1846,4386.6312,4344.8538,3739.0809,3634.6373,3571.9711,3175.0855,2945.3095,2903.5321,2778.1998,2778.1998,2673.7562,2652.8675,2548.4239,2443.9803,2381.3141
False,2.0,Самарская область,0,False,20000.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
False,2.0,Республика Карелия,1,False,21000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Рязанская область,1,False,30000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
False,2.0,Тульская область,1,False,20000.0,80000.0,18853.0194,10922.9016,5681.7319,4041.0179,3501.7091,3387.7706,3121.9142,2878.8454,2582.6054,2438.2833,1952.1458,1868.591,1693.8853,1595.1386,1579.9468,1359.6658,1321.6863,1298.8986,1154.5765,1071.0216,1055.8299,1010.2545,1010.2545,972.275,964.6791,926.6996,888.7201,865.9324
False,2.0,Волгоградская область,2,False,20000.0,120000.0,28279.5291,16384.3524,8522.5978,6061.5268,5252.5636,5081.6559,4682.8712,4318.2681,3873.9081,3657.425,2928.2188,2802.8864,2540.828,2392.7079,2369.9202,2039.4987,1982.5294,1948.3479,1731.8648,1606.5325,1583.7448,1515.3817,1515.3817,1458.4125,1447.0186,1390.0494,1333.0801,1298.8986
False,2.0,Курская область,2,False,20000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Московская область,2,False,20000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
False,2.0,Саратовская область,2,False,30000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
False,2.0,Мурманская область,1,False,21000.0,40000.0,9426.5097,5461.4508,2840.8659,2020.5089,1750.8545,1693.8853,1560.9571,1439.4227,1291.3027,1219.1417,976.0729,934.2955,846.9427,797.5693,789.9734,679.8329,660.8431,649.4493,577.2883,535.5108,527.9149,505.1272,505.1272,486.1375,482.3395,463.3498,444.36,432.9662
