is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Уход за растениями (685_14),Технологии возделывания сельскохозяйственных культур в открытом и закрытом грунте (256_14),"Организаторские способности, лидерство (СК) (393_4)",Коммуникабельность (СК) (617_4),Разработка технологии посева (посадки) сельскохозяйственных культур (270_14),Разработка системы мероприятий по производству продукции растениеводства (261_14),Пунктуальность (СК) (612_4),Повышение плодородия почв (3967_14),Кормозаготовка (6851_14),Разработка экологически обоснованной системы применения удобрений (264_14),Разработка системы семеноводства сельскохозяйственных культур (267_14),Контроль процессов (6210_14),Внедрение технологий по борьбе с вредителями и болезнями сельскохозяйственных культур (547_14),Контроль качества (4458_14),Целеустремленность (СК) (588_4),Соблюдение правил внутреннего распорядка и режима работы (4476_14),Командность (СК) (1371_4),"Саморазвитие, обучаемость (СК) (604_4)",Инициативность (СК) (610_4),"Выполнение работ по подготовке почвы к посадке и посеву древесно-кустарниковой, цветочно-декоративной растительности и газонных трав (4344_14)",Знание программы 1С (4468_14),"Разработка технологий уборки сельскохозяйственных культур, послеуборочной доработки сельскохозяйственной продукции и закладки ее на хранение (271_14)",Внимательность (СК) (536_4),Приобретение семян и саженцев (681_14),Нравственность (СК) (622_4),"Разработка технологических карт, организация и контроль работ по уходу за растениями (687_14)",Подготовка технологических карт возделывания сельскохозяйственных культур (259_14),Высокая работоспособность (СК) (586_4),"Выполнение работ по посадке и посеву древесно-кустарниковой, цветочно-декоративной растительности и газонных трав (6718_14)",Разработка агротехнических мероприятий по улучшению фитосанитарного состояния посевов (269_14)
False,1.0,Республика Адыгея,1,False,15000.0,46000.0,6656.1812,3914.1239,3646.4297,3487.2601,2416.4832,2315.1935,1772.57,1671.2803,1620.6354,1352.9412,1345.7062,1222.7115,1106.9519,947.7823,947.7823,911.6074,911.6074,875.4325,860.9626,810.3177,766.9078,737.9679,730.7329,578.7984,578.7984,528.1535,520.9185,499.2136,484.7436,455.8037,455.8037,434.0988,434.0988
False,1.0,Архангельская область,1,False,30000.0,30000.0,4340.9877,2552.6895,2378.1063,2274.3001,1575.9673,1509.9088,1156.0239,1089.9654,1056.9361,882.3529,877.6345,797.4206,721.9251,618.1189,618.1189,594.5266,594.5266,570.9343,561.4973,528.4681,500.1573,481.2834,476.565,377.4772,377.4772,344.4479,339.7295,325.5741,316.1372,297.2633,297.2633,283.1079,283.1079
False,1.0,Кабардино-Балкарская Республика,1,False,15629.5,45000.0,6511.4816,3829.0343,3567.1595,3411.4501,2363.9509,2264.8632,1734.0359,1634.9481,1585.4042,1323.5294,1316.4517,1196.1309,1082.8877,927.1784,927.1784,891.7899,891.7899,856.4014,842.246,792.7021,750.2359,721.9251,714.8474,566.2158,566.2158,516.6719,509.5942,488.3611,474.2057,445.8949,445.8949,424.6618,424.6618
False,1.0,Республика Бурятия,1,False,18725.0,22516.5,3258.1283,1915.9211,1784.8877,1706.9759,1182.8422,1133.262,867.6537,818.0735,793.2834,662.25,658.7086,598.504,541.8409,463.9291,463.9291,446.2219,446.2219,428.5147,421.4318,396.6417,375.393,361.2273,357.6858,283.3155,283.3155,258.5254,254.984,244.3596,237.2767,223.111,223.111,212.4866,212.4866
False,1.0,Забайкальский край,1,False,18500.0,30000.0,4340.9877,2552.6895,2378.1063,2274.3001,1575.9673,1509.9088,1156.0239,1089.9654,1056.9361,882.3529,877.6345,797.4206,721.9251,618.1189,618.1189,594.5266,594.5266,570.9343,561.4973,528.4681,500.1573,481.2834,476.565,377.4772,377.4772,344.4479,339.7295,325.5741,316.1372,297.2633,297.2633,283.1079,283.1079
False,1.0,Еврейская автономная область,1,False,15629.5,45000.0,6511.4816,3829.0343,3567.1595,3411.4501,2363.9509,2264.8632,1734.0359,1634.9481,1585.4042,1323.5294,1316.4517,1196.1309,1082.8877,927.1784,927.1784,891.7899,891.7899,856.4014,842.246,792.7021,750.2359,721.9251,714.8474,566.2158,566.2158,516.6719,509.5942,488.3611,474.2057,445.8949,445.8949,424.6618,424.6618
False,1.0,Республика Марий Эл,1,False,15000.0,80000.0,11575.9673,6807.1721,6341.6169,6064.8003,4202.5794,4026.4234,3082.7304,2906.5744,2818.4964,2352.9412,2340.3586,2126.4549,1925.1337,1648.3171,1648.3171,1585.4042,1585.4042,1522.4913,1497.3262,1409.2482,1333.7528,1283.4225,1270.8399,1006.6059,1006.6059,918.5278,905.9453,868.1975,843.0324,792.7021,792.7021,754.9544,754.9544
False,1.0,Республика Марий Эл,1,True,9000.0,9000.0,1302.2963,765.8069,713.4319,682.29,472.7902,452.9726,346.8072,326.9896,317.0808,264.7059,263.2903,239.2262,216.5775,185.4357,185.4357,178.358,178.358,171.2803,168.4492,158.5404,150.0472,144.385,142.9695,113.2432,113.2432,103.3344,101.9188,97.6722,94.8411,89.179,89.179,84.9324,84.9324
False,1.0,Республика Северная Осетия,1,False,15000.0,22516.5,3258.1283,1915.9211,1784.8877,1706.9759,1182.8422,1133.262,867.6537,818.0735,793.2834,662.25,658.7086,598.504,541.8409,463.9291,463.9291,446.2219,446.2219,428.5147,421.4318,396.6417,375.393,361.2273,357.6858,283.3155,283.3155,258.5254,254.984,244.3596,237.2767,223.111,223.111,212.4866,212.4866
False,1.0,Республика Хакасия,1,False,18500.0,30000.0,4340.9877,2552.6895,2378.1063,2274.3001,1575.9673,1509.9088,1156.0239,1089.9654,1056.9361,882.3529,877.6345,797.4206,721.9251,618.1189,618.1189,594.5266,594.5266,570.9343,561.4973,528.4681,500.1573,481.2834,476.565,377.4772,377.4772,344.4479,339.7295,325.5741,316.1372,297.2633,297.2633,283.1079,283.1079
False,1.0,Липецкая область,1,False,20000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,1.0,Воронежская область,2,False,20000.0,140000.0,20257.9427,11912.5511,11097.8295,10613.4004,7354.514,7046.241,5394.7782,5086.5052,4932.3687,4117.6471,4095.6276,3721.296,3368.984,2884.5549,2884.5549,2774.4574,2774.4574,2664.3599,2620.3209,2466.1843,2334.0673,2245.9893,2223.9698,1761.5602,1761.5602,1607.4237,1585.4042,1519.3457,1475.3067,1387.2287,1387.2287,1321.1702,1321.1702
False,1.0,Воронежская область,2,True,20000.0,20000.0,2893.9918,1701.793,1585.4042,1516.2001,1050.6449,1006.6059,770.6826,726.6436,704.6241,588.2353,585.0897,531.6137,481.2834,412.0793,412.0793,396.3511,396.3511,380.6228,374.3316,352.312,333.4382,320.8556,317.71,251.6515,251.6515,229.632,226.4863,217.0494,210.7581,198.1755,198.1755,188.7386,188.7386
False,1.0,Нижегородская область,0,False,20000.0,80000.0,11575.9673,6807.1721,6341.6169,6064.8003,4202.5794,4026.4234,3082.7304,2906.5744,2818.4964,2352.9412,2340.3586,2126.4549,1925.1337,1648.3171,1648.3171,1585.4042,1585.4042,1522.4913,1497.3262,1409.2482,1333.7528,1283.4225,1270.8399,1006.6059,1006.6059,918.5278,905.9453,868.1975,843.0324,792.7021,792.7021,754.9544,754.9544
False,1.0,Тюменская область,1,False,20000.0,85000.0,12299.4652,7232.6203,6737.9679,6443.8503,4465.2406,4278.0749,3275.4011,3088.2353,2994.6524,2500.0,2486.631,2259.3583,2045.4545,1751.3369,1751.3369,1684.492,1684.492,1617.6471,1590.9091,1497.3262,1417.1123,1363.6364,1350.2674,1069.5187,1069.5187,975.9358,962.5668,922.4599,895.7219,842.246,842.246,802.139,802.139
False,1.0,Ленинградская область,1,False,20000.0,60000.0,8681.9755,5105.3791,4756.2126,4548.6002,3151.9346,3019.8176,2312.0478,2179.9308,2113.8723,1764.7059,1755.269,1594.8411,1443.8503,1236.2378,1236.2378,1189.0532,1189.0532,1141.8685,1122.9947,1056.9361,1000.3146,962.5668,953.1299,754.9544,754.9544,688.8959,679.4589,651.1482,632.2743,594.5266,594.5266,566.2158,566.2158
False,1.0,Краснодарский край,0,False,18000.0,170000.0,24598.9305,14465.2406,13475.9358,12887.7005,8930.4813,8556.1497,6550.8021,6176.4706,5989.3048,5000.0,4973.262,4518.7166,4090.9091,3502.6738,3502.6738,3368.984,3368.984,3235.2941,3181.8182,2994.6524,2834.2246,2727.2727,2700.5348,2139.0374,2139.0374,1951.8717,1925.1337,1844.9198,1791.4439,1684.492,1684.492,1604.2781,1604.2781
False,1.0,Краснодарский край,0,True,35000.0,130000.0,18810.9468,11061.6546,10305.1274,9855.3004,6829.1916,6542.938,5009.4369,4723.1834,4580.0566,3823.5294,3803.0827,3455.4891,3128.3422,2678.5153,2678.5153,2576.2818,2576.2818,2474.0484,2433.1551,2290.0283,2167.3482,2085.5615,2065.1148,1635.7345,1635.7345,1492.6077,1472.1611,1410.821,1369.9277,1288.1409,1288.1409,1226.8009,1226.8009
False,1.0,Брянская область,1,False,20000.0,70000.0,10128.9714,5956.2756,5548.9148,5306.7002,3677.257,3523.1205,2697.3891,2543.2526,2466.1843,2058.8235,2047.8138,1860.648,1684.492,1442.2774,1442.2774,1387.2287,1387.2287,1332.1799,1310.1604,1233.0922,1167.0337,1122.9947,1111.9849,880.7801,880.7801,803.7119,792.7021,759.6729,737.6534,693.6143,693.6143,660.5851,660.5851
False,1.0,Владимирская область,1,False,20000.0,85000.0,12299.4652,7232.6203,6737.9679,6443.8503,4465.2406,4278.0749,3275.4011,3088.2353,2994.6524,2500.0,2486.631,2259.3583,2045.4545,1751.3369,1751.3369,1684.492,1684.492,1617.6471,1590.9091,1497.3262,1417.1123,1363.6364,1350.2674,1069.5187,1069.5187,975.9358,962.5668,922.4599,895.7219,842.246,842.246,802.139,802.139
False,1.0,Пензенская область,1,False,20000.0,83000.0,12010.0661,7062.441,6579.4275,6292.2303,4360.1762,4177.4143,3198.3328,3015.5709,2924.19,2441.1765,2428.1221,2206.1969,1997.3262,1710.129,1710.129,1644.8569,1644.8569,1579.5848,1553.4759,1462.095,1383.7685,1331.5508,1318.4964,1044.3536,1044.3536,952.9726,939.9182,900.755,874.6461,822.4284,822.4284,783.2652,783.2652
False,1.0,Пермский край,1,False,20000.0,60000.0,8681.9755,5105.3791,4756.2126,4548.6002,3151.9346,3019.8176,2312.0478,2179.9308,2113.8723,1764.7059,1755.269,1594.8411,1443.8503,1236.2378,1236.2378,1189.0532,1189.0532,1141.8685,1122.9947,1056.9361,1000.3146,962.5668,953.1299,754.9544,754.9544,688.8959,679.4589,651.1482,632.2743,594.5266,594.5266,566.2158,566.2158
False,1.0,Ярославская область,1,False,20000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,1.0,Город федерального значения Севастополь,1,False,20000.0,50000.0,7234.9796,4254.4825,3963.5105,3790.5002,2626.6121,2516.5146,1926.7065,1816.609,1761.5602,1470.5882,1462.7241,1329.0343,1203.2086,1030.1982,1030.1982,990.8776,990.8776,951.5571,935.8289,880.7801,833.5955,802.139,794.2749,629.1287,629.1287,574.0799,566.2158,542.6235,526.8953,495.4388,495.4388,471.8465,471.8465
False,1.0,Ставропольский край,2,False,20000.0,76000.0,10997.1689,6466.8135,6024.536,5761.5602,3992.4505,3825.1022,2928.5939,2761.2457,2677.5716,2235.2941,2223.3407,2020.1321,1828.877,1565.9012,1565.9012,1506.134,1506.134,1446.3668,1422.4599,1338.7858,1267.0651,1219.2513,1207.2979,956.2756,956.2756,872.6014,860.648,824.7877,800.8808,753.067,753.067,717.2067,717.2067
False,1.0,Красноярский край,1,False,20000.0,48200.0,6974.5203,4101.3212,3820.8242,3654.0422,2532.0541,2425.9201,1857.3451,1751.2111,1698.1441,1417.6471,1410.0661,1281.1891,1159.893,993.111,993.111,955.206,955.206,917.301,902.139,849.072,803.586,773.262,765.681,606.48,606.48,553.413,545.832,523.089,507.927,477.603,477.603,454.86,454.86
False,1.0,Алтайский край,2,False,20000.0,80000.0,11575.9673,6807.1721,6341.6169,6064.8003,4202.5794,4026.4234,3082.7304,2906.5744,2818.4964,2352.9412,2340.3586,2126.4549,1925.1337,1648.3171,1648.3171,1585.4042,1585.4042,1522.4913,1497.3262,1409.2482,1333.7528,1283.4225,1270.8399,1006.6059,1006.6059,918.5278,905.9453,868.1975,843.0324,792.7021,792.7021,754.9544,754.9544
False,1.0,Омская область,1,False,20000.0,80000.0,11575.9673,6807.1721,6341.6169,6064.8003,4202.5794,4026.4234,3082.7304,2906.5744,2818.4964,2352.9412,2340.3586,2126.4549,1925.1337,1648.3171,1648.3171,1585.4042,1585.4042,1522.4913,1497.3262,1409.2482,1333.7528,1283.4225,1270.8399,1006.6059,1006.6059,918.5278,905.9453,868.1975,843.0324,792.7021,792.7021,754.9544,754.9544
False,1.0,Томская область,1,False,20000.0,73000.0,10563.0701,6211.5445,5786.7254,5534.1302,3834.8537,3674.1114,2812.9915,2652.2491,2571.8779,2147.0588,2135.5772,1940.3901,1756.6845,1504.0893,1504.0893,1446.6813,1446.6813,1389.2734,1366.3102,1285.939,1217.0494,1171.123,1159.6414,918.5278,918.5278,838.1567,826.6751,792.2303,769.2671,723.3407,723.3407,688.8959,688.8959
False,1.0,Свердловская область,0,False,20000.0,90000.0,13022.9632,7658.0686,7134.319,6822.9003,4727.9019,4529.7263,3468.0717,3269.8962,3170.8084,2647.0588,2632.9034,2392.2617,2165.7754,1854.3567,1854.3567,1783.5797,1783.5797,1712.8028,1684.492,1585.4042,1500.4718,1443.8503,1429.6949,1132.4316,1132.4316,1033.3438,1019.1884,976.7222,948.4115,891.7899,891.7899,849.3237,849.3237
False,1.0,Калининградская область,1,False,20000.0,50000.0,7234.9796,4254.4825,3963.5105,3790.5002,2626.6121,2516.5146,1926.7065,1816.609,1761.5602,1470.5882,1462.7241,1329.0343,1203.2086,1030.1982,1030.1982,990.8776,990.8776,951.5571,935.8289,880.7801,833.5955,802.139,794.2749,629.1287,629.1287,574.0799,566.2158,542.6235,526.8953,495.4388,495.4388,471.8465,471.8465
False,1.0,Приморский край,1,False,20000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,1.0,Амурская область,1,False,35000.0,60000.0,8681.9755,5105.3791,4756.2126,4548.6002,3151.9346,3019.8176,2312.0478,2179.9308,2113.8723,1764.7059,1755.269,1594.8411,1443.8503,1236.2378,1236.2378,1189.0532,1189.0532,1141.8685,1122.9947,1056.9361,1000.3146,962.5668,953.1299,754.9544,754.9544,688.8959,679.4589,651.1482,632.2743,594.5266,594.5266,566.2158,566.2158
False,1.0,Республика Саха (Якутия),1,False,25000.0,40000.0,5787.9836,3403.586,3170.8084,3032.4001,2101.2897,2013.2117,1541.3652,1453.2872,1409.2482,1176.4706,1170.1793,1063.2274,962.5668,824.1585,824.1585,792.7021,792.7021,761.2457,748.6631,704.6241,666.8764,641.7112,635.4199,503.3029,503.3029,459.2639,452.9726,434.0988,421.5162,396.3511,396.3511,377.4772,377.4772
False,1.0,Астраханская область,1,False,30000.0,37000.0,5353.8849,3148.3171,2932.9978,2804.9701,1943.693,1862.2208,1425.7628,1344.2907,1303.5546,1088.2353,1082.4159,983.4854,890.3743,762.3466,762.3466,733.2494,733.2494,704.1522,692.5134,651.7773,616.8606,593.5829,587.7634,465.5552,465.5552,424.8191,418.9997,401.5414,389.9025,366.6247,366.6247,349.1664,349.1664
False,1.0,Астраханская область,1,True,20000.0,20000.0,2893.9918,1701.793,1585.4042,1516.2001,1050.6449,1006.6059,770.6826,726.6436,704.6241,588.2353,585.0897,531.6137,481.2834,412.0793,412.0793,396.3511,396.3511,380.6228,374.3316,352.312,333.4382,320.8556,317.71,251.6515,251.6515,229.632,226.4863,217.0494,210.7581,198.1755,198.1755,188.7386,188.7386
False,1.0,Новгородская область,1,False,20000.0,50000.0,7234.9796,4254.4825,3963.5105,3790.5002,2626.6121,2516.5146,1926.7065,1816.609,1761.5602,1470.5882,1462.7241,1329.0343,1203.2086,1030.1982,1030.1982,990.8776,990.8776,951.5571,935.8289,880.7801,833.5955,802.139,794.2749,629.1287,629.1287,574.0799,566.2158,542.6235,526.8953,495.4388,495.4388,471.8465,471.8465
False,1.0,Костромская область,1,False,20000.0,60000.0,8681.9755,5105.3791,4756.2126,4548.6002,3151.9346,3019.8176,2312.0478,2179.9308,2113.8723,1764.7059,1755.269,1594.8411,1443.8503,1236.2378,1236.2378,1189.0532,1189.0532,1141.8685,1122.9947,1056.9361,1000.3146,962.5668,953.1299,754.9544,754.9544,688.8959,679.4589,651.1482,632.2743,594.5266,594.5266,566.2158,566.2158
False,1.0,Республика Коми,1,False,20000.0,50000.0,7234.9796,4254.4825,3963.5105,3790.5002,2626.6121,2516.5146,1926.7065,1816.609,1761.5602,1470.5882,1462.7241,1329.0343,1203.2086,1030.1982,1030.1982,990.8776,990.8776,951.5571,935.8289,880.7801,833.5955,802.139,794.2749,629.1287,629.1287,574.0799,566.2158,542.6235,526.8953,495.4388,495.4388,471.8465,471.8465
False,1.0,Курганская область,1,False,20000.0,85000.0,12299.4652,7232.6203,6737.9679,6443.8503,4465.2406,4278.0749,3275.4011,3088.2353,2994.6524,2500.0,2486.631,2259.3583,2045.4545,1751.3369,1751.3369,1684.492,1684.492,1617.6471,1590.9091,1497.3262,1417.1123,1363.6364,1350.2674,1069.5187,1069.5187,975.9358,962.5668,922.4599,895.7219,842.246,842.246,802.139,802.139
False,1.0,Карачаево-Черкесская Республика,1,False,25000.0,70000.0,10128.9714,5956.2756,5548.9148,5306.7002,3677.257,3523.1205,2697.3891,2543.2526,2466.1843,2058.8235,2047.8138,1860.648,1684.492,1442.2774,1442.2774,1387.2287,1387.2287,1332.1799,1310.1604,1233.0922,1167.0337,1122.9947,1111.9849,880.7801,880.7801,803.7119,792.7021,759.6729,737.6534,693.6143,693.6143,660.5851,660.5851
False,1.0,Республика Карелия,1,False,35000.0,35000.0,5064.4857,2978.1378,2774.4574,2653.3501,1838.6285,1761.5602,1348.6946,1271.6263,1233.0922,1029.4118,1023.9069,930.324,842.246,721.1387,721.1387,693.6143,693.6143,666.09,655.0802,616.5461,583.5168,561.4973,555.9925,440.3901,440.3901,401.8559,396.3511,379.8364,368.8267,346.8072,346.8072,330.2925,330.2925
False,1.0,Кемеровская область,1,False,20000.0,60000.0,8681.9755,5105.3791,4756.2126,4548.6002,3151.9346,3019.8176,2312.0478,2179.9308,2113.8723,1764.7059,1755.269,1594.8411,1443.8503,1236.2378,1236.2378,1189.0532,1189.0532,1141.8685,1122.9947,1056.9361,1000.3146,962.5668,953.1299,754.9544,754.9544,688.8959,679.4589,651.1482,632.2743,594.5266,594.5266,566.2158,566.2158
False,1.0,Иркутская область,1,False,25000.0,45000.0,6511.4816,3829.0343,3567.1595,3411.4501,2363.9509,2264.8632,1734.0359,1634.9481,1585.4042,1323.5294,1316.4517,1196.1309,1082.8877,927.1784,927.1784,891.7899,891.7899,856.4014,842.246,792.7021,750.2359,721.9251,714.8474,566.2158,566.2158,516.6719,509.5942,488.3611,474.2057,445.8949,445.8949,424.6618,424.6618
False,1.0,Республика Алтай,1,False,30000.0,58000.0,8392.5763,4935.1997,4597.6722,4396.9802,3046.8701,2919.157,2234.9796,2107.2664,2043.4099,1705.8824,1696.76,1541.6798,1395.7219,1195.0299,1195.0299,1149.4181,1149.4181,1103.8062,1085.5615,1021.7049,966.9707,930.4813,921.3589,729.7892,729.7892,665.9327,656.8103,629.4432,611.1985,574.709,574.709,547.3419,547.3419
False,1.0,Республика Дагестан,1,False,25000.0,25000.0,3617.4898,2127.2413,1981.7553,1895.2501,1313.3061,1258.2573,963.3533,908.3045,880.7801,735.2941,731.3621,664.5171,601.6043,515.0991,515.0991,495.4388,495.4388,475.7785,467.9144,440.3901,416.7977,401.0695,397.1375,314.5643,314.5643,287.0399,283.1079,271.3117,263.4476,247.7194,247.7194,235.9232,235.9232
False,1.0,Калужская область,1,False,20000.0,73525.0,10639.0374,6256.2166,5828.3422,5573.9305,3862.4332,3700.5348,2833.2219,2671.3235,2590.3743,2162.5,2150.9358,1954.3449,1769.3182,1514.9064,1514.9064,1457.0856,1457.0856,1399.2647,1376.1364,1295.1872,1225.8021,1179.5455,1167.9813,925.1337,925.1337,844.1845,832.6203,797.9278,774.7995,728.5428,728.5428,693.8503,693.8503
False,1.0,Тамбовская область,2,False,25000.0,85000.0,12299.4652,7232.6203,6737.9679,6443.8503,4465.2406,4278.0749,3275.4011,3088.2353,2994.6524,2500.0,2486.631,2259.3583,2045.4545,1751.3369,1751.3369,1684.492,1684.492,1617.6471,1590.9091,1497.3262,1417.1123,1363.6364,1350.2674,1069.5187,1069.5187,975.9358,962.5668,922.4599,895.7219,842.246,842.246,802.139,802.139
False,1.0,Город федерального значения Санкт-Петербург,0,False,20000.0,90000.0,13022.9632,7658.0686,7134.319,6822.9003,4727.9019,4529.7263,3468.0717,3269.8962,3170.8084,2647.0588,2632.9034,2392.2617,2165.7754,1854.3567,1854.3567,1783.5797,1783.5797,1712.8028,1684.492,1585.4042,1500.4718,1443.8503,1429.6949,1132.4316,1132.4316,1033.3438,1019.1884,976.7222,948.4115,891.7899,891.7899,849.3237,849.3237
False,1.0,Город федерального значения Санкт-Петербург,0,True,25000.0,50000.0,7234.9796,4254.4825,3963.5105,3790.5002,2626.6121,2516.5146,1926.7065,1816.609,1761.5602,1470.5882,1462.7241,1329.0343,1203.2086,1030.1982,1030.1982,990.8776,990.8776,951.5571,935.8289,880.7801,833.5955,802.139,794.2749,629.1287,629.1287,574.0799,566.2158,542.6235,526.8953,495.4388,495.4388,471.8465,471.8465
False,1.0,Камчатский край,1,False,27000.0,51250.0,7415.854,4360.8446,4062.5983,3885.2627,2692.2774,2579.4275,1974.8742,1862.0242,1805.5992,1507.3529,1499.2922,1362.2601,1233.2888,1055.9531,1055.9531,1015.6496,1015.6496,975.346,959.2246,902.7996,854.4354,822.1925,814.1318,644.8569,644.8569,588.4319,580.3712,556.1891,540.0676,507.8248,507.8248,483.6427,483.6427
False,1.0,Тверская область,1,False,25000.0,80000.0,11575.9673,6807.1721,6341.6169,6064.8003,4202.5794,4026.4234,3082.7304,2906.5744,2818.4964,2352.9412,2340.3586,2126.4549,1925.1337,1648.3171,1648.3171,1585.4042,1585.4042,1522.4913,1497.3262,1409.2482,1333.7528,1283.4225,1270.8399,1006.6059,1006.6059,918.5278,905.9453,868.1975,843.0324,792.7021,792.7021,754.9544,754.9544
False,1.0,Псковская область,1,False,25000.0,51250.0,7415.854,4360.8446,4062.5983,3885.2627,2692.2774,2579.4275,1974.8742,1862.0242,1805.5992,1507.3529,1499.2922,1362.2601,1233.2888,1055.9531,1055.9531,1015.6496,1015.6496,975.346,959.2246,902.7996,854.4354,822.1925,814.1318,644.8569,644.8569,588.4319,580.3712,556.1891,540.0676,507.8248,507.8248,483.6427,483.6427
False,1.0,Тульская область,1,False,25000.0,110000.0,15916.955,9359.8616,8719.7232,8339.1003,5778.5467,5536.3322,4238.7543,3996.5398,3875.4325,3235.2941,3217.9931,2923.8754,2647.0588,2266.436,2266.436,2179.9308,2179.9308,2093.4256,2058.8235,1937.7163,1833.91,1764.7059,1747.4048,1384.083,1384.083,1262.9758,1245.6747,1193.7716,1159.1696,1089.9654,1089.9654,1038.0623,1038.0623
False,1.0,Сахалинская область,1,False,30000.0,51250.0,7415.854,4360.8446,4062.5983,3885.2627,2692.2774,2579.4275,1974.8742,1862.0242,1805.5992,1507.3529,1499.2922,1362.2601,1233.2888,1055.9531,1055.9531,1015.6496,1015.6496,975.346,959.2246,902.7996,854.4354,822.1925,814.1318,644.8569,644.8569,588.4319,580.3712,556.1891,540.0676,507.8248,507.8248,483.6427,483.6427
False,1.0,Смоленская область,1,False,30000.0,73525.0,10639.0374,6256.2166,5828.3422,5573.9305,3862.4332,3700.5348,2833.2219,2671.3235,2590.3743,2162.5,2150.9358,1954.3449,1769.3182,1514.9064,1514.9064,1457.0856,1457.0856,1399.2647,1376.1364,1295.1872,1225.8021,1179.5455,1167.9813,925.1337,925.1337,844.1845,832.6203,797.9278,774.7995,728.5428,728.5428,693.8503,693.8503
False,1.0,Рязанская область,1,False,25000.0,73525.0,10639.0374,6256.2166,5828.3422,5573.9305,3862.4332,3700.5348,2833.2219,2671.3235,2590.3743,2162.5,2150.9358,1954.3449,1769.3182,1514.9064,1514.9064,1457.0856,1457.0856,1399.2647,1376.1364,1295.1872,1225.8021,1179.5455,1167.9813,925.1337,925.1337,844.1845,832.6203,797.9278,774.7995,728.5428,728.5428,693.8503,693.8503
False,1.0,Хабаровский край,1,False,45000.0,45000.0,6511.4816,3829.0343,3567.1595,3411.4501,2363.9509,2264.8632,1734.0359,1634.9481,1585.4042,1323.5294,1316.4517,1196.1309,1082.8877,927.1784,927.1784,891.7899,891.7899,856.4014,842.246,792.7021,750.2359,721.9251,714.8474,566.2158,566.2158,516.6719,509.5942,488.3611,474.2057,445.8949,445.8949,424.6618,424.6618
False,1.0,Запорожская область,1,False,25000.0,25000.0,3617.4898,2127.2413,1981.7553,1895.2501,1313.3061,1258.2573,963.3533,908.3045,880.7801,735.2941,731.3621,664.5171,601.6043,515.0991,515.0991,495.4388,495.4388,475.7785,467.9144,440.3901,416.7977,401.0695,397.1375,314.5643,314.5643,287.0399,283.1079,271.3117,263.4476,247.7194,247.7194,235.9232,235.9232
False,1.0,Донецкая область,1,False,33750.0,70000.0,10128.9714,5956.2756,5548.9148,5306.7002,3677.257,3523.1205,2697.3891,2543.2526,2466.1843,2058.8235,2047.8138,1860.648,1684.492,1442.2774,1442.2774,1387.2287,1387.2287,1332.1799,1310.1604,1233.0922,1167.0337,1122.9947,1111.9849,880.7801,880.7801,803.7119,792.7021,759.6729,737.6534,693.6143,693.6143,660.5851,660.5851
False,1.0,Луганская область,1,False,100000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
False,1.0,Магаданская область,1,False,100000.0,100000.0,14469.9591,8508.9651,7927.0211,7581.0003,5253.2243,5033.0293,3853.413,3633.218,3523.1205,2941.1765,2925.4483,2658.0686,2406.4171,2060.3964,2060.3964,1981.7553,1981.7553,1903.1142,1871.6578,1761.5602,1667.1909,1604.2781,1588.5499,1258.2573,1258.2573,1148.1598,1132.4316,1085.2469,1053.7905,990.8776,990.8776,943.693,943.693
