is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),"Обеспечение и поддержание чистоты и порядка на столах, в торговом зале и других помещениях предприятия питания (1469_9)",Командность (СК) (1371_4),"Соблюдение правил этикета и стандартов обслуживания, принятых в сфере питания (1458_9)","Сервировка столов до, во время и после обслуживания гостей предприятия питания (487_9)",Приготовление кофе и кофейных напитков (3503_9),Доброжелательность (СК) (1126_4),"Личные установки и ценности, мировоззрение (2043_4)",Прием и оформление заказа на продукцию или услуги предприятия питания (490_9),Коммуникабельность (СК) (617_4),"Выполнение стандартов обслуживания и правил этикета, создание атмосферы гостеприимства (1470_9)","Знание этикета, стандартов сервировки столов и обслуживания гостей (1457_9)",Нравственность (СК) (622_4),Работа на кассе предприятия питания (3013_9),"Саморазвитие, обучаемость (СК) (604_4)","Знание меню, барной и винной карты, ассортимента дополнительных услуг и сопутствующей продукции (699_9)",Стрессоустойчивость (СК) (601_4),Вежливость (СК) (581_4),Активность (СК) (576_4),Обслуживание гостей в сфере питания (485_9),Высокая работоспособность (СК) (586_4),Пунктуальность (СК) (612_4),"Консультирование  гостей по выбору блюд и напитков, рекомендация блюд и напитков (3447_9)",Выполнение заказов в сфере питания (493_9),"Позитивность, оптимизм (СК) (607_4)","Уборка, мытье столов, посуды и столовых приборов (сфера питания) (2090_9)","Прием и выполнение заказов по бару, приготовление, хранение, выкладка, отдача и продажа различных напитков и другой продукции бара (1461_9)"
False,1.0,Новгородская область,1,True,25000.0,25000.0,2648.1354,2293.5255,2001.8302,1395.5617,1344.086,1223.9762,1223.9762,1178.2201,1109.5859,1063.8298,989.4761,754.976,732.0979,611.9881,514.7563,509.0368,503.3173,474.7197,469.0002,469.0002,451.8417,440.4027,434.6831,423.2441,406.0856,377.488,354.6099,303.1343,297.4148
False,1.0,Республика Карелия,1,False,200.0,60000.0,6355.5251,5504.4612,4804.3926,3349.348,3225.8065,2937.5429,2937.5429,2827.7282,2663.0062,2553.1915,2374.7426,1811.9423,1757.035,1468.7714,1235.4152,1221.6884,1207.9616,1139.3274,1125.6005,1125.6005,1084.42,1056.9664,1043.2395,1015.7859,974.6054,905.9712,851.0638,727.5223,713.7955
False,1.0,Республика Карелия,1,True,14618.0,25000.0,2648.1354,2293.5255,2001.8302,1395.5617,1344.086,1223.9762,1223.9762,1178.2201,1109.5859,1063.8298,989.4761,754.976,732.0979,611.9881,514.7563,509.0368,503.3173,474.7197,469.0002,469.0002,451.8417,440.4027,434.6831,423.2441,406.0856,377.488,354.6099,303.1343,297.4148
False,1.0,Томская область,1,False,160.0,45000.0,4766.6438,4128.3459,3603.2944,2512.011,2419.3548,2203.1572,2203.1572,2120.7962,1997.2546,1914.8936,1781.057,1358.9568,1317.7763,1101.5786,926.5614,916.2663,905.9712,854.4955,844.2004,844.2004,813.315,792.7248,782.4296,761.8394,730.954,679.4784,638.2979,545.6417,535.3466
False,1.0,Томская область,1,True,13000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
False,1.0,Тамбовская область,2,False,13000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
False,1.0,Тамбовская область,2,True,18162.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
False,1.0,Брянская область,1,False,13000.0,60000.0,6355.5251,5504.4612,4804.3926,3349.348,3225.8065,2937.5429,2937.5429,2827.7282,2663.0062,2553.1915,2374.7426,1811.9423,1757.035,1468.7714,1235.4152,1221.6884,1207.9616,1139.3274,1125.6005,1125.6005,1084.42,1056.9664,1043.2395,1015.7859,974.6054,905.9712,851.0638,727.5223,713.7955
False,1.0,Амурская область,1,False,13000.0,45000.0,4766.6438,4128.3459,3603.2944,2512.011,2419.3548,2203.1572,2203.1572,2120.7962,1997.2546,1914.8936,1781.057,1358.9568,1317.7763,1101.5786,926.5614,916.2663,905.9712,854.4955,844.2004,844.2004,813.315,792.7248,782.4296,761.8394,730.954,679.4784,638.2979,545.6417,535.3466
False,1.0,Калининградская область,1,False,220.0,60000.0,6355.5251,5504.4612,4804.3926,3349.348,3225.8065,2937.5429,2937.5429,2827.7282,2663.0062,2553.1915,2374.7426,1811.9423,1757.035,1468.7714,1235.4152,1221.6884,1207.9616,1139.3274,1125.6005,1125.6005,1084.42,1056.9664,1043.2395,1015.7859,974.6054,905.9712,851.0638,727.5223,713.7955
False,1.0,Калининградская область,1,True,20000.0,42000.0,4448.8675,3853.1229,3363.0748,2344.5436,2258.0645,2056.28,2056.28,1979.4097,1864.1043,1787.234,1662.3198,1268.3596,1229.9245,1028.14,864.7907,855.1819,845.5731,797.5292,787.9204,787.9204,759.094,739.8765,730.2677,711.0501,682.2237,634.1798,595.7447,509.2656,499.6568
False,1.0,Забайкальский край,1,False,13000.0,60000.0,6355.5251,5504.4612,4804.3926,3349.348,3225.8065,2937.5429,2937.5429,2827.7282,2663.0062,2553.1915,2374.7426,1811.9423,1757.035,1468.7714,1235.4152,1221.6884,1207.9616,1139.3274,1125.6005,1125.6005,1084.42,1056.9664,1043.2395,1015.7859,974.6054,905.9712,851.0638,727.5223,713.7955
False,1.0,Республика Хакасия,1,False,13000.0,40000.0,4237.0167,3669.6408,3202.9284,2232.8987,2150.5376,1958.3619,1958.3619,1885.1521,1775.3375,1702.1277,1583.1617,1207.9616,1171.3567,979.181,823.6102,814.4589,805.3077,759.5516,750.4004,750.4004,722.9467,704.6442,695.493,677.1906,649.7369,603.9808,567.3759,485.0149,475.8636
False,1.0,Республика Хакасия,1,True,30000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
False,1.0,Республика Дагестан,1,False,110.0,70000.0,7414.7792,6421.8714,5605.1247,3907.5726,3763.4409,3427.1334,3427.1334,3299.0162,3106.8405,2978.7234,2770.5331,2113.9327,2049.8742,1713.5667,1441.3178,1425.3031,1409.2885,1329.2153,1313.2006,1313.2006,1265.1567,1233.1274,1217.1128,1185.0835,1137.0396,1056.9664,992.9078,848.776,832.7614
False,1.0,Республика Тыва,1,False,30000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
False,1.0,Еврейская автономная область,1,False,13000.0,20750.0,2197.9524,1903.6262,1661.5191,1158.3162,1115.5914,1015.9003,1015.9003,977.9227,920.9563,882.9787,821.2652,626.6301,607.6413,507.9501,427.2478,422.5006,417.7534,394.0174,389.2702,389.2702,375.0286,365.5342,360.787,351.2926,337.051,313.315,294.3262,251.6015,246.8543
False,1.0,Кабардино-Балкарская Республика,1,False,15000.0,49900.0,5285.6783,4577.8769,3995.6532,2785.5411,2682.7957,2443.0565,2443.0565,2351.7273,2214.7335,2123.4043,1974.9943,1506.9321,1461.2674,1221.5283,1027.4537,1016.0375,1004.6214,947.5406,936.1245,936.1245,901.876,879.0437,867.6275,844.7952,810.5468,753.466,707.8014,605.0561,593.6399
False,1.0,Сахалинская область,1,False,15000.0,60000.0,6355.5251,5504.4612,4804.3926,3349.348,3225.8065,2937.5429,2937.5429,2827.7282,2663.0062,2553.1915,2374.7426,1811.9423,1757.035,1468.7714,1235.4152,1221.6884,1207.9616,1139.3274,1125.6005,1125.6005,1084.42,1056.9664,1043.2395,1015.7859,974.6054,905.9712,851.0638,727.5223,713.7955
False,1.0,Сахалинская область,1,True,35000.0,45000.0,4766.6438,4128.3459,3603.2944,2512.011,2419.3548,2203.1572,2203.1572,2120.7962,1997.2546,1914.8936,1781.057,1358.9568,1317.7763,1101.5786,926.5614,916.2663,905.9712,854.4955,844.2004,844.2004,813.315,792.7248,782.4296,761.8394,730.954,679.4784,638.2979,545.6417,535.3466
False,1.0,Чеченская Республика,1,False,33500.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
False,1.0,Камчатский край,1,False,22500.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
False,1.0,Камчатский край,1,True,40000.0,40000.0,4237.0167,3669.6408,3202.9284,2232.8987,2150.5376,1958.3619,1958.3619,1885.1521,1775.3375,1702.1277,1583.1617,1207.9616,1171.3567,979.181,823.6102,814.4589,805.3077,759.5516,750.4004,750.4004,722.9467,704.6442,695.493,677.1906,649.7369,603.9808,567.3759,485.0149,475.8636
False,1.0,Луганская область,1,False,20000.0,33000.0,3495.5388,3027.4537,2642.4159,1842.1414,1774.1935,1615.6486,1615.6486,1555.2505,1464.6534,1404.2553,1306.1084,996.5683,966.3693,807.8243,679.4784,671.9286,664.3789,626.6301,619.0803,619.0803,596.431,581.3315,573.7817,558.6822,536.0329,498.2841,468.0851,400.1373,392.5875
False,1.0,Магаданская область,1,False,25000.0,60000.0,6355.5251,5504.4612,4804.3926,3349.348,3225.8065,2937.5429,2937.5429,2827.7282,2663.0062,2553.1915,2374.7426,1811.9423,1757.035,1468.7714,1235.4152,1221.6884,1207.9616,1139.3274,1125.6005,1125.6005,1084.42,1056.9664,1043.2395,1015.7859,974.6054,905.9712,851.0638,727.5223,713.7955
False,1.0,Республика Ингушетия,1,False,20750.0,20750.0,2197.9524,1903.6262,1661.5191,1158.3162,1115.5914,1015.9003,1015.9003,977.9227,920.9563,882.9787,821.2652,626.6301,607.6413,507.9501,427.2478,422.5006,417.7534,394.0174,389.2702,389.2702,375.0286,365.5342,360.787,351.2926,337.051,313.315,294.3262,251.6015,246.8543
False,2.0,Астраханская область,1,False,11163.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
False,2.0,Оренбургская область,2,False,12837.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
False,2.0,Республика Марий Эл,1,False,11163.0,20000.0,2118.5084,1834.8204,1601.4642,1116.4493,1075.2688,979.181,979.181,942.5761,887.6687,851.0638,791.5809,603.9808,585.6783,489.5905,411.8051,407.2295,402.6539,379.7758,375.2002,375.2002,361.4733,352.3221,347.7465,338.5953,324.8685,301.9904,283.6879,242.5074,237.9318
False,2.0,Город федерального значения Москва,0,False,5000.0,150000.0,15888.8126,13761.1531,12010.9815,8373.3699,8064.5161,7343.8572,7343.8572,7069.3205,6657.5154,6382.9787,5936.8566,4529.8559,4392.5875,3671.9286,3088.5381,3054.221,3019.9039,2848.3185,2814.0014,2814.0014,2711.0501,2642.4159,2608.0988,2539.4647,2436.5134,2264.9279,2127.6596,1818.8058,1784.4887
False,2.0,Город федерального значения Москва,0,True,25000.0,100000.0,10592.5418,9174.102,8007.321,5582.2466,5376.3441,4895.9048,4895.9048,4712.8803,4438.3436,4255.3191,3957.9044,3019.9039,2928.3917,2447.9524,2059.0254,2036.1473,2013.2693,1898.879,1876.0009,1876.0009,1807.3667,1761.6106,1738.7326,1692.9764,1624.3423,1509.952,1418.4397,1212.5372,1189.6591
False,2.0,Вологодская область,1,False,30000.0,30000.0,3177.7625,2752.2306,2402.1963,1674.674,1612.9032,1468.7714,1468.7714,1413.8641,1331.5031,1276.5957,1187.3713,905.9712,878.5175,734.3857,617.7076,610.8442,603.9808,569.6637,562.8003,562.8003,542.21,528.4832,521.6198,507.8929,487.3027,452.9856,425.5319,363.7612,356.8977
False,2.0,Архангельская область,1,False,24000.0,70000.0,7414.7792,6421.8714,5605.1247,3907.5726,3763.4409,3427.1334,3427.1334,3299.0162,3106.8405,2978.7234,2770.5331,2113.9327,2049.8742,1713.5667,1441.3178,1425.3031,1409.2885,1329.2153,1313.2006,1313.2006,1265.1567,1233.1274,1217.1128,1185.0835,1137.0396,1056.9664,992.9078,848.776,832.7614
False,2.0,Пермский край,1,False,25000.0,27250.0,2886.4676,2499.9428,2181.995,1521.1622,1465.0538,1334.1341,1334.1341,1284.2599,1209.4486,1159.5745,1078.5289,822.9238,797.9867,667.067,561.0844,554.8501,548.6159,517.4445,511.2102,511.2102,492.5074,480.0389,473.8046,461.3361,442.6333,411.4619,386.5248,330.4164,324.1821
False,2.0,Тульская область,1,False,30500.0,30500.0,3230.7252,2798.1011,2442.2329,1702.5852,1639.7849,1493.251,1493.251,1437.4285,1353.6948,1297.8723,1207.1608,921.0707,893.1595,746.6255,628.0027,621.0249,614.0471,579.1581,572.1803,572.1803,551.2469,537.2912,530.3134,516.3578,495.4244,460.5353,432.6241,369.8238,362.846
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,26500.0,32750.0,3469.0574,3004.5184,2622.3976,1828.1858,1760.7527,1603.4088,1603.4088,1543.4683,1453.5575,1393.617,1296.2137,989.0185,959.0483,801.7044,674.3308,666.8383,659.3457,621.8829,614.3903,614.3903,591.9126,576.9275,569.4349,554.4498,531.9721,494.5093,464.539,397.1059,389.6134
False,2.0,Город федерального значения Санкт-Петербург,0,False,18000.0,100000.0,10592.5418,9174.102,8007.321,5582.2466,5376.3441,4895.9048,4895.9048,4712.8803,4438.3436,4255.3191,3957.9044,3019.9039,2928.3917,2447.9524,2059.0254,2036.1473,2013.2693,1898.879,1876.0009,1876.0009,1807.3667,1761.6106,1738.7326,1692.9764,1624.3423,1509.952,1418.4397,1212.5372,1189.6591
False,2.0,Город федерального значения Санкт-Петербург,0,True,20000.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
False,2.0,Саратовская область,2,False,25000.0,33000.0,3495.5388,3027.4537,2642.4159,1842.1414,1774.1935,1615.6486,1615.6486,1555.2505,1464.6534,1404.2553,1306.1084,996.5683,966.3693,807.8243,679.4784,671.9286,664.3789,626.6301,619.0803,619.0803,596.431,581.3315,573.7817,558.6822,536.0329,498.2841,468.0851,400.1373,392.5875
False,2.0,Самарская область,0,False,12000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
False,2.0,Самарская область,0,True,17100.0,17100.0,1811.3246,1568.7714,1369.2519,954.5642,919.3548,837.1997,837.1997,805.9025,758.9568,727.6596,676.8016,516.4036,500.755,418.5999,352.0933,348.1812,344.269,324.7083,320.7962,320.7962,309.0597,301.2354,297.3233,289.499,277.7625,258.2018,242.5532,207.3439,203.4317
False,2.0,Челябинская область,0,False,15000.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
False,2.0,Омская область,1,False,25000.0,45000.0,4766.6438,4128.3459,3603.2944,2512.011,2419.3548,2203.1572,2203.1572,2120.7962,1997.2546,1914.8936,1781.057,1358.9568,1317.7763,1101.5786,926.5614,916.2663,905.9712,854.4955,844.2004,844.2004,813.315,792.7248,782.4296,761.8394,730.954,679.4784,638.2979,545.6417,535.3466
False,2.0,Волгоградская область,2,False,12000.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
False,2.0,Московская область,2,False,13750.0,100000.0,10592.5418,9174.102,8007.321,5582.2466,5376.3441,4895.9048,4895.9048,4712.8803,4438.3436,4255.3191,3957.9044,3019.9039,2928.3917,2447.9524,2059.0254,2036.1473,2013.2693,1898.879,1876.0009,1876.0009,1807.3667,1761.6106,1738.7326,1692.9764,1624.3423,1509.952,1418.4397,1212.5372,1189.6591
False,2.0,Краснодарский край,0,False,12000.0,100000.0,10592.5418,9174.102,8007.321,5582.2466,5376.3441,4895.9048,4895.9048,4712.8803,4438.3436,4255.3191,3957.9044,3019.9039,2928.3917,2447.9524,2059.0254,2036.1473,2013.2693,1898.879,1876.0009,1876.0009,1807.3667,1761.6106,1738.7326,1692.9764,1624.3423,1509.952,1418.4397,1212.5372,1189.6591
False,2.0,Краснодарский край,0,True,15000.0,40000.0,4237.0167,3669.6408,3202.9284,2232.8987,2150.5376,1958.3619,1958.3619,1885.1521,1775.3375,1702.1277,1583.1617,1207.9616,1171.3567,979.181,823.6102,814.4589,805.3077,759.5516,750.4004,750.4004,722.9467,704.6442,695.493,677.1906,649.7369,603.9808,567.3759,485.0149,475.8636
False,2.0,Воронежская область,2,False,12000.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
False,2.0,Ростовская область,0,False,15000.0,82000.0,8685.8842,7522.7637,6566.0032,4577.4422,4408.6022,4014.642,4014.642,3864.5619,3639.4418,3489.3617,3245.4816,2476.3212,2401.2812,2007.321,1688.4008,1669.6408,1650.8808,1557.0808,1538.3208,1538.3208,1482.0407,1444.5207,1425.7607,1388.2407,1331.9606,1238.1606,1163.1206,994.2805,975.5205
False,2.0,Нижегородская область,0,False,1000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
False,2.0,Республика Крым,1,False,12000.0,80000.0,8474.0334,7339.2816,6405.8568,4465.7973,4301.0753,3916.7239,3916.7239,3770.3043,3550.6749,3404.2553,3166.3235,2415.9231,2342.7133,1958.3619,1647.2203,1628.9179,1610.6154,1519.1032,1500.8007,1500.8007,1445.8934,1409.2885,1390.986,1354.3811,1299.4738,1207.9616,1134.7518,970.0297,951.7273
False,2.0,Республика Башкортостан,0,False,12000.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
False,2.0,Республика Башкортостан,0,True,16000.0,16000.0,1694.8067,1467.8563,1281.1714,893.1595,860.2151,783.3448,783.3448,754.0609,710.135,680.8511,633.2647,483.1846,468.5427,391.6724,329.4441,325.7836,322.1231,303.8206,300.1601,300.1601,289.1787,281.8577,278.1972,270.8762,259.8948,241.5923,226.9504,194.0059,190.3455
False,2.0,Пензенская область,1,False,25000.0,25000.0,2648.1354,2293.5255,2001.8302,1395.5617,1344.086,1223.9762,1223.9762,1178.2201,1109.5859,1063.8298,989.4761,754.976,732.0979,611.9881,514.7563,509.0368,503.3173,474.7197,469.0002,469.0002,451.8417,440.4027,434.6831,423.2441,406.0856,377.488,354.6099,303.1343,297.4148
False,2.0,Тюменская область,1,False,12000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
False,2.0,Республика Татарстан,0,False,12000.0,100000.0,10592.5418,9174.102,8007.321,5582.2466,5376.3441,4895.9048,4895.9048,4712.8803,4438.3436,4255.3191,3957.9044,3019.9039,2928.3917,2447.9524,2059.0254,2036.1473,2013.2693,1898.879,1876.0009,1876.0009,1807.3667,1761.6106,1738.7326,1692.9764,1624.3423,1509.952,1418.4397,1212.5372,1189.6591
False,2.0,Республика Татарстан,0,True,17100.0,17100.0,1811.3246,1568.7714,1369.2519,954.5642,919.3548,837.1997,837.1997,805.9025,758.9568,727.6596,676.8016,516.4036,500.755,418.5999,352.0933,348.1812,344.269,324.7083,320.7962,320.7962,309.0597,301.2354,297.3233,289.499,277.7625,258.2018,242.5532,207.3439,203.4317
False,2.0,Ульяновская область,1,False,13890.0,40000.0,4237.0167,3669.6408,3202.9284,2232.8987,2150.5376,1958.3619,1958.3619,1885.1521,1775.3375,1702.1277,1583.1617,1207.9616,1171.3567,979.181,823.6102,814.4589,805.3077,759.5516,750.4004,750.4004,722.9467,704.6442,695.493,677.1906,649.7369,603.9808,567.3759,485.0149,475.8636
False,2.0,Красноярский край,1,False,12000.0,82000.0,8685.8842,7522.7637,6566.0032,4577.4422,4408.6022,4014.642,4014.642,3864.5619,3639.4418,3489.3617,3245.4816,2476.3212,2401.2812,2007.321,1688.4008,1669.6408,1650.8808,1557.0808,1538.3208,1538.3208,1482.0407,1444.5207,1425.7607,1388.2407,1331.9606,1238.1606,1163.1206,994.2805,975.5205
False,2.0,Мурманская область,1,False,50000.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
False,2.0,Удмуртская Республика,1,False,40000.0,40000.0,4237.0167,3669.6408,3202.9284,2232.8987,2150.5376,1958.3619,1958.3619,1885.1521,1775.3375,1702.1277,1583.1617,1207.9616,1171.3567,979.181,823.6102,814.4589,805.3077,759.5516,750.4004,750.4004,722.9467,704.6442,695.493,677.1906,649.7369,603.9808,567.3759,485.0149,475.8636
False,2.0,Алтайский край,2,False,15000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
False,2.0,Владимирская область,1,False,17100.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
False,2.0,Ленинградская область,1,False,19000.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
False,2.0,Ивановская область,1,False,15000.0,15000.0,1588.8813,1376.1153,1201.0981,837.337,806.4516,734.3857,734.3857,706.9321,665.7515,638.2979,593.6857,452.9856,439.2588,367.1929,308.8538,305.4221,301.9904,284.8318,281.4001,281.4001,271.105,264.2416,260.8099,253.9465,243.6513,226.4928,212.766,181.8806,178.4489
False,2.0,Иркутская область,1,False,15000.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
False,2.0,Иркутская область,1,True,18000.0,18000.0,1906.6575,1651.3384,1441.3178,1004.8044,967.7419,881.2629,881.2629,848.3185,798.9019,765.9574,712.4228,543.5827,527.1105,440.6314,370.6246,366.5065,362.3885,341.7982,337.6802,337.6802,325.326,317.0899,312.9719,304.7358,292.3816,271.7914,255.3191,218.2567,214.1386
False,2.0,Смоленская область,1,False,15000.0,15000.0,1588.8813,1376.1153,1201.0981,837.337,806.4516,734.3857,734.3857,706.9321,665.7515,638.2979,593.6857,452.9856,439.2588,367.1929,308.8538,305.4221,301.9904,284.8318,281.4001,281.4001,271.105,264.2416,260.8099,253.9465,243.6513,226.4928,212.766,181.8806,178.4489
False,2.0,Кемеровская область,1,False,15000.0,50000.0,5296.2709,4587.051,4003.6605,2791.1233,2688.172,2447.9524,2447.9524,2356.4402,2219.1718,2127.6596,1978.9522,1509.952,1464.1958,1223.9762,1029.5127,1018.0737,1006.6346,949.4395,938.0005,938.0005,903.6834,880.8053,869.3663,846.4882,812.1711,754.976,709.2199,606.2686,594.8296
False,2.0,Рязанская область,1,False,35000.0,35000.0,3707.3896,3210.9357,2802.5623,1953.7863,1881.7204,1713.5667,1713.5667,1649.5081,1553.4203,1489.3617,1385.2665,1056.9664,1024.9371,856.7833,720.6589,712.6516,704.6442,664.6076,656.6003,656.6003,632.5784,616.5637,608.5564,592.5418,568.5198,528.4832,496.4539,424.388,416.3807
False,2.0,Город федерального значения Севастополь,1,False,12500.0,49000.0,5190.3455,4495.31,3923.5873,2735.3008,2634.4086,2398.9934,2398.9934,2309.3114,2174.7884,2085.1064,1939.3731,1479.7529,1434.9119,1199.4967,1008.9224,997.7122,986.5019,930.4507,919.2404,919.2404,885.6097,863.1892,851.979,829.5585,795.9277,739.8765,695.0355,594.1432,582.933
