is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Внимательность (СК) (536_4),"Личные установки и ценности, мировоззрение (2043_4)","Организаторские способности, лидерство (СК) (393_4)",Контроль качества изделий (3466_35),Дисциплинированность (СК) (593_4),Чтение схем/чертежей (ОПТ) (3032_36),"Саморазвитие, обучаемость (СК) (604_4)",Знание нормативной и методической документации (4566_35),Использование контрольно-измерительных инструментов (3479_35),Проводить входной контроль (4569_35),Командность (СК) (1371_4),Контроль качества продукции (4221_35),Контроль и приемка продукции (4586_35),Аккуратность (СК) (575_4),Умение читать конструкторскую и технологическую документацию (3439_35),Организация работы по повышению качества продукции (4671_35),Коммуникабельность (СК) (617_4),Знание компьютерных программ (3753_35),Проведение визуально-измерительного контроля (4677_35),Сверка параметров продукции с эталоном или документацией (4818_35),"Контроль качества материалов, полуфабрикатов и комплектующих (4599_35)","Оформление сопроводительной документации по качеству, протоколов, сертификатов (4559_35)",Проведение пооперационного и межоперационного контроля (4570_35),Руководство работниками службы качества (4619_35)
False,1.0,Тамбовская область,2,False,25000.0,43050.0,6731.4545,5466.0455,3157.0,2922.1818,2400.3636,2100.3182,1982.9091,1448.0455,1395.8636,1369.7727,1330.6364,1304.5455,1304.5455,1200.1818,1069.7273,978.4091,874.0455,821.8636,808.8182,808.8182,795.7727,730.5455,691.4091,691.4091,665.3182
False,1.0,Липецкая область,1,False,25000.0,52000.0,8130.9091,6602.4242,3813.3333,3529.697,2899.3939,2536.9697,2395.1515,1749.0909,1686.0606,1654.5455,1607.2727,1575.7576,1575.7576,1449.697,1292.1212,1181.8182,1055.7576,992.7273,976.9697,976.9697,961.2121,882.4242,835.1515,835.1515,803.6364
False,1.0,Приморский край,1,False,25000.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
False,1.0,Республика Карелия,1,False,30000.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
False,1.0,Сахалинская область,1,False,25000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
False,1.0,Астраханская область,1,False,25000.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
False,1.0,Республика Хакасия,1,False,27750.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
False,1.0,Республика Дагестан,1,False,40000.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
False,1.0,Архангельская область,1,False,34762.5,34762.5,5435.5909,4413.7841,2549.25,2359.6364,1938.2727,1695.9886,1601.1818,1169.2841,1127.1477,1106.0795,1074.4773,1053.4091,1053.4091,969.1364,863.7955,790.0568,705.7841,663.6477,653.1136,653.1136,642.5795,589.9091,558.3068,558.3068,537.2386
False,1.0,Забайкальский край,1,False,20000.0,50000.0,7818.1818,6348.4848,3666.6667,3393.9394,2787.8788,2439.3939,2303.0303,1681.8182,1621.2121,1590.9091,1545.4545,1515.1515,1515.1515,1393.9394,1242.4242,1136.3636,1015.1515,954.5455,939.3939,939.3939,924.2424,848.4848,803.0303,803.0303,772.7273
False,1.0,Амурская область,1,False,35000.0,134000.0,20952.7273,17013.9394,9826.6667,9095.7576,7471.5152,6537.5758,6172.1212,4507.2727,4344.8485,4263.6364,4141.8182,4060.6061,4060.6061,3735.7576,3329.697,3045.4545,2720.6061,2558.1818,2517.5758,2517.5758,2476.9697,2273.9394,2152.1212,2152.1212,2070.9091
False,1.0,Ямало-Ненецкий автономный округ,1,False,34762.5,34762.5,5435.5909,4413.7841,2549.25,2359.6364,1938.2727,1695.9886,1601.1818,1169.2841,1127.1477,1106.0795,1074.4773,1053.4091,1053.4091,969.1364,863.7955,790.0568,705.7841,663.6477,653.1136,653.1136,642.5795,589.9091,558.3068,558.3068,537.2386
False,1.0,Камчатский край,1,False,38000.0,38000.0,5941.8182,4824.8485,2786.6667,2579.3939,2118.7879,1853.9394,1750.303,1278.1818,1232.1212,1209.0909,1174.5455,1151.5152,1151.5152,1059.3939,944.2424,863.6364,771.5152,725.4545,713.9394,713.9394,702.4242,644.8485,610.303,610.303,587.2727
False,2.0,Республика Татарстан,0,False,18000.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
False,2.0,Нижегородская область,0,False,19925.0,120000.0,18763.6364,15236.3636,8800.0,8145.4545,6690.9091,5854.5455,5527.2727,4036.3636,3890.9091,3818.1818,3709.0909,3636.3636,3636.3636,3345.4545,2981.8182,2727.2727,2436.3636,2290.9091,2254.5455,2254.5455,2218.1818,2036.3636,1927.2727,1927.2727,1854.5455
False,2.0,Орловская область,1,False,25000.0,50000.0,7818.1818,6348.4848,3666.6667,3393.9394,2787.8788,2439.3939,2303.0303,1681.8182,1621.2121,1590.9091,1545.4545,1515.1515,1515.1515,1393.9394,1242.4242,1136.3636,1015.1515,954.5455,939.3939,939.3939,924.2424,848.4848,803.0303,803.0303,772.7273
False,2.0,Краснодарский край,0,False,19925.0,42500.0,6645.4545,5396.2121,3116.6667,2884.8485,2369.697,2073.4848,1957.5758,1429.5455,1378.0303,1352.2727,1313.6364,1287.8788,1287.8788,1184.8485,1056.0606,965.9091,862.8788,811.3636,798.4848,798.4848,785.6061,721.2121,682.5758,682.5758,656.8182
False,2.0,Ставропольский край,2,False,22500.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
False,2.0,Ростовская область,0,False,20000.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
False,2.0,Пензенская область,1,False,25000.0,67645.0,10577.2182,8588.8652,4960.6333,4591.6606,3771.7212,3300.2561,3115.7697,2275.3318,2193.3379,2152.3409,2090.8455,2049.8485,2049.8485,1885.8606,1680.8758,1537.3864,1373.3985,1291.4045,1270.9061,1270.9061,1250.4076,1147.9152,1086.4197,1086.4197,1045.4227
False,2.0,Ивановская область,1,False,19925.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
False,2.0,Чувашская Республика,1,False,19925.0,50000.0,7818.1818,6348.4848,3666.6667,3393.9394,2787.8788,2439.3939,2303.0303,1681.8182,1621.2121,1590.9091,1545.4545,1515.1515,1515.1515,1393.9394,1242.4242,1136.3636,1015.1515,954.5455,939.3939,939.3939,924.2424,848.4848,803.0303,803.0303,772.7273
False,2.0,Кировская область,1,False,19925.0,30000.0,4690.9091,3809.0909,2200.0,2036.3636,1672.7273,1463.6364,1381.8182,1009.0909,972.7273,954.5455,927.2727,909.0909,909.0909,836.3636,745.4545,681.8182,609.0909,572.7273,563.6364,563.6364,554.5455,509.0909,481.8182,481.8182,463.6364
False,2.0,Челябинская область,0,False,19925.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
False,2.0,Рязанская область,1,False,22000.0,50000.0,7818.1818,6348.4848,3666.6667,3393.9394,2787.8788,2439.3939,2303.0303,1681.8182,1621.2121,1590.9091,1545.4545,1515.1515,1515.1515,1393.9394,1242.4242,1136.3636,1015.1515,954.5455,939.3939,939.3939,924.2424,848.4848,803.0303,803.0303,772.7273
False,2.0,Пермский край,1,False,19925.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
False,2.0,Удмуртская Республика,1,False,20000.0,120000.0,18763.6364,15236.3636,8800.0,8145.4545,6690.9091,5854.5455,5527.2727,4036.3636,3890.9091,3818.1818,3709.0909,3636.3636,3636.3636,3345.4545,2981.8182,2727.2727,2436.3636,2290.9091,2254.5455,2254.5455,2218.1818,2036.3636,1927.2727,1927.2727,1854.5455
False,2.0,Удмуртская Республика,1,True,25000.0,25000.0,3909.0909,3174.2424,1833.3333,1696.9697,1393.9394,1219.697,1151.5152,840.9091,810.6061,795.4545,772.7273,757.5758,757.5758,696.9697,621.2121,568.1818,507.5758,477.2727,469.697,469.697,462.1212,424.2424,401.5152,401.5152,386.3636
False,2.0,Алтайский край,2,False,20000.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
False,2.0,Свердловская область,0,False,19925.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
False,2.0,Самарская область,0,False,19925.0,75000.0,11727.2727,9522.7273,5500.0,5090.9091,4181.8182,3659.0909,3454.5455,2522.7273,2431.8182,2386.3636,2318.1818,2272.7273,2272.7273,2090.9091,1863.6364,1704.5455,1522.7273,1431.8182,1409.0909,1409.0909,1386.3636,1272.7273,1204.5455,1204.5455,1159.0909
False,2.0,Ульяновская область,1,False,19925.0,50000.0,7818.1818,6348.4848,3666.6667,3393.9394,2787.8788,2439.3939,2303.0303,1681.8182,1621.2121,1590.9091,1545.4545,1515.1515,1515.1515,1393.9394,1242.4242,1136.3636,1015.1515,954.5455,939.3939,939.3939,924.2424,848.4848,803.0303,803.0303,772.7273
False,2.0,Тульская область,1,False,20000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
False,2.0,Курганская область,1,False,19925.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
False,2.0,Воронежская область,2,False,25000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
False,2.0,Курская область,2,False,16625.0,30000.0,4690.9091,3809.0909,2200.0,2036.3636,1672.7273,1463.6364,1381.8182,1009.0909,972.7273,954.5455,927.2727,909.0909,909.0909,836.3636,745.4545,681.8182,609.0909,572.7273,563.6364,563.6364,554.5455,509.0909,481.8182,481.8182,463.6364
False,2.0,Владимирская область,1,False,19925.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
False,2.0,Костромская область,1,False,25000.0,51000.0,7974.5455,6475.4545,3740.0,3461.8182,2843.6364,2488.1818,2349.0909,1715.4545,1653.6364,1622.7273,1576.3636,1545.4545,1545.4545,1421.8182,1267.2727,1159.0909,1035.4545,973.6364,958.1818,958.1818,942.7273,865.4545,819.0909,819.0909,788.1818
False,2.0,Республика Марий Эл,1,False,22500.0,30000.0,4690.9091,3809.0909,2200.0,2036.3636,1672.7273,1463.6364,1381.8182,1009.0909,972.7273,954.5455,927.2727,909.0909,909.0909,836.3636,745.4545,681.8182,609.0909,572.7273,563.6364,563.6364,554.5455,509.0909,481.8182,481.8182,463.6364
False,2.0,Томская область,1,False,25000.0,30000.0,4690.9091,3809.0909,2200.0,2036.3636,1672.7273,1463.6364,1381.8182,1009.0909,972.7273,954.5455,927.2727,909.0909,909.0909,836.3636,745.4545,681.8182,609.0909,572.7273,563.6364,563.6364,554.5455,509.0909,481.8182,481.8182,463.6364
False,2.0,Томская область,1,True,33750.0,33750.0,5277.2727,4285.2273,2475.0,2290.9091,1881.8182,1646.5909,1554.5455,1135.2273,1094.3182,1073.8636,1043.1818,1022.7273,1022.7273,940.9091,838.6364,767.0455,685.2273,644.3182,634.0909,634.0909,623.8636,572.7273,542.0455,542.0455,521.5909
False,2.0,Саратовская область,2,False,19925.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
False,2.0,Волгоградская область,2,False,20000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
False,2.0,Калининградская область,1,False,25000.0,50000.0,7818.1818,6348.4848,3666.6667,3393.9394,2787.8788,2439.3939,2303.0303,1681.8182,1621.2121,1590.9091,1545.4545,1515.1515,1515.1515,1393.9394,1242.4242,1136.3636,1015.1515,954.5455,939.3939,939.3939,924.2424,848.4848,803.0303,803.0303,772.7273
False,2.0,Белгородская область,2,False,40000.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
False,2.0,Омская область,1,False,22500.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
False,2.0,Омская область,1,True,30000.0,30000.0,4690.9091,3809.0909,2200.0,2036.3636,1672.7273,1463.6364,1381.8182,1009.0909,972.7273,954.5455,927.2727,909.0909,909.0909,836.3636,745.4545,681.8182,609.0909,572.7273,563.6364,563.6364,554.5455,509.0909,481.8182,481.8182,463.6364
False,2.0,Кемеровская область,1,False,20000.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
False,2.0,Брянская область,1,False,20000.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
False,2.0,Псковская область,1,False,19925.0,25000.0,3909.0909,3174.2424,1833.3333,1696.9697,1393.9394,1219.697,1151.5152,840.9091,810.6061,795.4545,772.7273,757.5758,757.5758,696.9697,621.2121,568.1818,507.5758,477.2727,469.697,469.697,462.1212,424.2424,401.5152,401.5152,386.3636
False,2.0,Республика Бурятия,1,False,22500.0,25000.0,3909.0909,3174.2424,1833.3333,1696.9697,1393.9394,1219.697,1151.5152,840.9091,810.6061,795.4545,772.7273,757.5758,757.5758,696.9697,621.2121,568.1818,507.5758,477.2727,469.697,469.697,462.1212,424.2424,401.5152,401.5152,386.3636
False,2.0,Республика Адыгея,1,False,22500.0,33750.0,5277.2727,4285.2273,2475.0,2290.9091,1881.8182,1646.5909,1554.5455,1135.2273,1094.3182,1073.8636,1043.1818,1022.7273,1022.7273,940.9091,838.6364,767.0455,685.2273,644.3182,634.0909,634.0909,623.8636,572.7273,542.0455,542.0455,521.5909
False,2.0,Республика Крым,1,False,25000.0,30000.0,4690.9091,3809.0909,2200.0,2036.3636,1672.7273,1463.6364,1381.8182,1009.0909,972.7273,954.5455,927.2727,909.0909,909.0909,836.3636,745.4545,681.8182,609.0909,572.7273,563.6364,563.6364,554.5455,509.0909,481.8182,481.8182,463.6364
False,2.0,Город федерального значения Санкт-Петербург,0,False,22125.0,100000.0,15636.3636,12696.9697,7333.3333,6787.8788,5575.7576,4878.7879,4606.0606,3363.6364,3242.4242,3181.8182,3090.9091,3030.303,3030.303,2787.8788,2484.8485,2272.7273,2030.303,1909.0909,1878.7879,1878.7879,1848.4848,1696.9697,1606.0606,1606.0606,1545.4545
False,2.0,Республика Башкортостан,0,False,22125.0,65000.0,10163.6364,8253.0303,4766.6667,4412.1212,3624.2424,3171.2121,2993.9394,2186.3636,2107.5758,2068.1818,2009.0909,1969.697,1969.697,1812.1212,1615.1515,1477.2727,1319.697,1240.9091,1221.2121,1221.2121,1201.5152,1103.0303,1043.9394,1043.9394,1004.5455
False,2.0,Город федерального значения Москва,0,False,25000.0,110000.0,17200.0,13966.6667,8066.6667,7466.6667,6133.3333,5366.6667,5066.6667,3700.0,3566.6667,3500.0,3400.0,3333.3333,3333.3333,3066.6667,2733.3333,2500.0,2233.3333,2100.0,2066.6667,2066.6667,2033.3333,1866.6667,1766.6667,1766.6667,1700.0
False,2.0,Новосибирская область,0,False,25000.0,100000.0,15636.3636,12696.9697,7333.3333,6787.8788,5575.7576,4878.7879,4606.0606,3363.6364,3242.4242,3181.8182,3090.9091,3030.303,3030.303,2787.8788,2484.8485,2272.7273,2030.303,1909.0909,1878.7879,1878.7879,1848.4848,1696.9697,1606.0606,1606.0606,1545.4545
False,2.0,Оренбургская область,2,False,25000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
False,2.0,Хабаровский край,1,False,22125.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
False,2.0,Ленинградская область,1,False,25000.0,65000.0,10163.6364,8253.0303,4766.6667,4412.1212,3624.2424,3171.2121,2993.9394,2186.3636,2107.5758,2068.1818,2009.0909,1969.697,1969.697,1812.1212,1615.1515,1477.2727,1319.697,1240.9091,1221.2121,1221.2121,1201.5152,1103.0303,1043.9394,1043.9394,1004.5455
False,2.0,Иркутская область,1,False,25000.0,45000.0,7036.3636,5713.6364,3300.0,3054.5455,2509.0909,2195.4545,2072.7273,1513.6364,1459.0909,1431.8182,1390.9091,1363.6364,1363.6364,1254.5455,1118.1818,1022.7273,913.6364,859.0909,845.4545,845.4545,831.8182,763.6364,722.7273,722.7273,695.4545
False,2.0,Иркутская область,1,True,40000.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
False,2.0,Калужская область,1,False,25000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
False,2.0,Московская область,2,False,22125.0,100000.0,15636.3636,12696.9697,7333.3333,6787.8788,5575.7576,4878.7879,4606.0606,3363.6364,3242.4242,3181.8182,3090.9091,3030.303,3030.303,2787.8788,2484.8485,2272.7273,2030.303,1909.0909,1878.7879,1878.7879,1848.4848,1696.9697,1606.0606,1606.0606,1545.4545
False,2.0,Смоленская область,1,False,22125.0,100000.0,15636.3636,12696.9697,7333.3333,6787.8788,5575.7576,4878.7879,4606.0606,3363.6364,3242.4242,3181.8182,3090.9091,3030.303,3030.303,2787.8788,2484.8485,2272.7273,2030.303,1909.0909,1878.7879,1878.7879,1848.4848,1696.9697,1606.0606,1606.0606,1545.4545
False,2.0,Тюменская область,1,False,25000.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
False,2.0,Вологодская область,1,False,38000.0,60000.0,9381.8182,7618.1818,4400.0,4072.7273,3345.4545,2927.2727,2763.6364,2018.1818,1945.4545,1909.0909,1854.5455,1818.1818,1818.1818,1672.7273,1490.9091,1363.6364,1218.1818,1145.4545,1127.2727,1127.2727,1109.0909,1018.1818,963.6364,963.6364,927.2727
False,2.0,Новгородская область,1,False,35000.0,35000.0,5472.7273,4443.9394,2566.6667,2375.7576,1951.5152,1707.5758,1612.1212,1177.2727,1134.8485,1113.6364,1081.8182,1060.6061,1060.6061,975.7576,869.697,795.4545,710.6061,668.1818,657.5758,657.5758,646.9697,593.9394,562.1212,562.1212,540.9091
False,2.0,Красноярский край,1,False,22125.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
False,2.0,Тверская область,1,False,25000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
False,2.0,Ярославская область,1,False,22125.0,50000.0,7818.1818,6348.4848,3666.6667,3393.9394,2787.8788,2439.3939,2303.0303,1681.8182,1621.2121,1590.9091,1545.4545,1515.1515,1515.1515,1393.9394,1242.4242,1136.3636,1015.1515,954.5455,939.3939,939.3939,924.2424,848.4848,803.0303,803.0303,772.7273
False,2.0,Тамбовская область,2,False,25000.0,38000.0,5941.8182,4824.8485,2786.6667,2579.3939,2118.7879,1853.9394,1750.303,1278.1818,1232.1212,1209.0909,1174.5455,1151.5152,1151.5152,1059.3939,944.2424,863.6364,771.5152,725.4545,713.9394,713.9394,702.4242,644.8485,610.303,610.303,587.2727
False,2.0,Липецкая область,1,False,22125.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
False,2.0,Приморский край,1,False,22125.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
False,2.0,Республика Карелия,1,False,70000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
False,2.0,Астраханская область,1,False,30000.0,30000.0,4690.9091,3809.0909,2200.0,2036.3636,1672.7273,1463.6364,1381.8182,1009.0909,972.7273,954.5455,927.2727,909.0909,909.0909,836.3636,745.4545,681.8182,609.0909,572.7273,563.6364,563.6364,554.5455,509.0909,481.8182,481.8182,463.6364
False,2.0,Республика Хакасия,1,False,40000.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
False,2.0,Республика Дагестан,1,False,40000.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
False,2.0,Забайкальский край,1,False,10000.0,135000.0,21109.0909,17140.9091,9900.0,9163.6364,7527.2727,6586.3636,6218.1818,4540.9091,4377.2727,4295.4545,4172.7273,4090.9091,4090.9091,3763.6364,3354.5455,3068.1818,2740.9091,2577.2727,2536.3636,2536.3636,2495.4545,2290.9091,2168.1818,2168.1818,2086.3636
