is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Окрашивание поверхностей вручную и механизированным способом (1418_10),Пунктуальность (СК) (612_4),Внимательность (СК) (536_4),Командность (СК) (1371_4),Высокая работоспособность (СК) (586_4),Коммуникабельность (СК) (617_4),"Саморазвитие, обучаемость (СК) (604_4)",Трудолюбие (СК) (597_4),Нравственность (СК) (622_4),Выполнение штукатурки (456_10),Инициативность (СК) (610_4),"Оклеивание поверхностей бумажными, виниловыми и текстильными обоями (1423_10)",Выполнение ремонтных работ (ОПТ) (8285_36),Соблюдение правил охраны труда (ОПТ) (3790_36),Ремонт штукатурки (357_10),"Техника безопасности (бетон, арматура) (1607_10)"
False,0.0,Ростовская область,0,False,12500.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
False,0.0,Ростовская область,0,True,14955.0,20000.0,4859.6565,2840.3854,2618.3494,1746.9627,1047.3398,1018.0142,883.9548,879.7654,724.7591,439.8827,402.1785,397.9891,364.4742,322.5806,293.2551,242.9828,242.9828,238.7935,222.036,213.6573
False,0.0,Нижегородская область,0,False,12500.0,52000.0,12635.1068,7385.0021,6807.7084,4542.1031,2723.0834,2646.837,2298.2824,2287.39,1884.3737,1143.695,1045.664,1034.7717,947.633,838.7097,762.4633,631.7553,631.7553,620.863,577.2937,555.509
False,0.0,Нижегородская область,0,True,15000.0,15000.0,3644.7424,2130.2891,1963.762,1310.222,785.5048,763.5107,662.9661,659.824,543.5693,329.912,301.6339,298.4918,273.3557,241.9355,219.9413,182.2371,182.2371,179.0951,166.527,160.243
False,0.0,Удмуртская Республика,1,False,12500.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
False,0.0,Удмуртская Республика,1,True,14955.0,14955.0,3633.8081,2123.8982,1957.8708,1306.2914,783.1483,761.2202,660.9772,657.8446,541.9386,328.9223,300.7289,297.5964,272.5356,241.2097,219.2815,181.6904,181.6904,178.5578,166.0274,159.7623
False,0.0,Республика Татарстан,0,False,12500.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
False,0.0,Республика Татарстан,0,True,25000.0,25000.0,6074.5706,3550.4818,3272.9367,2183.7034,1309.1747,1272.5178,1104.9434,1099.7067,905.9489,549.8534,502.7231,497.4864,455.5928,403.2258,366.5689,303.7285,303.7285,298.4918,277.545,267.0716
False,0.0,Ульяновская область,1,False,12500.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
False,0.0,Иркутская область,1,False,12500.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Иркутская область,1,True,18687.0,18687.0,4540.62,2653.9141,2446.4548,1632.2746,978.5819,951.1816,825.9231,822.0088,677.1787,411.0044,375.7755,371.8611,340.5465,301.4032,274.0029,227.031,227.031,223.1167,207.4594,199.6307
False,0.0,Республика Башкортостан,0,False,12500.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Республика Башкортостан,0,True,17000.0,17000.0,4130.708,2414.3276,2225.597,1484.9183,890.2388,865.3121,751.3615,747.8006,616.0452,373.9003,341.8517,338.2907,309.8031,274.1935,249.2669,206.5354,206.5354,202.9744,188.7306,181.6087
False,0.0,Белгородская область,2,False,12500.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Липецкая область,1,False,12500.0,41000.0,9962.2958,5822.7901,5367.6163,3581.2736,2147.0465,2086.9292,1812.1072,1803.5191,1485.7562,901.7595,824.4659,815.8777,747.1722,661.2903,601.173,498.1148,498.1148,489.5266,455.1739,437.9975
False,0.0,Липецкая область,1,True,35000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
False,0.0,Вологодская область,1,False,12500.0,45000.0,10934.2271,6390.8672,5891.2861,3930.6661,2356.5145,2290.532,1988.8982,1979.4721,1630.708,989.7361,904.9016,895.4755,820.067,725.8065,659.824,546.7114,546.7114,537.2853,499.5811,480.7289
False,0.0,Свердловская область,0,False,12500.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Свердловская область,0,True,20000.0,20000.0,4859.6565,2840.3854,2618.3494,1746.9627,1047.3398,1018.0142,883.9548,879.7654,724.7591,439.8827,402.1785,397.9891,364.4742,322.5806,293.2551,242.9828,242.9828,238.7935,222.036,213.6573
False,0.0,Краснодарский край,0,False,12500.0,60000.0,14578.9694,8521.1563,7855.0482,5240.8881,3142.0193,3054.0427,2651.8643,2639.2962,2174.2773,1319.6481,1206.5354,1193.9673,1093.4227,967.7419,879.7654,728.9485,728.9485,716.3804,666.1081,640.9719
False,0.0,Курская область,2,False,12500.0,45000.0,10934.2271,6390.8672,5891.2861,3930.6661,2356.5145,2290.532,1988.8982,1979.4721,1630.708,989.7361,904.9016,895.4755,820.067,725.8065,659.824,546.7114,546.7114,537.2853,499.5811,480.7289
False,0.0,Республика Марий Эл,1,False,13000.0,60000.0,14578.9694,8521.1563,7855.0482,5240.8881,3142.0193,3054.0427,2651.8643,2639.2962,2174.2773,1319.6481,1206.5354,1193.9673,1093.4227,967.7419,879.7654,728.9485,728.9485,716.3804,666.1081,640.9719
False,0.0,Город федерального значения Севастополь,1,False,12500.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
False,0.0,Ставропольский край,2,False,12500.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Приморский край,1,False,12500.0,45340.0,11016.8412,6439.1537,5935.7981,3960.3645,2374.3192,2307.8383,2003.9254,1994.4282,1643.0289,997.2141,911.7386,902.2413,826.2631,731.2903,664.8094,550.8421,550.8421,541.3448,503.3557,484.3611
False,0.0,Саратовская область,2,False,13000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
False,0.0,Чувашская Республика,1,False,12500.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Чувашская Республика,1,True,28000.0,28000.0,6803.5191,3976.5396,3665.6891,2445.7478,1466.2757,1425.2199,1237.5367,1231.6716,1014.6628,615.8358,563.0499,557.1848,510.2639,451.6129,410.5572,340.176,340.176,334.3109,310.8504,299.1202
False,0.0,Самарская область,0,False,13000.0,60000.0,14578.9694,8521.1563,7855.0482,5240.8881,3142.0193,3054.0427,2651.8643,2639.2962,2174.2773,1319.6481,1206.5354,1193.9673,1093.4227,967.7419,879.7654,728.9485,728.9485,716.3804,666.1081,640.9719
False,0.0,Алтайский край,2,False,12500.0,57000.0,13850.0209,8095.0984,7462.2958,4978.8437,2984.9183,2901.3406,2519.2711,2507.3314,2065.5635,1253.6657,1146.2086,1134.269,1038.7516,919.3548,835.7771,692.501,692.501,680.5614,632.8027,608.9233
False,0.0,Алтайский край,2,True,20000.0,20000.0,4859.6565,2840.3854,2618.3494,1746.9627,1047.3398,1018.0142,883.9548,879.7654,724.7591,439.8827,402.1785,397.9891,364.4742,322.5806,293.2551,242.9828,242.9828,238.7935,222.036,213.6573
False,0.0,Республика Мордовия,1,False,13000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
False,0.0,Астраханская область,1,False,12500.0,30000.0,7289.4847,4260.5781,3927.5241,2620.4441,1571.0096,1527.0214,1325.9321,1319.6481,1087.1387,659.824,603.2677,596.9837,546.7114,483.871,439.8827,364.4742,364.4742,358.1902,333.054,320.486
False,0.0,Кемеровская область,1,False,13000.0,60000.0,14578.9694,8521.1563,7855.0482,5240.8881,3142.0193,3054.0427,2651.8643,2639.2962,2174.2773,1319.6481,1206.5354,1193.9673,1093.4227,967.7419,879.7654,728.9485,728.9485,716.3804,666.1081,640.9719
False,0.0,Томская область,1,False,12500.0,36000.0,8747.3817,5112.6938,4713.0289,3144.5329,1885.2116,1832.4256,1591.1186,1583.5777,1304.5664,791.7889,723.9212,716.3804,656.0536,580.6452,527.8592,437.3691,437.3691,429.8282,399.6649,384.5832
False,0.0,Республика Крым,1,False,16242.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
False,0.0,Республика Адыгея,1,False,15000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
False,0.0,Кировская область,1,False,12500.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Пензенская область,1,False,13000.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Пензенская область,1,True,18687.0,30000.0,7289.4847,4260.5781,3927.5241,2620.4441,1571.0096,1527.0214,1325.9321,1319.6481,1087.1387,659.824,603.2677,596.9837,546.7114,483.871,439.8827,364.4742,364.4742,358.1902,333.054,320.486
False,0.0,Забайкальский край,1,False,12500.0,61000.0,14821.9522,8663.1755,7985.9656,5328.2363,3194.3863,3104.9434,2696.062,2683.2845,2210.5153,1341.6422,1226.6443,1213.8668,1111.6464,983.871,894.4282,741.0976,741.0976,728.3201,677.2099,651.6548
False,0.0,Еврейская автономная область,1,False,18687.0,28000.0,6803.5191,3976.5396,3665.6891,2445.7478,1466.2757,1425.2199,1237.5367,1231.6716,1014.6628,615.8358,563.0499,557.1848,510.2639,451.6129,410.5572,340.176,340.176,334.3109,310.8504,299.1202
False,0.0,Кабардино-Балкарская Республика,1,False,12500.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Волгоградская область,2,False,14128.0,45000.0,10934.2271,6390.8672,5891.2861,3930.6661,2356.5145,2290.532,1988.8982,1979.4721,1630.708,989.7361,904.9016,895.4755,820.067,725.8065,659.824,546.7114,546.7114,537.2853,499.5811,480.7289
False,0.0,Волгоградская область,2,True,14128.0,14128.0,3432.8613,2006.4483,1849.602,1234.0545,739.8408,719.1253,624.4256,621.4663,511.9698,310.7331,284.0989,281.1395,257.4646,227.871,207.1554,171.6431,171.6431,168.6837,156.8463,150.9275
False,0.0,Ленинградская область,1,False,14128.0,59000.0,14335.9866,8379.137,7724.1307,5153.54,3089.6523,3003.142,2607.6665,2595.3079,2138.0394,1297.654,1186.4265,1174.0679,1075.199,951.6129,865.1026,716.7993,716.7993,704.4407,655.0063,630.2891
False,0.0,Ярославская область,1,False,14128.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Тульская область,1,False,14128.0,60000.0,14578.9694,8521.1563,7855.0482,5240.8881,3142.0193,3054.0427,2651.8643,2639.2962,2174.2773,1319.6481,1206.5354,1193.9673,1093.4227,967.7419,879.7654,728.9485,728.9485,716.3804,666.1081,640.9719
False,0.0,Костромская область,1,False,14128.0,36000.0,8747.3817,5112.6938,4713.0289,3144.5329,1885.2116,1832.4256,1591.1186,1583.5777,1304.5664,791.7889,723.9212,716.3804,656.0536,580.6452,527.8592,437.3691,437.3691,429.8282,399.6649,384.5832
False,0.0,Рязанская область,1,False,14128.0,60000.0,14578.9694,8521.1563,7855.0482,5240.8881,3142.0193,3054.0427,2651.8643,2639.2962,2174.2773,1319.6481,1206.5354,1193.9673,1093.4227,967.7419,879.7654,728.9485,728.9485,716.3804,666.1081,640.9719
False,0.0,Омская область,1,False,14128.0,45000.0,10934.2271,6390.8672,5891.2861,3930.6661,2356.5145,2290.532,1988.8982,1979.4721,1630.708,989.7361,904.9016,895.4755,820.067,725.8065,659.824,546.7114,546.7114,537.2853,499.5811,480.7289
False,0.0,Омская область,1,True,16034.5,20000.0,4859.6565,2840.3854,2618.3494,1746.9627,1047.3398,1018.0142,883.9548,879.7654,724.7591,439.8827,402.1785,397.9891,364.4742,322.5806,293.2551,242.9828,242.9828,238.7935,222.036,213.6573
False,0.0,Владимирская область,1,False,14128.0,45000.0,10934.2271,6390.8672,5891.2861,3930.6661,2356.5145,2290.532,1988.8982,1979.4721,1630.708,989.7361,904.9016,895.4755,820.067,725.8065,659.824,546.7114,546.7114,537.2853,499.5811,480.7289
False,0.0,Республика Коми,1,False,14128.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Воронежская область,2,False,14128.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Воронежская область,2,True,14128.0,14128.0,3432.8613,2006.4483,1849.602,1234.0545,739.8408,719.1253,624.4256,621.4663,511.9698,310.7331,284.0989,281.1395,257.4646,227.871,207.1554,171.6431,171.6431,168.6837,156.8463,150.9275
False,0.0,Брянская область,1,False,16200.0,30000.0,7289.4847,4260.5781,3927.5241,2620.4441,1571.0096,1527.0214,1325.9321,1319.6481,1087.1387,659.824,603.2677,596.9837,546.7114,483.871,439.8827,364.4742,364.4742,358.1902,333.054,320.486
False,0.0,Республика Карелия,1,False,16034.5,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Оренбургская область,2,False,14128.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Смоленская область,1,False,16034.5,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Челябинская область,0,False,14128.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Новосибирская область,0,False,14128.0,45000.0,10934.2271,6390.8672,5891.2861,3930.6661,2356.5145,2290.532,1988.8982,1979.4721,1630.708,989.7361,904.9016,895.4755,820.067,725.8065,659.824,546.7114,546.7114,537.2853,499.5811,480.7289
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,19000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Тюменская область,1,False,14128.0,59000.0,14335.9866,8379.137,7724.1307,5153.54,3089.6523,3003.142,2607.6665,2595.3079,2138.0394,1297.654,1186.4265,1174.0679,1075.199,951.6129,865.1026,716.7993,716.7993,704.4407,655.0063,630.2891
False,0.0,Красноярский край,1,False,14128.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Курганская область,1,False,14128.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Тверская область,1,False,14128.0,48500.0,11784.6669,6887.9346,6349.4973,4236.3846,2539.7989,2468.6845,2143.5903,2133.4311,1757.5408,1066.7155,975.2828,965.1236,883.85,782.2581,711.1437,589.2333,589.2333,579.0742,538.4374,518.119
False,0.0,Сахалинская область,1,False,15000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Амурская область,1,False,16034.5,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Калининградская область,1,False,14128.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Архангельская область,1,False,14128.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Тамбовская область,2,False,14128.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Калужская область,1,False,16034.5,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Хабаровский край,1,False,14128.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Республика Бурятия,1,False,14128.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Мурманская область,1,False,15000.0,71000.0,17251.7805,10083.3682,9295.1403,6201.7176,3718.0561,3613.9506,3138.0394,3123.1672,2572.8948,1561.5836,1427.7336,1412.8613,1293.8835,1145.1613,1041.0557,862.589,862.589,847.7168,788.2279,758.4835
False,0.0,Орловская область,1,False,15000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Магаданская область,1,False,25000.0,36000.0,8747.3817,5112.6938,4713.0289,3144.5329,1885.2116,1832.4256,1591.1186,1583.5777,1304.5664,791.7889,723.9212,716.3804,656.0536,580.6452,527.8592,437.3691,437.3691,429.8282,399.6649,384.5832
False,0.0,Псковская область,1,False,14128.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
False,0.0,Республика Дагестан,1,False,16034.5,25000.0,6074.5706,3550.4818,3272.9367,2183.7034,1309.1747,1272.5178,1104.9434,1099.7067,905.9489,549.8534,502.7231,497.4864,455.5928,403.2258,366.5689,303.7285,303.7285,298.4918,277.545,267.0716
False,0.0,Город федерального значения Санкт-Петербург,0,False,25000.0,60000.0,14578.9694,8521.1563,7855.0482,5240.8881,3142.0193,3054.0427,2651.8643,2639.2962,2174.2773,1319.6481,1206.5354,1193.9673,1093.4227,967.7419,879.7654,728.9485,728.9485,716.3804,666.1081,640.9719
False,0.0,Московская область,2,False,25000.0,60000.0,14578.9694,8521.1563,7855.0482,5240.8881,3142.0193,3054.0427,2651.8643,2639.2962,2174.2773,1319.6481,1206.5354,1193.9673,1093.4227,967.7419,879.7654,728.9485,728.9485,716.3804,666.1081,640.9719
False,0.0,Пермский край,1,False,16242.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
False,0.0,Пермский край,1,True,25000.0,25000.0,6074.5706,3550.4818,3272.9367,2183.7034,1309.1747,1272.5178,1104.9434,1099.7067,905.9489,549.8534,502.7231,497.4864,455.5928,403.2258,366.5689,303.7285,303.7285,298.4918,277.545,267.0716
False,0.0,Город федерального значения Москва,0,False,25000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
False,0.0,Город федерального значения Москва,0,True,50750.0,50750.0,12331.3783,7207.478,6644.0616,4432.9179,2657.6246,2583.2111,2243.0352,2232.4047,1839.0762,1116.2023,1020.5279,1009.8974,924.8534,818.5484,744.1349,616.5689,616.5689,605.9384,563.4164,542.1554
False,0.0,Ивановская область,1,False,25000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
False,0.0,Ямало-Ненецкий автономный округ,1,False,25000.0,50750.0,12331.3783,7207.478,6644.0616,4432.9179,2657.6246,2583.2111,2243.0352,2232.4047,1839.0762,1116.2023,1020.5279,1009.8974,924.8534,818.5484,744.1349,616.5689,616.5689,605.9384,563.4164,542.1554
False,0.0,Новгородская область,1,False,20000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
False,0.0,Республика Саха (Якутия),1,False,25000.0,55000.0,13364.0553,7811.0599,7200.4608,4804.1475,2880.1843,2799.5392,2430.8756,2419.3548,1993.0876,1209.6774,1105.9908,1094.47,1002.3041,887.0968,806.4516,668.2028,668.2028,656.682,610.5991,587.5576
False,0.0,Камчатский край,1,False,25000.0,60000.0,14578.9694,8521.1563,7855.0482,5240.8881,3142.0193,3054.0427,2651.8643,2639.2962,2174.2773,1319.6481,1206.5354,1193.9673,1093.4227,967.7419,879.7654,728.9485,728.9485,716.3804,666.1081,640.9719
False,0.0,Республика Хакасия,1,False,25000.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Чеченская Республика,1,False,35000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
False,0.0,Республика Алтай,1,False,13284.0,13284.0,3227.7838,1886.584,1739.1077,1160.3326,695.6431,676.1651,587.1227,584.3402,481.385,292.1701,267.1269,264.3444,242.0838,214.2581,194.7801,161.3892,161.3892,158.6066,147.4763,141.9112
False,0.0,Ненецкий автономный округ,1,False,50000.0,50000.0,12149.1412,7100.9636,6545.8735,4367.4068,2618.3494,2545.0356,2209.8869,2199.4135,1811.8978,1099.7067,1005.4462,994.9728,911.1856,806.4516,733.1378,607.4571,607.4571,596.9837,555.0901,534.1433
False,0.0,Чукотский автономный округ,1,False,49487.0,54792.0,13313.5149,7781.5199,7173.23,4785.9791,2869.292,2788.9518,2421.6824,2410.2053,1985.5501,1205.1026,1101.8081,1090.331,998.5136,883.7419,803.4018,665.6757,665.6757,654.1986,608.2899,585.3356
True,1.0,Республика Северная Осетия,1,False,70000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,1.0,Ростовская область,0,False,25000.0,86000.0,20896.5228,12213.6573,11258.9024,7511.9397,4503.561,4377.4612,3801.0054,3782.9912,3116.4642,1891.4956,1729.3674,1711.3532,1567.2392,1387.0968,1260.9971,1044.8261,1044.8261,1026.8119,954.7549,918.7264
True,1.0,Нижегородская область,0,False,24265.5,115000.0,27943.0247,16332.2162,15055.509,10045.0356,6022.2036,5853.5819,5082.7398,5058.651,4167.3649,2529.3255,2312.5262,2288.4374,2095.7269,1854.8387,1686.217,1397.1512,1397.1512,1373.0624,1276.7072,1228.5295
