is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Токарные работы (3473_35),Чтение схем/чертежей (ОПТ) (3032_36),Внимательность (СК) (536_4),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Коммуникабельность (СК) (617_4),Работа на станках 16к20 (3524_35),Высокая работоспособность (СК) (586_4),Работа на станках ДИП (3523_35),Работа на токарно-расточных станках (3560_35),Фрезерование (3469_35),Работы на токарно-карусельных станках (3557_35),Нарезание резьбы (3451_35),Использование контрольно-измерительных инструментов (3479_35),"Саморазвитие, обучаемость (СК) (604_4)",Подготовка станков к работе (3512_35),Выполнение расточки отверстий (3449_35),Соблюдение правил охраны труда (ОПТ) (3790_36),Трудолюбие (СК) (597_4),Доводочные операции (3452_35),Нравственность (СК) (622_4),Токарная обработка крупногабаритных деталей (3475_35),Кропотливость (СК) (623_4),Работа на станках с ЧПУ (3542_35),Технология механообработки (3506_35)
False,0.0,Пермский край,1,False,20000.0,90000.0,23845.0744,13703.3399,6605.3887,6441.2012,4571.9899,4079.4274,3321.6391,2349.144,2210.2161,2184.9565,1982.8796,1944.9902,1780.8027,1654.5046,1515.5768,1313.4999,1199.8316,1161.9422,1136.6826,947.2355,934.6057,909.3461,909.3461,884.0864,884.0864,783.048,745.1586
False,0.0,Курганская область,1,False,18679.0,45000.0,11922.5372,6851.6699,3302.6944,3220.6006,2285.9949,2039.7137,1660.8195,1174.572,1105.1081,1092.4782,991.4398,972.4951,890.4013,827.2523,757.7884,656.7499,599.9158,580.9711,568.3413,473.6177,467.3028,454.673,454.673,442.0432,442.0432,391.524,372.5793
False,0.0,Курганская область,1,True,25000.0,25000.0,6623.6318,3806.4833,1834.8302,1789.2226,1269.9972,1133.1743,922.6775,652.54,613.9489,606.9324,550.7999,540.275,494.6674,459.5846,420.9935,364.8611,333.2866,322.7617,315.7452,263.121,259.6127,252.5961,252.5961,245.5796,245.5796,217.5133,206.9885
False,0.0,Город федерального значения Москва,0,False,20000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
False,0.0,Город федерального значения Москва,0,True,55000.0,55000.0,14571.9899,8374.2633,4036.6264,3936.2896,2793.9938,2492.9834,2029.8905,1435.588,1350.6876,1335.2512,1211.7598,1188.6051,1088.2683,1011.0862,926.1858,802.6944,733.2304,710.0758,694.6393,578.8661,571.1479,555.7115,555.7115,540.275,540.275,478.5293,455.3747
False,0.0,Калужская область,1,False,20000.0,124000.0,32853.2136,18880.1572,9100.7578,8874.5439,6299.1861,5620.5445,4576.4805,3236.5984,3045.1866,3010.3845,2731.9674,2679.7642,2453.5504,2279.5397,2088.128,1809.7109,1653.1013,1600.8981,1566.096,1305.08,1287.6789,1252.8768,1252.8768,1218.0747,1218.0747,1078.8661,1026.6629
False,0.0,Псковская область,1,False,20000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
False,0.0,Ивановская область,1,False,20000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
False,0.0,Брянская область,1,False,20000.0,90000.0,23845.0744,13703.3399,6605.3887,6441.2012,4571.9899,4079.4274,3321.6391,2349.144,2210.2161,2184.9565,1982.8796,1944.9902,1780.8027,1654.5046,1515.5768,1313.4999,1199.8316,1161.9422,1136.6826,947.2355,934.6057,909.3461,909.3461,884.0864,884.0864,783.048,745.1586
False,0.0,Брянская область,1,True,20000.0,20000.0,5298.9054,3045.1866,1467.8642,1431.3781,1015.9978,906.5394,738.142,522.032,491.1591,485.5459,440.6399,432.22,395.7339,367.6677,336.7948,291.8889,266.6292,258.2094,252.5961,210.4968,207.6901,202.0769,202.0769,196.4637,196.4637,174.0107,165.5908
False,0.0,Республика Тыва,1,False,40000.0,40000.0,10597.8108,6090.3733,2935.7283,2862.7561,2031.9955,1813.0789,1476.284,1044.064,982.3183,971.0918,881.2798,864.4401,791.4679,735.3354,673.5897,583.7777,533.2585,516.4187,505.1923,420.9935,415.3803,404.1538,404.1538,392.9273,392.9273,348.0213,331.1816
False,0.0,Тульская область,1,False,20000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
False,0.0,Магаданская область,1,False,35000.0,90000.0,23845.0744,13703.3399,6605.3887,6441.2012,4571.9899,4079.4274,3321.6391,2349.144,2210.2161,2184.9565,1982.8796,1944.9902,1780.8027,1654.5046,1515.5768,1313.4999,1199.8316,1161.9422,1136.6826,947.2355,934.6057,909.3461,909.3461,884.0864,884.0864,783.048,745.1586
False,0.0,Орловская область,1,False,16242.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
False,0.0,Республика Бурятия,1,False,20000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
False,0.0,Смоленская область,1,False,16242.0,65000.0,17221.4426,9896.8566,4770.5585,4651.9787,3301.9927,2946.2532,2398.9615,1696.604,1596.2672,1578.0241,1432.0797,1404.7151,1286.1353,1194.92,1094.5832,948.6388,866.545,839.1805,820.9374,684.1145,674.993,656.7499,656.7499,638.5069,638.5069,565.5347,538.1701
False,0.0,Костромская область,1,False,19890.0,53000.0,14042.0994,8069.7446,3889.84,3793.1518,2692.394,2402.3295,1956.0763,1383.3848,1301.5717,1286.6966,1167.6958,1145.3831,1048.6949,974.3194,892.5063,773.5055,706.5675,684.2548,669.3797,557.8164,550.3789,535.5038,535.5038,520.6287,520.6287,461.1283,438.8156
False,0.0,Республика Карелия,1,False,20000.0,90000.0,23845.0744,13703.3399,6605.3887,6441.2012,4571.9899,4079.4274,3321.6391,2349.144,2210.2161,2184.9565,1982.8796,1944.9902,1780.8027,1654.5046,1515.5768,1313.4999,1199.8316,1161.9422,1136.6826,947.2355,934.6057,909.3461,909.3461,884.0864,884.0864,783.048,745.1586
False,0.0,Республика Калмыкия,1,False,16242.0,40000.0,10597.8108,6090.3733,2935.7283,2862.7561,2031.9955,1813.0789,1476.284,1044.064,982.3183,971.0918,881.2798,864.4401,791.4679,735.3354,673.5897,583.7777,533.2585,516.4187,505.1923,420.9935,415.3803,404.1538,404.1538,392.9273,392.9273,348.0213,331.1816
False,0.0,Тамбовская область,2,False,20000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
False,0.0,Тамбовская область,2,True,28500.0,28500.0,7550.9402,4339.391,2091.7064,2039.7137,1447.7968,1291.8187,1051.8524,743.8956,699.9018,691.9029,627.9119,615.9136,563.9209,523.9265,479.9326,415.9416,379.9467,367.9484,359.9495,299.9579,295.9585,287.9596,287.9596,279.9607,279.9607,247.9652,235.9669
False,0.0,Новгородская область,1,False,20000.0,90000.0,23845.0744,13703.3399,6605.3887,6441.2012,4571.9899,4079.4274,3321.6391,2349.144,2210.2161,2184.9565,1982.8796,1944.9902,1780.8027,1654.5046,1515.5768,1313.4999,1199.8316,1161.9422,1136.6826,947.2355,934.6057,909.3461,909.3461,884.0864,884.0864,783.048,745.1586
False,0.0,Новгородская область,1,True,20000.0,20000.0,5298.9054,3045.1866,1467.8642,1431.3781,1015.9978,906.5394,738.142,522.032,491.1591,485.5459,440.6399,432.22,395.7339,367.6677,336.7948,291.8889,266.6292,258.2094,252.5961,210.4968,207.6901,202.0769,202.0769,196.4637,196.4637,174.0107,165.5908
False,0.0,Республика Алтай,1,False,25000.0,28000.0,7418.4676,4263.2613,2055.0098,2003.9293,1422.3969,1269.1552,1033.3988,730.8448,687.6228,679.7642,616.8959,605.1081,554.0275,514.7348,471.5128,408.6444,373.2809,361.4931,353.6346,294.6955,290.7662,282.9077,282.9077,275.0491,275.0491,243.6149,231.8271
False,0.0,Донецкая область,1,False,85000.0,85000.0,22520.348,12942.0432,6238.4227,6083.3567,4317.9905,3852.7926,3137.1036,2218.636,2087.4263,2063.57,1872.7196,1836.9352,1681.8692,1562.5877,1431.3781,1240.5276,1133.1743,1097.3898,1073.5335,894.6113,882.6831,858.8268,858.8268,834.9705,834.9705,739.5453,703.7609
True,1.0,Республика Северная Осетия,1,False,50000.0,68000.0,18016.2784,10353.6346,4990.7381,4866.6854,3454.3924,3082.2341,2509.6829,1774.9088,1669.9411,1650.856,1498.1757,1469.5481,1345.4954,1250.0702,1145.1024,992.4221,906.5394,877.9119,858.8268,715.689,706.1465,687.0615,687.0615,667.9764,667.9764,591.6363,563.0087
True,1.0,Алтайский край,2,False,17623.5,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Республика Крым,1,False,27900.0,130000.0,34442.8852,19793.7132,9541.117,9303.9573,6603.9854,5892.5063,4797.9231,3393.208,3192.5344,3156.0483,2864.1594,2809.4303,2572.2706,2389.84,2189.1664,1897.2776,1733.0901,1678.3609,1641.8748,1368.229,1349.986,1313.4999,1313.4999,1277.0138,1277.0138,1131.0693,1076.3402
True,1.0,Краснодарский край,0,False,440.0,170000.0,45040.696,25884.0864,12476.8454,12166.7134,8635.9809,7705.5852,6274.2071,4437.272,4174.8527,4127.1401,3745.4392,3673.8703,3363.7384,3125.1754,2862.7561,2481.0553,2266.3486,2194.7797,2147.0671,1789.2226,1765.3663,1717.6537,1717.6537,1669.9411,1669.9411,1479.0907,1407.5218
True,1.0,Томская область,1,False,18000.0,160000.0,42391.2433,24361.4931,11742.9133,11451.0244,8127.982,7252.3155,5905.1361,4176.256,3929.2731,3884.3671,3525.1193,3457.7603,3165.8715,2941.3416,2694.3587,2335.1109,2133.034,2065.675,2020.769,1683.9742,1661.5212,1616.6152,1616.6152,1571.7092,1571.7092,1392.0853,1324.7264
True,1.0,Кемеровская область,1,False,31750.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Чувашская Республика,1,False,500.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Новосибирская область,0,False,35000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Ставропольский край,2,False,28000.0,160000.0,42391.2433,24361.4931,11742.9133,11451.0244,8127.982,7252.3155,5905.1361,4176.256,3929.2731,3884.3671,3525.1193,3457.7603,3165.8715,2941.3416,2694.3587,2335.1109,2133.034,2065.675,2020.769,1683.9742,1661.5212,1616.6152,1616.6152,1571.7092,1571.7092,1392.0853,1324.7264
True,1.0,Саратовская область,2,False,35000.0,160000.0,42391.2433,24361.4931,11742.9133,11451.0244,8127.982,7252.3155,5905.1361,4176.256,3929.2731,3884.3671,3525.1193,3457.7603,3165.8715,2941.3416,2694.3587,2335.1109,2133.034,2065.675,2020.769,1683.9742,1661.5212,1616.6152,1616.6152,1571.7092,1571.7092,1392.0853,1324.7264
True,1.0,Приморский край,1,False,35000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Сахалинская область,1,False,40000.0,130000.0,34442.8852,19793.7132,9541.117,9303.9573,6603.9854,5892.5063,4797.9231,3393.208,3192.5344,3156.0483,2864.1594,2809.4303,2572.2706,2389.84,2189.1664,1897.2776,1733.0901,1678.3609,1641.8748,1368.229,1349.986,1313.4999,1313.4999,1277.0138,1277.0138,1131.0693,1076.3402
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,156000.0,41331.4623,23752.4558,11449.3404,11164.7488,7924.7825,7071.0076,5757.5077,4071.8496,3831.0413,3787.2579,3436.9913,3371.3163,3086.7247,2867.808,2626.9997,2276.7331,2079.7081,2014.0331,1970.2498,1641.8748,1619.9832,1576.1998,1576.1998,1532.4165,1532.4165,1357.2832,1291.6082
True,1.0,Республика Хакасия,1,False,35000.0,125000.0,33118.1589,19032.4165,9174.151,8946.1128,6349.986,5665.8715,4613.3876,3262.7,3069.7446,3034.6618,2753.9994,2701.3752,2473.3371,2297.9231,2104.9677,1824.3054,1666.4328,1613.8086,1578.7258,1315.6048,1298.0634,1262.9806,1262.9806,1227.8978,1227.8978,1087.5667,1034.9425
True,1.0,Калининградская область,1,False,35000.0,134500.0,35635.1389,20478.8802,9871.3865,9626.0174,6832.5849,6096.4777,4964.0051,3510.6652,3303.0452,3265.2961,2963.3034,2906.6798,2661.3107,2472.5653,2264.9453,1962.9526,1793.0817,1736.458,1698.709,1415.5908,1396.7163,1358.9672,1358.9672,1321.2181,1321.2181,1170.2217,1113.5981
True,1.0,Город федерального значения Севастополь,1,False,40000.0,110000.0,29143.9798,16748.5265,8073.2529,7872.5793,5587.9877,4985.9669,4059.7811,2871.176,2701.3752,2670.5024,2423.5195,2377.2102,2176.5366,2022.1723,1852.3716,1605.3887,1466.4608,1420.1516,1389.2787,1157.7322,1142.2958,1111.423,1111.423,1080.5501,1080.5501,957.0587,910.7494
True,1.0,Кабардино-Балкарская Республика,1,False,35000.0,123000.0,32588.2683,18727.8978,9027.3646,8802.975,6248.3862,5575.2175,4539.5734,3210.4968,3020.6287,2986.1072,2709.9354,2658.1532,2433.7637,2261.1563,2071.2882,1795.1165,1639.7699,1587.9877,1553.4662,1294.5552,1277.2944,1242.7729,1242.7729,1208.2515,1208.2515,1070.1656,1018.3834
True,1.0,Карачаево-Черкесская Республика,1,False,35000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
True,1.0,Запорожская область,1,False,100000.0,110000.0,29143.9798,16748.5265,8073.2529,7872.5793,5587.9877,4985.9669,4059.7811,2871.176,2701.3752,2670.5024,2423.5195,2377.2102,2176.5366,2022.1723,1852.3716,1605.3887,1466.4608,1420.1516,1389.2787,1157.7322,1142.2958,1111.423,1111.423,1080.5501,1080.5501,957.0587,910.7494
True,1.0,Свердловская область,0,False,440.0,155000.0,41066.517,23600.1965,11375.9472,11093.1799,7873.9826,7025.6806,5720.6006,4045.748,3806.4833,3762.9806,3414.9593,3349.7053,3066.938,2849.4246,2610.16,2262.1386,2066.3766,2001.1226,1957.62,1631.35,1609.5987,1566.096,1566.096,1522.5933,1522.5933,1348.5827,1283.3287
True,1.0,Город федерального значения Санкт-Петербург,0,False,33000.0,157256.0,41664.2335,23943.6935,11541.5223,11254.6393,7988.5871,7127.9383,5803.863,4104.6332,3861.8861,3817.7502,3464.6635,3398.4597,3111.5768,2890.8976,2648.1504,2295.0637,2096.4524,2030.2487,1986.1128,1655.094,1633.0261,1588.8903,1588.8903,1544.7544,1544.7544,1368.2111,1302.0073
True,1.0,Иркутская область,1,False,33000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Вологодская область,1,False,35000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Липецкая область,1,False,30000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Удмуртская Республика,1,False,30000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Ростовская область,0,False,21000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Нижегородская область,0,False,30000.0,165000.0,43715.9697,25122.7898,12109.8793,11808.8689,8381.9815,7478.9503,6089.6716,4306.764,4052.0629,4005.7536,3635.2793,3565.8153,3264.8049,3033.2585,2778.5574,2408.0831,2199.6913,2130.2273,2083.918,1736.5984,1713.4437,1667.1344,1667.1344,1620.8251,1620.8251,1435.588,1366.1241
True,1.0,Самарская область,0,False,33000.0,160000.0,42391.2433,24361.4931,11742.9133,11451.0244,8127.982,7252.3155,5905.1361,4176.256,3929.2731,3884.3671,3525.1193,3457.7603,3165.8715,2941.3416,2694.3587,2335.1109,2133.034,2065.675,2020.769,1683.9742,1661.5212,1616.6152,1616.6152,1571.7092,1571.7092,1392.0853,1324.7264
True,1.0,Оренбургская область,2,False,500.0,155000.0,41066.517,23600.1965,11375.9472,11093.1799,7873.9826,7025.6806,5720.6006,4045.748,3806.4833,3762.9806,3414.9593,3349.7053,3066.938,2849.4246,2610.16,2262.1386,2066.3766,2001.1226,1957.62,1631.35,1609.5987,1566.096,1566.096,1522.5933,1522.5933,1348.5827,1283.3287
True,1.0,Республика Татарстан,0,False,500.0,170000.0,45040.696,25884.0864,12476.8454,12166.7134,8635.9809,7705.5852,6274.2071,4437.272,4174.8527,4127.1401,3745.4392,3673.8703,3363.7384,3125.1754,2862.7561,2481.0553,2266.3486,2194.7797,2147.0671,1789.2226,1765.3663,1717.6537,1717.6537,1669.9411,1669.9411,1479.0907,1407.5218
True,1.0,Воронежская область,2,False,35000.0,160000.0,42391.2433,24361.4931,11742.9133,11451.0244,8127.982,7252.3155,5905.1361,4176.256,3929.2731,3884.3671,3525.1193,3457.7603,3165.8715,2941.3416,2694.3587,2335.1109,2133.034,2065.675,2020.769,1683.9742,1661.5212,1616.6152,1616.6152,1571.7092,1571.7092,1392.0853,1324.7264
True,1.0,Волгоградская область,2,False,33000.0,160000.0,42391.2433,24361.4931,11742.9133,11451.0244,8127.982,7252.3155,5905.1361,4176.256,3929.2731,3884.3671,3525.1193,3457.7603,3165.8715,2941.3416,2694.3587,2335.1109,2133.034,2065.675,2020.769,1683.9742,1661.5212,1616.6152,1616.6152,1571.7092,1571.7092,1392.0853,1324.7264
True,1.0,Республика Башкортостан,0,False,26000.0,170000.0,45040.696,25884.0864,12476.8454,12166.7134,8635.9809,7705.5852,6274.2071,4437.272,4174.8527,4127.1401,3745.4392,3673.8703,3363.7384,3125.1754,2862.7561,2481.0553,2266.3486,2194.7797,2147.0671,1789.2226,1765.3663,1717.6537,1717.6537,1669.9411,1669.9411,1479.0907,1407.5218
True,1.0,Омская область,1,False,33000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Тюменская область,1,False,31000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Республика Марий Эл,1,False,33000.0,148000.0,39211.9001,22534.3811,10862.1948,10592.1976,7518.3834,6708.3918,5462.2509,3863.0368,3634.5776,3593.0396,3260.7353,3198.4283,2928.4311,2720.7409,2492.2818,2159.9775,1973.0564,1910.7494,1869.2113,1557.6761,1536.9071,1495.3691,1495.3691,1453.831,1453.831,1287.6789,1225.3719
True,1.0,Красноярский край,1,False,26000.0,152000.0,40271.6812,23143.4185,11155.7676,10878.4732,7721.5829,6889.6997,5609.8793,3967.4432,3732.8094,3690.1488,3348.8633,3284.8723,3007.5779,2794.2745,2559.6408,2218.3553,2026.3823,1962.3912,1919.7306,1599.7755,1578.4451,1535.7845,1535.7845,1493.1238,1493.1238,1322.4811,1258.49
True,1.0,Владимирская область,1,False,33000.0,171600.0,45464.6085,26127.7014,12594.2745,12281.2237,8717.2607,7778.1083,6333.2585,4479.0345,4214.1454,4165.9837,3780.6904,3708.4479,3395.3971,3154.5888,2889.6997,2504.4064,2287.6789,2215.4364,2167.2748,1806.0623,1781.9815,1733.8198,1733.8198,1685.6582,1685.6582,1493.0115,1420.769
True,1.0,Ярославская область,1,False,36000.0,170000.0,45040.696,25884.0864,12476.8454,12166.7134,8635.9809,7705.5852,6274.2071,4437.272,4174.8527,4127.1401,3745.4392,3673.8703,3363.7384,3125.1754,2862.7561,2481.0553,2266.3486,2194.7797,2147.0671,1789.2226,1765.3663,1717.6537,1717.6537,1669.9411,1669.9411,1479.0907,1407.5218
True,1.0,Республика Адыгея,1,False,33000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
True,1.0,Челябинская область,0,False,500.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Московская область,2,False,440.0,160000.0,42391.2433,24361.4931,11742.9133,11451.0244,8127.982,7252.3155,5905.1361,4176.256,3929.2731,3884.3671,3525.1193,3457.7603,3165.8715,2941.3416,2694.3587,2335.1109,2133.034,2065.675,2020.769,1683.9742,1661.5212,1616.6152,1616.6152,1571.7092,1571.7092,1392.0853,1324.7264
True,1.0,Пензенская область,1,False,35000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Республика Коми,1,False,30000.0,130000.0,34442.8852,19793.7132,9541.117,9303.9573,6603.9854,5892.5063,4797.9231,3393.208,3192.5344,3156.0483,2864.1594,2809.4303,2572.2706,2389.84,2189.1664,1897.2776,1733.0901,1678.3609,1641.8748,1368.229,1349.986,1313.4999,1313.4999,1277.0138,1277.0138,1131.0693,1076.3402
True,1.0,Ленинградская область,1,False,26000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Тверская область,1,False,30000.0,170000.0,45040.696,25884.0864,12476.8454,12166.7134,8635.9809,7705.5852,6274.2071,4437.272,4174.8527,4127.1401,3745.4392,3673.8703,3363.7384,3125.1754,2862.7561,2481.0553,2266.3486,2194.7797,2147.0671,1789.2226,1765.3663,1717.6537,1717.6537,1669.9411,1669.9411,1479.0907,1407.5218
True,1.0,Белгородская область,2,False,37000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
True,1.0,Архангельская область,1,False,40000.0,130000.0,34442.8852,19793.7132,9541.117,9303.9573,6603.9854,5892.5063,4797.9231,3393.208,3192.5344,3156.0483,2864.1594,2809.4303,2572.2706,2389.84,2189.1664,1897.2776,1733.0901,1678.3609,1641.8748,1368.229,1349.986,1313.4999,1313.4999,1277.0138,1277.0138,1131.0693,1076.3402
