is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Нравственность (СК) (622_4),Коммуникабельность (СК) (617_4),"Личные установки и ценности, мировоззрение (2043_4)",Заключение договоров (3483_37),Целеустремленность (СК) (588_4),Ведение переговоров (Логистика) (3689_37),"Ответственность , добросовестность (СК) (614_4)",Сопровождение сделок (Логистика) (5266_37),Стрессоустойчивость (СК) (601_4),"Саморазвитие, обучаемость (СК) (604_4)",Грамотность (СК) (1368_4),Работа с клиентами (3966_37),Знание пакета MS OFFICE (Логистика) (4199_37),Активность (СК) (576_4),Работа с документами (Логистика) (3969_37),Пунктуальность (СК) (612_4),Ведение деловой переписки (4590_37),Высокая работоспособность (СК) (586_4),Презентация недвижимости (Риэлтор) (7806_37),Инициативность (СК) (610_4),Уверенность (СК) (591_4),Обучение рынку недвижимости (Риэлтор) (8329_37),Знания.Программы.Офисное ПО/ПК и оргтехника.Логистика (4064_37),Навыки продаж (Логистика) (7811_37),Доброжелательность (СК) (1126_4),Трудолюбие (СК) (597_4),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Дисциплинированность (СК) (593_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Командность (СК) (1371_4),Амбициозность (СК) (1367_4),Работа в CRM-системе (Логистика) (7742_37),"Организаторские способности, лидерство (СК) (393_4)",Организация показов/просмотров (Риэлтор) (7978_37),Самостоятельность (СК) (603_4)
False,0.0,Псковская область,1,False,25000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
False,0.0,Псковская область,1,True,25000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Орловская область,1,False,25000.0,120000.0,10134.7393,9994.1418,8306.9713,6631.5173,6490.9197,5998.8284,5342.7065,4967.7797,4417.106,4299.9414,3807.85,3796.1336,3151.7282,2823.6673,2694.7862,2647.9203,2577.6216,2483.8899,2308.1429,2249.5606,2190.9783,2108.9631,1980.082,1909.7832,1757.4692,1745.7528,1734.0363,1722.3199,1675.454,1523.14,1511.4236,1323.9602,1265.3779,1230.2285,1195.0791
False,0.0,Орловская область,1,True,25000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Сахалинская область,1,False,35000.0,150000.0,12668.4241,12492.6772,10383.7141,8289.3966,8113.6497,7498.5354,6678.3831,6209.7247,5521.3825,5374.9268,4759.8125,4745.167,3939.6602,3529.5841,3368.4827,3309.9004,3222.0269,3104.8623,2885.1787,2811.9508,2738.7229,2636.2039,2475.1025,2387.2291,2196.8366,2182.191,2167.5454,2152.8998,2094.3175,1903.925,1889.2794,1654.9502,1581.7223,1537.7856,1493.8489
False,0.0,Сахалинская область,1,True,250000.0,250000.0,21114.0402,20821.1287,17306.1902,13815.661,13522.7495,12497.5591,11130.6385,10349.5411,9202.3042,8958.2113,7933.0209,7908.6116,6566.1004,5882.6401,5614.1379,5516.5007,5370.0449,5174.7706,4808.6311,4686.5847,4564.5382,4393.6731,4125.1709,3978.7151,3661.3943,3636.985,3612.5757,3588.1664,3490.5292,3173.2084,3148.7991,2758.2503,2636.2039,2562.976,2489.7481
False,0.0,Тамбовская область,2,False,25000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
False,0.0,Тамбовская область,2,True,45000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Забайкальский край,1,False,25000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
False,0.0,Забайкальский край,1,True,70000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Курганская область,1,False,25000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
False,0.0,Курганская область,1,True,45000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Республика Хакасия,1,False,25000.0,350000.0,29559.6563,29149.5802,24228.6663,19341.9254,18931.8492,17496.5827,15582.894,14489.3575,12883.2259,12541.4958,11106.2293,11072.0562,9192.5405,8235.6962,7859.793,7723.101,7518.0629,7244.6788,6732.0836,6561.2185,6390.3534,6151.1424,5775.2392,5570.2011,5125.952,5091.7789,5057.6059,5023.4329,4886.7409,4442.4917,4408.3187,3861.5505,3690.6854,3588.1664,3485.6473
False,0.0,Томская область,1,False,25000.0,250000.0,21114.0402,20821.1287,17306.1902,13815.661,13522.7495,12497.5591,11130.6385,10349.5411,9202.3042,8958.2113,7933.0209,7908.6116,6566.1004,5882.6401,5614.1379,5516.5007,5370.0449,5174.7706,4808.6311,4686.5847,4564.5382,4393.6731,4125.1709,3978.7151,3661.3943,3636.985,3612.5757,3588.1664,3490.5292,3173.2084,3148.7991,2758.2503,2636.2039,2562.976,2489.7481
False,0.0,Томская область,1,True,40000.0,250000.0,21114.0402,20821.1287,17306.1902,13815.661,13522.7495,12497.5591,11130.6385,10349.5411,9202.3042,8958.2113,7933.0209,7908.6116,6566.1004,5882.6401,5614.1379,5516.5007,5370.0449,5174.7706,4808.6311,4686.5847,4564.5382,4393.6731,4125.1709,3978.7151,3661.3943,3636.985,3612.5757,3588.1664,3490.5292,3173.2084,3148.7991,2758.2503,2636.2039,2562.976,2489.7481
False,0.0,Республика Мордовия,1,False,30000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Республика Карелия,1,False,25000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
False,0.0,Республика Карелия,1,True,50000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Республика Адыгея,1,False,25000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
False,0.0,Курская область,2,False,25000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Курская область,2,True,70000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,0.0,Республика Дагестан,1,False,25000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
False,0.0,Чеченская Республика,1,False,15000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,0.0,Чеченская Республика,1,True,70000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Кабардино-Балкарская Республика,1,False,40000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Кабардино-Балкарская Республика,1,True,25000.0,250000.0,21114.0402,20821.1287,17306.1902,13815.661,13522.7495,12497.5591,11130.6385,10349.5411,9202.3042,8958.2113,7933.0209,7908.6116,6566.1004,5882.6401,5614.1379,5516.5007,5370.0449,5174.7706,4808.6311,4686.5847,4564.5382,4393.6731,4125.1709,3978.7151,3661.3943,3636.985,3612.5757,3588.1664,3490.5292,3173.2084,3148.7991,2758.2503,2636.2039,2562.976,2489.7481
False,0.0,Еврейская автономная область,1,False,70000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Донецкая область,1,False,25000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,0.0,Город федерального значения Севастополь,1,False,40000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,0.0,Город федерального значения Севастополь,1,True,40000.0,250000.0,21114.0402,20821.1287,17306.1902,13815.661,13522.7495,12497.5591,11130.6385,10349.5411,9202.3042,8958.2113,7933.0209,7908.6116,6566.1004,5882.6401,5614.1379,5516.5007,5370.0449,5174.7706,4808.6311,4686.5847,4564.5382,4393.6731,4125.1709,3978.7151,3661.3943,3636.985,3612.5757,3588.1664,3490.5292,3173.2084,3148.7991,2758.2503,2636.2039,2562.976,2489.7481
False,0.0,Республика Крым,1,False,40000.0,125000.0,10557.0201,10410.5643,8653.0951,6907.8305,6761.3747,6248.7795,5565.3193,5174.7706,4601.1521,4479.1056,3966.5104,3954.3058,3283.0502,2941.3201,2807.0689,2758.2503,2685.0225,2587.3853,2404.3156,2343.2923,2282.2691,2196.8366,2062.5854,1989.3575,1830.6971,1818.4925,1806.2878,1794.0832,1745.2646,1586.6042,1574.3995,1379.1252,1318.1019,1281.488,1244.874
False,0.0,Республика Крым,1,True,40000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Ямало-Ненецкий автономный округ,1,False,40000.0,120000.0,10134.7393,9994.1418,8306.9713,6631.5173,6490.9197,5998.8284,5342.7065,4967.7797,4417.106,4299.9414,3807.85,3796.1336,3151.7282,2823.6673,2694.7862,2647.9203,2577.6216,2483.8899,2308.1429,2249.5606,2190.9783,2108.9631,1980.082,1909.7832,1757.4692,1745.7528,1734.0363,1722.3199,1675.454,1523.14,1511.4236,1323.9602,1265.3779,1230.2285,1195.0791
False,0.0,Республика Тыва,1,False,30000.0,150000.0,12668.4241,12492.6772,10383.7141,8289.3966,8113.6497,7498.5354,6678.3831,6209.7247,5521.3825,5374.9268,4759.8125,4745.167,3939.6602,3529.5841,3368.4827,3309.9004,3222.0269,3104.8623,2885.1787,2811.9508,2738.7229,2636.2039,2475.1025,2387.2291,2196.8366,2182.191,2167.5454,2152.8998,2094.3175,1903.925,1889.2794,1654.9502,1581.7223,1537.7856,1493.8489
False,0.0,Республика Коми,1,False,30000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,0.0,Республика Коми,1,True,100000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,0.0,Магаданская область,1,False,50000.0,70000.0,5911.9313,5829.916,4845.7333,3868.3851,3786.3698,3499.3165,3116.5788,2897.8715,2576.6452,2508.2992,2221.2459,2214.4112,1838.5081,1647.1392,1571.9586,1544.6202,1503.6126,1448.9358,1346.4167,1312.2437,1278.0707,1230.2285,1155.0478,1114.0402,1025.1904,1018.3558,1011.5212,1004.6866,977.3482,888.4983,881.6637,772.3101,738.1371,717.6333,697.1295
False,0.0,Республика Ингушетия,1,False,50000.0,80000.0,6756.4929,6662.7612,5537.9809,4421.0115,4327.2798,3999.2189,3561.8043,3311.8532,2944.7374,2866.6276,2538.5667,2530.7557,2101.1521,1882.4448,1796.5241,1765.2802,1718.4144,1655.9266,1538.762,1499.7071,1460.6522,1405.9754,1320.0547,1273.1888,1171.6462,1163.8352,1156.0242,1148.2132,1116.9693,1015.4267,1007.6157,882.6401,843.5852,820.1523,796.7194
False,0.0,Камчатский край,1,False,40000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,0.0,Камчатский край,1,True,50000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,0.0,Республика Калмыкия,1,False,16500.0,90000.0,7601.0545,7495.6063,6230.2285,4973.638,4868.1898,4499.1213,4007.0299,3725.8348,3312.8295,3224.9561,2855.8875,2847.1002,2363.7961,2117.7504,2021.0896,1985.9402,1933.2162,1862.9174,1731.1072,1687.1705,1643.2337,1581.7223,1485.0615,1432.3374,1318.1019,1309.3146,1300.5272,1291.7399,1256.5905,1142.355,1133.5677,992.9701,949.0334,922.6714,896.3093
False,0.0,Республика Калмыкия,1,True,50000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,0.0,Республика Саха (Якутия),1,False,40000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,0.0,Республика Саха (Якутия),1,True,100000.0,100000.0,8445.6161,8328.4515,6922.4761,5526.2644,5409.0998,4999.0236,4452.2554,4139.8164,3680.9217,3583.2845,3173.2084,3163.4446,2626.4401,2353.056,2245.6551,2206.6003,2148.018,2069.9082,1923.4525,1874.6339,1825.8153,1757.4692,1650.0683,1591.486,1464.5577,1454.794,1445.0303,1435.2665,1396.2117,1269.2833,1259.5196,1103.3001,1054.4815,1025.1904,995.8992
False,0.0,Запорожская область,1,False,20020.0,32750.0,2765.9393,2727.5679,2267.1109,1809.8516,1771.4802,1637.1802,1458.1136,1355.7899,1205.5019,1173.5257,1039.2257,1036.0281,860.1591,770.6259,735.4521,722.6616,703.4759,677.8949,629.9307,613.9426,597.9545,575.5712,540.3974,521.2117,479.6426,476.445,473.2474,470.0498,457.2593,415.6903,412.4927,361.3308,345.3427,335.7499,326.157
False,0.0,Запорожская область,1,True,25000.0,25000.0,2111.404,2082.1129,1730.619,1381.5661,1352.2749,1249.7559,1113.0639,1034.9541,920.2304,895.8211,793.3021,790.8612,656.61,588.264,561.4138,551.6501,537.0045,517.4771,480.8631,468.6585,456.4538,439.3673,412.5171,397.8715,366.1394,363.6985,361.2576,358.8166,349.0529,317.3208,314.8799,275.825,263.6204,256.2976,248.9748
False,1.0,Республика Татарстан,0,False,30000.0,150000.0,12668.4241,12492.6772,10383.7141,8289.3966,8113.6497,7498.5354,6678.3831,6209.7247,5521.3825,5374.9268,4759.8125,4745.167,3939.6602,3529.5841,3368.4827,3309.9004,3222.0269,3104.8623,2885.1787,2811.9508,2738.7229,2636.2039,2475.1025,2387.2291,2196.8366,2182.191,2167.5454,2152.8998,2094.3175,1903.925,1889.2794,1654.9502,1581.7223,1537.7856,1493.8489
False,1.0,Республика Татарстан,0,True,40000.0,99500.0,8403.388,8286.8092,6887.8637,5498.6331,5382.0543,4974.0285,4429.9941,4119.1174,3662.5171,3565.3681,3157.3423,3147.6274,2613.3079,2341.2908,2234.4269,2195.5673,2137.2779,2059.5587,1913.8352,1865.2607,1816.6862,1748.6819,1641.818,1583.5286,1457.2349,1447.52,1437.8051,1428.0902,1389.2306,1262.9369,1253.222,1097.7836,1049.2091,1020.0644,990.9197
False,1.0,Хабаровский край,1,False,35900.0,150000.0,12668.4241,12492.6772,10383.7141,8289.3966,8113.6497,7498.5354,6678.3831,6209.7247,5521.3825,5374.9268,4759.8125,4745.167,3939.6602,3529.5841,3368.4827,3309.9004,3222.0269,3104.8623,2885.1787,2811.9508,2738.7229,2636.2039,2475.1025,2387.2291,2196.8366,2182.191,2167.5454,2152.8998,2094.3175,1903.925,1889.2794,1654.9502,1581.7223,1537.7856,1493.8489
False,1.0,Хабаровский край,1,True,50000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,35000.0,252000.0,21282.9525,20987.6977,17444.6397,13926.1863,13630.9315,12597.5395,11219.6837,10432.3374,9275.9227,9029.877,7996.4851,7971.8805,6618.6292,5929.7012,5659.051,5560.6327,5413.0053,5216.1687,4847.1002,4724.0773,4601.0545,4428.8225,4158.1722,4010.5448,3690.6854,3666.0808,3641.4763,3616.8717,3518.4534,3198.594,3173.9895,2780.3163,2657.2935,2583.4798,2509.6661
False,1.0,Ханты-Мансийский автономный округ — Югра,1,True,35000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Город федерального значения Москва,0,False,25000.0,500000.0,42228.0805,41642.2574,34612.3804,27631.322,27045.4989,24995.1181,22261.2771,20699.0822,18404.6085,17916.4226,15866.0418,15817.2232,13132.2007,11765.2802,11228.2757,11033.0014,10740.0898,10349.5411,9617.2623,9373.1693,9129.0764,8787.3462,8250.3417,7957.4302,7322.7885,7273.9699,7225.1513,7176.3327,6981.0584,6346.4167,6297.5981,5516.5007,5272.4077,5125.952,4979.4962
False,1.0,Город федерального значения Москва,0,True,35000.0,500000.0,42228.0805,41642.2574,34612.3804,27631.322,27045.4989,24995.1181,22261.2771,20699.0822,18404.6085,17916.4226,15866.0418,15817.2232,13132.2007,11765.2802,11228.2757,11033.0014,10740.0898,10349.5411,9617.2623,9373.1693,9129.0764,8787.3462,8250.3417,7957.4302,7322.7885,7273.9699,7225.1513,7176.3327,6981.0584,6346.4167,6297.5981,5516.5007,5272.4077,5125.952,4979.4962
False,1.0,Новосибирская область,0,False,80.0,204000.0,17229.0568,16990.041,14121.8512,11273.5794,11034.5636,10198.0082,9082.6011,8445.2255,7509.0803,7309.9004,6473.345,6453.4271,5357.9379,4800.2343,4581.1365,4501.4646,4381.9566,4222.6128,3923.843,3824.2531,3724.6632,3585.2373,3366.1394,3246.6315,2987.6977,2967.7797,2947.8617,2927.9438,2848.2718,2589.338,2569.42,2250.7323,2151.1424,2091.3884,2031.6344
False,1.0,Новосибирская область,0,True,40000.0,50000.0,4222.808,4164.2257,3461.238,2763.1322,2704.5499,2499.5118,2226.1277,2069.9082,1840.4608,1791.6423,1586.6042,1581.7223,1313.2201,1176.528,1122.8276,1103.3001,1074.009,1034.9541,961.7262,937.3169,912.9076,878.7346,825.0342,795.743,732.2789,727.397,722.5151,717.6333,698.1058,634.6417,629.7598,551.6501,527.2408,512.5952,497.9496
False,1.0,Волгоградская область,2,False,25000.0,150000.0,12668.4241,12492.6772,10383.7141,8289.3966,8113.6497,7498.5354,6678.3831,6209.7247,5521.3825,5374.9268,4759.8125,4745.167,3939.6602,3529.5841,3368.4827,3309.9004,3222.0269,3104.8623,2885.1787,2811.9508,2738.7229,2636.2039,2475.1025,2387.2291,2196.8366,2182.191,2167.5454,2152.8998,2094.3175,1903.925,1889.2794,1654.9502,1581.7223,1537.7856,1493.8489
