is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Личные установки и ценности, мировоззрение (2043_4)",Дисциплинированность (СК) (593_4),Административные функции (61_3),"Контроль  сварки/резки, измерение (71_3)",Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Командность (СК) (1371_4),"Организаторские способности, лидерство (СК) (393_4)",Руководство и контроль сварочного производства (999_3),"Знание техник, технологии сварки, наплавки (41_3)",Сварка без конкретизации вида/оборудования (26_3),"Чтение чертежей, документации (68_3)",Технологическая подготовка сварочного производства (997_3),Коммуникабельность (СК) (617_4),"Знание НТД, НД, ПТД (2712_3)",Чтение схем/чертежей (ОПТ) (3032_36),Разрешительная и исполнительная документация (2690_3),Внимательность (СК) (536_4),Английский язык (ЯС) (1918_32),Стрессоустойчивость (СК) (601_4),Соблюдение техники безопасности (ОПТ) (3791_36),Инициативность (СК) (610_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Дефекты и нормы оценки (2754_3),"Соблюдение охраны труда, техники безопасности и пожарной безопасности (69_3)",Пунктуальность (СК) (612_4),"Многозадачность, интенсивность (СК) (627_4)",Китайский язык (ЯС) (1933_32),Выполнение ремонтных работ (ОПТ) (8285_36),Обслуживание и ремонт сварочного оборудования (60_3)
False,0.0,Ярославская область,1,False,23650.0,60000.0,13088.6104,5576.134,5000.5545,4967.284,3174.0047,3127.426,2971.0547,2731.5072,2481.9785,2462.0162,2016.1916,1530.4425,1430.631,1124.5425,1097.9261,1011.4229,894.9762,871.6868,775.2024,741.9319,509.0385,432.5164,415.8811,252.8557,246.2016,229.5664,222.9123,216.2582,216.2582,182.9877
False,0.0,Хабаровский край,1,False,18000.0,25000.0,5453.5877,2323.3892,2083.5644,2069.7017,1322.5019,1303.0942,1237.9394,1138.128,1034.1577,1025.8401,840.0798,637.6844,596.0963,468.5594,457.4692,421.4262,372.9067,363.2028,323.001,309.1383,212.0994,180.2151,173.2838,105.3565,102.584,95.6527,92.8801,90.1076,90.1076,76.2449
False,0.0,Кемеровская область,1,False,30000.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Тульская область,1,False,50000.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Приморский край,1,False,40000.0,40000.0,8725.7403,3717.4226,3333.703,3311.5227,2116.0031,2084.9506,1980.7031,1821.0048,1654.6523,1641.3441,1344.1278,1020.295,953.754,749.695,731.9508,674.2819,596.6508,581.1245,516.8016,494.6213,339.359,288.3442,277.2541,168.5705,164.1344,153.0442,148.6082,144.1721,144.1721,121.9918
False,0.0,Республика Северная Осетия,1,False,35750.0,35750.0,7798.6304,3322.4465,2979.4971,2959.6734,1891.1778,1863.4246,1770.2534,1627.523,1478.8455,1466.9513,1201.3142,911.8887,852.4177,670.0399,654.181,602.6395,533.2566,519.3801,461.8914,442.0678,303.3021,257.7077,247.7958,150.6599,146.6951,136.7833,132.8186,128.8538,128.8538,109.0302
False,0.0,Забайкальский край,1,False,12000.0,35750.0,7798.6304,3322.4465,2979.4971,2959.6734,1891.1778,1863.4246,1770.2534,1627.523,1478.8455,1466.9513,1201.3142,911.8887,852.4177,670.0399,654.181,602.6395,533.2566,519.3801,461.8914,442.0678,303.3021,257.7077,247.7958,150.6599,146.6951,136.7833,132.8186,128.8538,128.8538,109.0302
False,0.0,Липецкая область,1,False,30000.0,35000.0,7635.0227,3252.7448,2916.9901,2897.5823,1851.5027,1824.3318,1733.1152,1593.3792,1447.8208,1436.1761,1176.1118,892.7581,834.5348,655.9831,640.4569,589.9967,522.0694,508.484,452.2014,432.7936,296.9391,252.3012,242.5973,147.4992,143.6176,133.9137,130.0322,126.1506,126.1506,106.7428
False,0.0,Еврейская автономная область,1,False,18048.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Пермский край,1,False,30000.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Саратовская область,2,False,30000.0,40000.0,8725.7403,3717.4226,3333.703,3311.5227,2116.0031,2084.9506,1980.7031,1821.0048,1654.6523,1641.3441,1344.1278,1020.295,953.754,749.695,731.9508,674.2819,596.6508,581.1245,516.8016,494.6213,339.359,288.3442,277.2541,168.5705,164.1344,153.0442,148.6082,144.1721,144.1721,121.9918
False,0.0,Республика Татарстан,0,False,21000.0,90000.0,19632.9156,8364.201,7500.8318,7450.926,4761.007,4691.139,4456.582,4097.2607,3722.9677,3693.0243,3024.2875,2295.6637,2145.9465,1686.8138,1646.8892,1517.1343,1342.4642,1307.5302,1162.8036,1112.8979,763.5577,648.7745,623.8217,379.2836,369.3024,344.3496,334.3684,324.3873,324.3873,274.4815
False,0.0,Московская область,2,False,45000.0,90000.0,19632.9156,8364.201,7500.8318,7450.926,4761.007,4691.139,4456.582,4097.2607,3722.9677,3693.0243,3024.2875,2295.6637,2145.9465,1686.8138,1646.8892,1517.1343,1342.4642,1307.5302,1162.8036,1112.8979,763.5577,648.7745,623.8217,379.2836,369.3024,344.3496,334.3684,324.3873,324.3873,274.4815
False,0.0,Республика Бурятия,1,False,16000.0,17000.0,3708.4396,1579.9046,1416.8238,1407.3971,899.3013,886.104,841.7988,773.927,703.2272,697.5713,571.2543,433.6254,405.3455,318.6204,311.0791,286.5698,253.5766,246.9779,219.6407,210.214,144.2276,122.5463,117.833,71.6425,69.7571,65.0438,63.1585,61.2732,61.2732,51.8465
False,0.0,Краснодарский край,0,False,35000.0,40000.0,8725.7403,3717.4226,3333.703,3311.5227,2116.0031,2084.9506,1980.7031,1821.0048,1654.6523,1641.3441,1344.1278,1020.295,953.754,749.695,731.9508,674.2819,596.6508,581.1245,516.8016,494.6213,339.359,288.3442,277.2541,168.5705,164.1344,153.0442,148.6082,144.1721,144.1721,121.9918
False,0.0,Республика Башкортостан,0,False,22000.0,93000.0,20287.3461,8643.0077,7750.8595,7699.2902,4919.7072,4847.5103,4605.1347,4233.8361,3847.0667,3816.1251,3125.097,2372.1859,2217.4781,1743.0409,1701.7855,1567.7054,1387.213,1351.1146,1201.5637,1149.9945,789.0096,670.4004,644.6157,391.9264,381.6125,355.8279,345.514,335.2002,335.2002,283.6309
False,0.0,Курская область,2,False,50000.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Республика Адыгея,1,False,50000.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Самарская область,0,False,30000.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Брянская область,1,False,25000.0,30000.0,6544.3052,2788.067,2500.2773,2483.642,1587.0023,1563.713,1485.5273,1365.7536,1240.9892,1231.0081,1008.0958,765.2212,715.3155,562.2713,548.9631,505.7114,447.4881,435.8434,387.6012,370.966,254.5192,216.2582,207.9406,126.4279,123.1008,114.7832,111.4561,108.1291,108.1291,91.4938
False,0.0,Алтайский край,2,False,20000.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Тюменская область,1,False,30000.0,44000.0,9598.3143,4089.1649,3667.0733,3642.6749,2327.6034,2293.4457,2178.7734,2003.1052,1820.1176,1805.4785,1478.5405,1122.3245,1049.1294,824.6645,805.1458,741.7101,656.3158,639.237,568.4818,544.0834,373.2949,317.1787,304.9795,185.4275,180.5479,168.3487,163.469,158.5893,158.5893,134.191
False,0.0,Ростовская область,0,False,28000.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Воронежская область,2,False,14950.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,50000.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Удмуртская Республика,1,False,35000.0,45000.0,9816.4578,4182.1005,3750.4159,3725.463,2380.5035,2345.5695,2228.291,2048.6304,1861.4839,1846.5121,1512.1437,1147.8319,1072.9733,843.4069,823.4446,758.5672,671.2321,653.7651,581.4018,556.4489,381.7789,324.3873,311.9108,189.6418,184.6512,172.1748,167.1842,162.1936,162.1936,137.2408
False,0.0,Кировская область,1,False,20000.0,20000.0,4362.8701,1858.7113,1666.8515,1655.7613,1058.0016,1042.4753,990.3516,910.5024,827.3262,820.6721,672.0639,510.1475,476.877,374.8475,365.9754,337.141,298.3254,290.5623,258.4008,247.3106,169.6795,144.1721,138.627,84.2852,82.0672,76.5221,74.3041,72.0861,72.0861,60.9959
False,0.0,Республика Мордовия,1,False,34000.0,34000.0,7416.8792,3159.8092,2833.6476,2814.7943,1798.6026,1772.2081,1683.5976,1547.8541,1406.4545,1395.1425,1142.5086,867.2507,810.6909,637.2408,622.1581,573.1396,507.1532,493.9559,439.2814,420.4281,288.4551,245.0926,235.666,143.2849,139.5143,130.0876,126.317,122.5463,122.5463,103.693
False,0.0,Пензенская область,1,False,20500.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Чувашская Республика,1,False,34130.0,34130.0,7445.2379,3171.8909,2844.4821,2825.5567,1805.4796,1778.9841,1690.0349,1553.7723,1411.8321,1400.4769,1146.877,870.5667,813.7906,639.6773,624.537,575.331,509.0923,495.8445,440.961,422.0356,289.5581,246.0297,236.567,143.8328,140.0477,130.585,126.7999,123.0149,123.0149,104.0895
False,0.0,Волгоградская область,2,False,13000.0,13000.0,2835.8656,1208.1624,1083.4535,1076.2449,687.701,677.609,643.7285,591.8265,537.762,533.4368,436.8415,331.5959,309.9701,243.6509,237.884,219.1416,193.9115,188.8655,167.9605,160.7519,110.2917,93.7119,90.1076,54.7854,53.3437,49.7394,48.2977,46.8559,46.8559,39.6473
False,0.0,Омская область,1,False,30000.0,50000.0,10907.1753,4646.7783,4167.1288,4139.4033,2645.0039,2606.1883,2475.8789,2276.256,2068.3154,2051.6802,1680.1597,1275.3687,1192.1925,937.1188,914.9384,842.8524,745.8135,726.4057,646.002,618.2766,424.1987,360.4303,346.5676,210.7131,205.168,191.3053,185.7602,180.2151,180.2151,152.4897
False,0.0,Ямало-Ненецкий автономный округ,1,False,130000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
False,0.0,Оренбургская область,2,False,20000.0,42500.0,9271.099,3949.7616,3542.0594,3518.4928,2248.2533,2215.2601,2104.4971,1934.8176,1758.0681,1743.9281,1428.1357,1084.0634,1013.3636,796.551,777.6977,716.4245,633.9414,617.4448,549.1017,525.5351,360.5689,306.3658,294.5825,179.1061,174.3928,162.6095,157.8962,153.1829,153.1829,129.6163
False,0.0,Новосибирская область,0,False,50000.0,115000.0,25086.5033,10687.5901,9584.3961,9520.6277,6083.5089,5994.2331,5694.5215,5235.3887,4757.1254,4718.8644,3864.3673,2933.3481,2742.0428,2155.3732,2104.3584,1938.5605,1715.371,1670.7331,1485.8046,1422.0362,975.6571,828.9897,797.1055,484.6401,471.8864,440.0022,427.2485,414.4948,414.4948,350.7264
False,0.0,Иркутская область,1,False,18000.0,18000.0,3926.5831,1672.8402,1500.1664,1490.1852,952.2014,938.2278,891.3164,819.4521,744.5935,738.6049,604.8575,459.1327,429.1893,337.3628,329.3778,303.4269,268.4928,261.506,232.5607,222.5796,152.7115,129.7549,124.7643,75.8567,73.8605,68.8699,66.8737,64.8775,64.8775,54.8963
False,0.0,Красноярский край,1,False,30000.0,44339.0,9672.2649,4120.6701,3695.3264,3670.7401,2345.5365,2311.1157,2195.5599,2018.5383,1834.1407,1819.3889,1489.932,1130.9715,1057.2125,831.0182,811.3491,747.4246,661.3725,644.162,572.8617,548.2753,376.171,319.6224,307.3292,186.8562,181.9389,169.6457,164.7285,159.8112,159.8112,135.2249
False,0.0,Республика Хакасия,1,False,35000.0,35000.0,7635.0227,3252.7448,2916.9901,2897.5823,1851.5027,1824.3318,1733.1152,1593.3792,1447.8208,1436.1761,1176.1118,892.7581,834.5348,655.9831,640.4569,589.9967,522.0694,508.484,452.2014,432.7936,296.9391,252.3012,242.5973,147.4992,143.6176,133.9137,130.0322,126.1506,126.1506,106.7428
False,0.0,Вологодская область,1,False,25000.0,25000.0,5453.5877,2323.3892,2083.5644,2069.7017,1322.5019,1303.0942,1237.9394,1138.128,1034.1577,1025.8401,840.0798,637.6844,596.0963,468.5594,457.4692,421.4262,372.9067,363.2028,323.001,309.1383,212.0994,180.2151,173.2838,105.3565,102.584,95.6527,92.8801,90.1076,90.1076,76.2449
False,0.0,Калужская область,1,False,118000.0,350000.0,76350.2273,32527.4482,29169.9013,28975.8234,18515.0272,18243.3182,17331.1523,15933.7917,14478.2078,14361.7611,11761.1179,8927.5812,8345.3477,6559.8314,6404.5691,5899.9667,5220.6942,5084.8397,4522.014,4327.9361,2969.3912,2523.0121,2425.9732,1474.9917,1436.1761,1339.1372,1300.3216,1261.506,1261.506,1067.4282
True,2.0,Город федерального значения Москва,0,False,60000.0,170000.0,37084.3961,15799.0462,14168.2378,14073.9714,8993.0132,8861.0403,8417.9882,7739.2703,7032.2724,6975.7125,5712.543,4336.2537,4053.4546,3186.2038,3110.7907,2865.6981,2535.7658,2469.7793,2196.4068,2102.1404,1442.2757,1225.463,1178.3298,716.4245,697.5713,650.4381,631.5848,612.7315,612.7315,518.4651
True,2.0,Амурская область,1,False,60000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,2.0,Челябинская область,0,False,63500.0,170000.0,37084.3961,15799.0462,14168.2378,14073.9714,8993.0132,8861.0403,8417.9882,7739.2703,7032.2724,6975.7125,5712.543,4336.2537,4053.4546,3186.2038,3110.7907,2865.6981,2535.7658,2469.7793,2196.4068,2102.1404,1442.2757,1225.463,1178.3298,716.4245,697.5713,650.4381,631.5848,612.7315,612.7315,518.4651
True,2.0,Ленинградская область,1,False,42500.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,2.0,Город федерального значения Санкт-Петербург,0,False,63500.0,180000.0,39265.8312,16728.4019,15001.6635,14901.8521,9522.014,9382.2779,8913.164,8194.5215,7445.9355,7386.0486,6048.5749,4591.3275,4291.8931,3373.6276,3293.7784,3034.2686,2684.9285,2615.0604,2325.6072,2225.7957,1527.1154,1297.5491,1247.6433,758.5672,738.6049,688.6991,668.7368,648.7745,648.7745,548.9631
True,2.0,Республика Саха (Якутия),1,False,42500.0,150000.0,32721.526,13940.3349,12501.3863,12418.21,7935.0116,7818.5649,7427.6367,6828.7679,6204.9462,6155.0405,5040.4791,3826.1062,3576.5776,2811.3563,2744.8153,2528.5572,2237.4404,2179.217,1938.006,1854.8298,1272.5962,1081.2909,1039.7028,632.1393,615.504,573.9159,557.2807,540.6454,540.6454,457.4692
True,2.0,Свердловская область,0,False,50000.0,150000.0,32721.526,13940.3349,12501.3863,12418.21,7935.0116,7818.5649,7427.6367,6828.7679,6204.9462,6155.0405,5040.4791,3826.1062,3576.5776,2811.3563,2744.8153,2528.5572,2237.4404,2179.217,1938.006,1854.8298,1272.5962,1081.2909,1039.7028,632.1393,615.504,573.9159,557.2807,540.6454,540.6454,457.4692
True,2.0,Ярославская область,1,False,90000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,2.0,Хабаровский край,1,False,30000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
True,2.0,Кемеровская область,1,False,22625.0,150000.0,32721.526,13940.3349,12501.3863,12418.21,7935.0116,7818.5649,7427.6367,6828.7679,6204.9462,6155.0405,5040.4791,3826.1062,3576.5776,2811.3563,2744.8153,2528.5572,2237.4404,2179.217,1938.006,1854.8298,1272.5962,1081.2909,1039.7028,632.1393,615.504,573.9159,557.2807,540.6454,540.6454,457.4692
True,2.0,Сахалинская область,1,False,42875.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,2.0,Тульская область,1,False,60000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,2.0,Приморский край,1,False,63500.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,2.0,Республика Северная Осетия,1,False,100000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,2.0,Забайкальский край,1,False,30000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,2.0,Липецкая область,1,False,100000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,2.0,Еврейская автономная область,1,False,63500.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,2.0,Нижегородская область,0,False,70000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Тверская область,1,False,93000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Пермский край,1,False,90000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Саратовская область,2,False,77000.0,170000.0,37084.3961,15799.0462,14168.2378,14073.9714,8993.0132,8861.0403,8417.9882,7739.2703,7032.2724,6975.7125,5712.543,4336.2537,4053.4546,3186.2038,3110.7907,2865.6981,2535.7658,2469.7793,2196.4068,2102.1404,1442.2757,1225.463,1178.3298,716.4245,697.5713,650.4381,631.5848,612.7315,612.7315,518.4651
True,2.0,Республика Татарстан,0,False,77000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Московская область,2,False,104000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
True,2.0,Республика Бурятия,1,False,93000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Краснодарский край,0,False,40000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Республика Башкортостан,0,False,70000.0,170000.0,37084.3961,15799.0462,14168.2378,14073.9714,8993.0132,8861.0403,8417.9882,7739.2703,7032.2724,6975.7125,5712.543,4336.2537,4053.4546,3186.2038,3110.7907,2865.6981,2535.7658,2469.7793,2196.4068,2102.1404,1442.2757,1225.463,1178.3298,716.4245,697.5713,650.4381,631.5848,612.7315,612.7315,518.4651
True,2.0,Мурманская область,1,False,50000.0,150000.0,32721.526,13940.3349,12501.3863,12418.21,7935.0116,7818.5649,7427.6367,6828.7679,6204.9462,6155.0405,5040.4791,3826.1062,3576.5776,2811.3563,2744.8153,2528.5572,2237.4404,2179.217,1938.006,1854.8298,1272.5962,1081.2909,1039.7028,632.1393,615.504,573.9159,557.2807,540.6454,540.6454,457.4692
True,2.0,Курская область,2,False,104000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,2.0,Республика Адыгея,1,False,104000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
