is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Аккуратность (СК) (575_4),Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)","Организаторские способности, лидерство (СК) (393_4)",Приготовление хлебобулочных изделий (3317_9),Командность (СК) (1371_4),Внимательность (СК) (536_4),"Соблюдение требований охраны труда, санитарии и гигиены, пожарной безопасности, правил внутреннего трудового распорядка, других правил и норм (690_9)",Приготовление различных полуфабрикатов (3301_9),"Контроль качества сырья, его хранения и приготовления блюд (2724_9)",Коммуникабельность (СК) (617_4),Доброжелательность (СК) (1126_4),"Участие в процессе приготовления заказов, блюд (сфера питания) (694_9)","Саморазвитие, обучаемость (СК) (604_4)","Приготовление  блюд, заготовок и полуфабрикатов (2676_9)","Оформление витрин предприятия питания, предпродажная подготовка и выкладка товара, оформление ценников (3007_9)",Склонность к здоровому образу жизни (СК) (1662_4)
False,1.0,Тверская область,1,True,16000.0,25000.0,4591.3383,3394.6597,2889.9381,2149.1371,1636.2748,1139.6939,1123.4126,1074.5685,1074.5685,1042.0059,1025.7245,789.6451,683.8163,569.847,480.2996,455.8776,447.7369,431.4556
False,1.0,Ярославская область,1,False,15000.0,89000.0,16345.1644,12084.9886,10288.1797,7650.928,5825.1384,4057.3103,3999.3487,3825.464,3825.464,3709.5409,3651.5793,2811.1364,2434.3862,2028.6552,1709.8665,1622.9241,1593.9433,1535.9818
False,1.0,Ярославская область,1,True,18048.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,1.0,Омская область,1,False,15000.0,150000.0,27548.03,20367.9583,17339.6288,12894.8225,9817.649,6838.1635,6740.4754,6447.4113,6447.4113,6252.0352,6154.3471,4737.8704,4102.8981,3419.0817,2881.7975,2735.2654,2686.4214,2588.7333
False,1.0,Омская область,1,True,15000.0,34500.0,6336.0469,4684.6304,3988.1146,2965.8092,2258.0593,1572.7776,1550.3093,1482.9046,1482.9046,1437.9681,1415.4998,1089.7102,943.6666,786.3888,662.8134,629.111,617.8769,595.4087
False,1.0,Воронежская область,2,False,200.0,150000.0,27548.03,20367.9583,17339.6288,12894.8225,9817.649,6838.1635,6740.4754,6447.4113,6447.4113,6252.0352,6154.3471,4737.8704,4102.8981,3419.0817,2881.7975,2735.2654,2686.4214,2588.7333
False,1.0,Воронежская область,2,True,15000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Новгородская область,1,False,15000.0,90000.0,16528.818,12220.775,10403.7773,7736.8935,5890.5894,4102.8981,4044.2852,3868.4468,3868.4468,3751.2211,3692.6083,2842.7222,2461.7388,2051.449,1729.0785,1641.1592,1611.8528,1553.24
False,1.0,Новгородская область,1,True,30000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,1.0,Томская область,1,False,15000.0,94000.0,17263.4321,12763.9205,10866.1674,8080.7555,6152.3934,4285.2491,4224.0313,4040.3777,4040.3777,3917.942,3856.7242,2969.0655,2571.1495,2142.6246,1805.9264,1714.0996,1683.4907,1622.2729
False,1.0,Томская область,1,True,15000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,1.0,Луганская область,1,False,16000.0,55000.0,10100.9443,7468.2514,6357.8639,4728.1016,3599.8046,2507.3266,2471.5077,2364.0508,2364.0508,2292.4129,2256.5939,1737.2191,1504.396,1253.6633,1056.6591,1002.9306,985.0212,949.2022
False,1.0,Смоленская область,1,False,2500.0,68000.0,12488.4402,9233.4744,7860.6317,5845.6529,4450.6675,3099.9674,3055.6822,2922.8264,2922.8264,2834.2559,2789.9707,2147.8346,1859.9805,1549.9837,1306.4148,1239.987,1217.8444,1173.5591
False,1.0,Смоленская область,1,True,20000.0,21000.0,3856.7242,2851.5142,2427.548,1805.2752,1374.4709,957.3429,943.6666,902.6376,902.6376,875.2849,861.6086,663.3019,574.4057,478.6714,403.4516,382.9372,376.099,362.4227
False,1.0,Курганская область,1,False,15000.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
False,1.0,Архангельская область,1,False,15000.0,112000.0,20569.1957,15208.0755,12946.9228,9628.1342,7330.5112,5105.8287,5032.8883,4814.0671,4814.0671,4668.1863,4595.2458,3537.6099,3063.4972,2552.9144,2151.7421,2042.3315,2005.8613,1932.9209
False,1.0,Архангельская область,1,True,2350.0,15000.0,2754.803,2036.7958,1733.9629,1289.4823,981.7649,683.8163,674.0475,644.7411,644.7411,625.2035,615.4347,473.787,410.2898,341.9082,288.1797,273.5265,268.6421,258.8733
False,1.0,Республика Хакасия,1,False,15000.0,127000.0,23323.9987,17244.8714,14680.8857,10917.6164,8312.2761,5789.6451,5706.9359,5458.8082,5458.8082,5293.3898,5210.6806,4011.3969,3473.787,2894.8225,2439.9218,2315.858,2274.5034,2191.7942
False,1.0,Республика Хакасия,1,True,18048.0,18048.0,3314.579,2450.6727,2086.3041,1551.505,1181.2595,822.7678,811.014,775.7525,775.7525,752.2449,740.491,570.0606,493.6607,411.3839,346.7379,329.1071,323.2302,311.4764
False,1.0,Приморский край,1,False,15000.0,110000.0,20201.8886,14936.5028,12715.7278,9456.2032,7199.6092,5014.6532,4943.0153,4728.1016,4728.1016,4584.8258,4513.1879,3474.4383,3008.7919,2507.3266,2113.3181,2005.8613,1970.0423,1898.4044
False,1.0,Приморский край,1,True,18048.0,55000.0,10100.9443,7468.2514,6357.8639,4728.1016,3599.8046,2507.3266,2471.5077,2364.0508,2364.0508,2292.4129,2256.5939,1737.2191,1504.396,1253.6633,1056.6591,1002.9306,985.0212,949.2022
False,1.0,Республика Коми,1,False,15000.0,112000.0,20569.1957,15208.0755,12946.9228,9628.1342,7330.5112,5105.8287,5032.8883,4814.0671,4814.0671,4668.1863,4595.2458,3537.6099,3063.4972,2552.9144,2151.7421,2042.3315,2005.8613,1932.9209
False,1.0,Республика Коми,1,True,16000.0,22000.0,4040.3777,2987.3006,2543.1456,1891.2406,1439.9218,1002.9306,988.6031,945.6203,945.6203,916.9652,902.6376,694.8877,601.7584,501.4653,422.6636,401.1723,394.0085,379.6809
False,1.0,Мурманская область,1,False,15000.0,92000.0,16896.125,12492.3478,10634.9723,7908.8245,6021.4914,4194.0736,4134.1583,3954.4122,3954.4122,3834.5816,3774.6662,2905.8938,2516.4442,2097.0368,1767.5024,1677.6294,1647.6718,1587.7564
False,1.0,Мурманская область,1,True,36000.0,36000.0,6611.5272,4888.31,4161.5109,3094.7574,2356.2358,1641.1592,1617.7141,1547.3787,1547.3787,1500.4884,1477.0433,1137.0889,984.6955,820.5796,691.6314,656.4637,644.7411,621.296
False,1.0,Город федерального значения Севастополь,1,False,2000.0,72000.0,13223.0544,9776.62,8323.0218,6189.5148,4712.4715,3282.3185,3235.4282,3094.7574,3094.7574,3000.9769,2954.0866,2274.1778,1969.3911,1641.1592,1383.2628,1312.9274,1289.4823,1242.592
False,1.0,Город федерального значения Севастополь,1,True,18048.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,1.0,Калининградская область,1,False,15000.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,1.0,Калининградская область,1,True,20000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,1.0,Республика Бурятия,1,False,15000.0,112000.0,20569.1957,15208.0755,12946.9228,9628.1342,7330.5112,5105.8287,5032.8883,4814.0671,4814.0671,4668.1863,4595.2458,3537.6099,3063.4972,2552.9144,2151.7421,2042.3315,2005.8613,1932.9209
False,1.0,Республика Бурятия,1,True,1000.0,35000.0,6427.8737,4752.5236,4045.9134,3008.7919,2290.7848,1595.5715,1572.7776,1504.396,1504.396,1458.8082,1436.0143,1105.5031,957.3429,797.7857,672.4194,638.2286,626.8317,604.0378
False,1.0,Республика Алтай,1,False,15000.0,92000.0,16896.125,12492.3478,10634.9723,7908.8245,6021.4914,4194.0736,4134.1583,3954.4122,3954.4122,3834.5816,3774.6662,2905.8938,2516.4442,2097.0368,1767.5024,1677.6294,1647.6718,1587.7564
False,1.0,Республика Алтай,1,True,22300.0,22300.0,4095.4738,3028.0365,2577.8248,1917.0303,1459.5571,1016.607,1002.084,958.5151,958.5151,929.4692,914.9463,704.3634,609.9642,508.3035,428.4272,406.6428,399.3813,384.8584
False,1.0,Республика Карелия,1,False,2500.0,95000.0,17447.0856,12899.7069,10981.7649,8166.7209,6217.8444,4330.8369,4268.9678,4083.3605,4083.3605,3959.6223,3897.7532,3000.6513,2598.5021,2165.4184,1825.1384,1732.3347,1701.4002,1639.5311
False,1.0,Республика Карелия,1,True,30000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,1.0,Республика Ингушетия,1,False,20000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Амурская область,1,False,15000.0,170000.0,31221.1006,23083.6861,19651.5793,14614.1322,11126.6688,7749.9186,7639.2055,7307.0661,7307.0661,7085.6399,6974.9267,5369.5865,4649.9512,3874.9593,3266.0371,3099.9674,3044.6109,2933.8978
False,1.0,Республика Дагестан,1,False,15000.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,1.0,Республика Дагестан,1,True,16242.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,1.0,Еврейская автономная область,1,False,15000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Запорожская область,1,False,16000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,1.0,Запорожская область,1,True,3000.0,3000.0,550.9606,407.3592,346.7926,257.8965,196.353,136.7633,134.8095,128.9482,128.9482,125.0407,123.0869,94.7574,82.058,68.3816,57.6359,54.7053,53.7284,51.7747
False,1.0,Город федерального значения Санкт-Петербург,0,False,250.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
False,1.0,Город федерального значения Санкт-Петербург,0,True,1700.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,1.0,Город федерального значения Москва,0,False,275.0,150000.0,27548.03,20367.9583,17339.6288,12894.8225,9817.649,6838.1635,6740.4754,6447.4113,6447.4113,6252.0352,6154.3471,4737.8704,4102.8981,3419.0817,2881.7975,2735.2654,2686.4214,2588.7333
False,1.0,Город федерального значения Москва,0,True,2500.0,70000.0,12855.7473,9505.0472,8091.8268,6017.5838,4581.5695,3191.143,3145.5552,3008.7919,3008.7919,2917.6164,2872.0287,2211.0062,1914.6858,1595.5715,1344.8388,1276.4572,1253.6633,1208.0755
False,1.0,Московская область,2,False,240.0,110000.0,20201.8886,14936.5028,12715.7278,9456.2032,7199.6092,5014.6532,4943.0153,4728.1016,4728.1016,4584.8258,4513.1879,3474.4383,3008.7919,2507.3266,2113.3181,2005.8613,1970.0423,1898.4044
False,1.0,Московская область,2,True,20000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,1.0,Красноярский край,1,False,20000.0,170000.0,31221.1006,23083.6861,19651.5793,14614.1322,11126.6688,7749.9186,7639.2055,7307.0661,7307.0661,7085.6399,6974.9267,5369.5865,4649.9512,3874.9593,3266.0371,3099.9674,3044.6109,2933.8978
False,1.0,Красноярский край,1,True,23000.0,48000.0,8815.3696,6517.7467,5548.6812,4126.3432,3141.6477,2188.2123,2156.9521,2063.1716,2063.1716,2000.6513,1969.3911,1516.1185,1312.9274,1094.1062,922.1752,875.2849,859.6548,828.3947
False,1.0,Забайкальский край,1,False,20000.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
False,1.0,Забайкальский край,1,True,40000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Ямало-Ненецкий автономный округ,1,False,25000.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
False,1.0,Ямало-Ненецкий автономный округ,1,True,32000.0,70000.0,12855.7473,9505.0472,8091.8268,6017.5838,4581.5695,3191.143,3145.5552,3008.7919,3008.7919,2917.6164,2872.0287,2211.0062,1914.6858,1595.5715,1344.8388,1276.4572,1253.6633,1208.0755
False,1.0,Хабаровский край,1,False,200.0,170000.0,31221.1006,23083.6861,19651.5793,14614.1322,11126.6688,7749.9186,7639.2055,7307.0661,7307.0661,7085.6399,6974.9267,5369.5865,4649.9512,3874.9593,3266.0371,3099.9674,3044.6109,2933.8978
False,1.0,Хабаровский край,1,True,30000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Республика Саха (Якутия),1,False,25000.0,90000.0,16528.818,12220.775,10403.7773,7736.8935,5890.5894,4102.8981,4044.2852,3868.4468,3868.4468,3751.2211,3692.6083,2842.7222,2461.7388,2051.449,1729.0785,1641.1592,1611.8528,1553.24
False,1.0,Республика Саха (Якутия),1,True,30000.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
False,1.0,Сахалинская область,1,False,29000.0,90000.0,16528.818,12220.775,10403.7773,7736.8935,5890.5894,4102.8981,4044.2852,3868.4468,3868.4468,3751.2211,3692.6083,2842.7222,2461.7388,2051.449,1729.0785,1641.1592,1611.8528,1553.24
False,1.0,Сахалинская область,1,True,35000.0,40000.0,7346.1413,5431.4556,4623.901,3438.6193,2618.0397,1823.5103,1797.4601,1719.3097,1719.3097,1667.2094,1641.1592,1263.4321,1094.1062,911.7551,768.4793,729.4041,716.379,690.3289
False,1.0,Камчатский край,1,False,29000.0,85000.0,15610.5503,11541.843,9825.7896,7307.0661,5563.3344,3874.9593,3819.6027,3653.5331,3653.5331,3542.8199,3487.4634,2684.7932,2324.9756,1937.4796,1633.0186,1549.9837,1522.3054,1466.9489
False,1.0,Ненецкий автономный округ,1,False,30000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,1.0,Республика Тыва,1,False,25000.0,105000.0,19283.621,14257.5708,12137.7401,9026.3758,6872.3543,4786.7144,4718.3328,4513.1879,4513.1879,4376.4246,4308.043,3316.5093,2872.0287,2393.3572,2017.2582,1914.6858,1880.495,1812.1133
False,1.0,Магаданская область,1,False,30000.0,117000.0,21487.4634,15887.0075,13524.9105,10057.9616,7657.7662,5333.7675,5257.5708,5028.9808,5028.9808,4876.5874,4800.3908,3695.5389,3200.2605,2666.8838,2247.802,2133.507,2095.4087,2019.212
False,1.0,Чукотский автономный округ,1,False,58000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
False,1.0,Донецкая область,1,False,14950.0,90000.0,16528.818,12220.775,10403.7773,7736.8935,5890.5894,4102.8981,4044.2852,3868.4468,3868.4468,3751.2211,3692.6083,2842.7222,2461.7388,2051.449,1729.0785,1641.1592,1611.8528,1553.24
False,2.0,Тамбовская область,2,False,13000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,2.0,Тамбовская область,2,True,16242.0,16242.0,2982.9007,2205.4425,1877.535,1396.2514,1063.055,740.4363,729.8587,698.1257,698.1257,676.9704,666.3927,513.0166,444.2618,370.2182,312.041,296.1745,290.8857,280.308
False,2.0,Нижегородская область,0,False,13000.0,110000.0,20201.8886,14936.5028,12715.7278,9456.2032,7199.6092,5014.6532,4943.0153,4728.1016,4728.1016,4584.8258,4513.1879,3474.4383,3008.7919,2507.3266,2113.3181,2005.8613,1970.0423,1898.4044
False,2.0,Нижегородская область,0,True,19250.0,25000.0,4591.3383,3394.6597,2889.9381,2149.1371,1636.2748,1139.6939,1123.4126,1074.5685,1074.5685,1042.0059,1025.7245,789.6451,683.8163,569.847,480.2996,455.8776,447.7369,431.4556
False,2.0,Пензенская область,1,False,2500.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
False,2.0,Костромская область,1,False,13000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,2.0,Волгоградская область,2,False,13000.0,130000.0,23874.9593,17652.2305,15027.6783,11175.5129,8508.6291,5926.4083,5841.7454,5587.7564,5587.7564,5418.4305,5333.7675,4106.1543,3555.845,2963.2042,2497.5578,2370.5633,2328.2318,2243.5689
False,2.0,Волгоградская область,2,True,19250.0,19250.0,3535.3305,2613.888,2225.2524,1654.8356,1259.9316,877.5643,865.0277,827.4178,827.4178,802.3445,789.8079,608.0267,526.5386,438.7822,369.8307,351.0257,344.7574,332.2208
False,2.0,Астраханская область,1,False,13000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
False,2.0,Орловская область,1,False,14000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,2.0,Ульяновская область,1,False,13000.0,150000.0,27548.03,20367.9583,17339.6288,12894.8225,9817.649,6838.1635,6740.4754,6447.4113,6447.4113,6252.0352,6154.3471,4737.8704,4102.8981,3419.0817,2881.7975,2735.2654,2686.4214,2588.7333
False,2.0,Ульяновская область,1,True,15500.0,15500.0,2846.6298,2104.689,1791.7616,1332.465,1014.4904,706.6102,696.5158,666.2325,666.2325,646.0436,635.9492,489.5799,423.9661,353.3051,297.7857,282.6441,277.5969,267.5024
False,2.0,Вологодская область,1,False,13000.0,70000.0,12855.7473,9505.0472,8091.8268,6017.5838,4581.5695,3191.143,3145.5552,3008.7919,3008.7919,2917.6164,2872.0287,2211.0062,1914.6858,1595.5715,1344.8388,1276.4572,1253.6633,1208.0755
False,2.0,Вологодская область,1,True,28000.0,28000.0,5142.2989,3802.0189,3236.7307,2407.0335,1832.6278,1276.4572,1258.2221,1203.5168,1203.5168,1167.0466,1148.8115,884.4025,765.8743,638.2286,537.9355,510.5829,501.4653,483.2302
False,2.0,Ивановская область,1,False,13000.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,2.0,Саратовская область,2,False,13000.0,150000.0,27548.03,20367.9583,17339.6288,12894.8225,9817.649,6838.1635,6740.4754,6447.4113,6447.4113,6252.0352,6154.3471,4737.8704,4102.8981,3419.0817,2881.7975,2735.2654,2686.4214,2588.7333
False,2.0,Саратовская область,2,True,25000.0,25000.0,4591.3383,3394.6597,2889.9381,2149.1371,1636.2748,1139.6939,1123.4126,1074.5685,1074.5685,1042.0059,1025.7245,789.6451,683.8163,569.847,480.2996,455.8776,447.7369,431.4556
False,2.0,Брянская область,1,False,13000.0,66000.0,12121.1332,8961.9017,7629.4367,5673.7219,4319.7655,3008.7919,2965.8092,2836.861,2836.861,2750.8955,2707.9127,2084.663,1805.2752,1504.396,1267.9909,1203.5168,1182.0254,1139.0427
False,2.0,Удмуртская Республика,1,False,13000.0,70000.0,12855.7473,9505.0472,8091.8268,6017.5838,4581.5695,3191.143,3145.5552,3008.7919,3008.7919,2917.6164,2872.0287,2211.0062,1914.6858,1595.5715,1344.8388,1276.4572,1253.6633,1208.0755
False,2.0,Удмуртская Республика,1,True,30000.0,30000.0,5509.606,4073.5917,3467.9258,2578.9645,1963.5298,1367.6327,1348.0951,1289.4823,1289.4823,1250.407,1230.8694,947.5741,820.5796,683.8163,576.3595,547.0531,537.2843,517.7467
False,2.0,Кировская область,1,False,13000.0,150000.0,27548.03,20367.9583,17339.6288,12894.8225,9817.649,6838.1635,6740.4754,6447.4113,6447.4113,6252.0352,6154.3471,4737.8704,4102.8981,3419.0817,2881.7975,2735.2654,2686.4214,2588.7333
False,2.0,Кировская область,1,True,13000.0,13000.0,2387.4959,1765.2231,1502.7678,1117.5513,850.8629,592.6408,584.1745,558.7756,558.7756,541.843,533.3768,410.6154,355.5845,296.3204,249.7558,237.0563,232.8232,224.3569
False,2.0,Республика Мордовия,1,False,13000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,2.0,Оренбургская область,2,False,13000.0,173000.0,31772.0612,23491.0453,19998.3719,14872.0287,11323.0218,7886.6819,7774.015,7436.0143,7436.0143,7210.6806,7098.0137,5464.3439,4732.0091,3943.3409,3323.6731,3154.6727,3098.3393,2985.6724
False,2.0,Оренбургская область,2,True,15000.0,15000.0,2754.803,2036.7958,1733.9629,1289.4823,981.7649,683.8163,674.0475,644.7411,644.7411,625.2035,615.4347,473.787,410.2898,341.9082,288.1797,273.5265,268.6421,258.8733
False,2.0,Республика Марий Эл,1,False,13000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,2.0,Липецкая область,1,False,13000.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,2.0,Липецкая область,1,True,28000.0,28000.0,5142.2989,3802.0189,3236.7307,2407.0335,1832.6278,1276.4572,1258.2221,1203.5168,1203.5168,1167.0466,1148.8115,884.4025,765.8743,638.2286,537.9355,510.5829,501.4653,483.2302
False,2.0,Чувашская Республика,1,False,13000.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
False,2.0,Чувашская Республика,1,True,32000.0,32000.0,5876.9131,4345.1644,3699.1208,2750.8955,2094.4318,1458.8082,1437.9681,1375.4477,1375.4477,1333.7675,1312.9274,1010.7457,875.2849,729.4041,614.7835,583.5233,573.1032,552.2631
False,2.0,Владимирская область,1,False,13000.0,90000.0,16528.818,12220.775,10403.7773,7736.8935,5890.5894,4102.8981,4044.2852,3868.4468,3868.4468,3751.2211,3692.6083,2842.7222,2461.7388,2051.449,1729.0785,1641.1592,1611.8528,1553.24
False,2.0,Владимирская область,1,True,15000.0,15000.0,2754.803,2036.7958,1733.9629,1289.4823,981.7649,683.8163,674.0475,644.7411,644.7411,625.2035,615.4347,473.787,410.2898,341.9082,288.1797,273.5265,268.6421,258.8733
False,2.0,Карачаево-Черкесская Республика,1,False,13000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
False,2.0,Ставропольский край,2,False,1700.0,140000.0,25711.4946,19010.0944,16183.6535,12035.1677,9163.139,6382.2859,6291.1104,6017.5838,6017.5838,5835.2328,5744.0573,4422.0124,3829.3715,3191.143,2689.6776,2552.9144,2507.3266,2416.1511
False,2.0,Белгородская область,2,False,13000.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
False,2.0,Псковская область,1,False,200.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
False,2.0,Республика Калмыкия,1,False,15000.0,25000.0,4591.3383,3394.6597,2889.9381,2149.1371,1636.2748,1139.6939,1123.4126,1074.5685,1074.5685,1042.0059,1025.7245,789.6451,683.8163,569.847,480.2996,455.8776,447.7369,431.4556
