is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Выполнение работ автогрейдером ДЗ-98 (5809_10),Обслуживание и ремонт автогрейдера (5753_10),Умение проводить техническое обслуживание автогрейдера (5744_10),Высокая работоспособность (СК) (586_4),Стрессоустойчивость (СК) (601_4),Командность (СК) (1371_4),Коммуникабельность (СК) (617_4),Выполнение ремонтных работ (ОПТ) (8285_36),Соблюдение правил охраны труда (ОПТ) (3790_36),Планировочные работы при помощи автогрейдера (5378_10),Знание технического устройства автогрейдера (5757_10),Содержание техники в исправном состоянии (4981_10),Обслуживание технологических дорог (5748_10),Умение управлять автогрейдером (5389_10),Соблюдение требований техники безопасности и правил эксплуатации (4980_10),Нравственность (СК) (622_4),Выполнение работ на строительных площадках (4996_10),Срезка грунта (5046_10),Профилирование дорог (5381_10),Очистка дорожного полотна (5376_10),Умение проводить техническое обслуживание техники (5745_10),Заправка автогрейдера ГСМ (5742_10),Сооружение насыпей (3141_10),Умение устранять неисправности (3345_10),Пунктуальность (СК) (612_4),Выполнение механизированных работ автогрейдером (6004_10),Внимательность (СК) (536_4),Планировочные работы (5021_10),ТО и Р техники (6134_10),Очистка дорожного полотна и территорий (5913_10),Знание правил ОТ и ПБ (6013_10),Планировочные дорожные работы (3133_10),Аккуратность (СК) (575_4)
False,0.0,Республика Алтай,1,False,15375.0,70000.0,20320.7393,7782.006,4880.4023,2554.3626,2173.8244,2045.3928,1988.312,1955.0149,1916.9611,1864.6371,1717.1786,1479.3422,1465.072,1317.6135,1303.3433,1227.2357,1117.8309,1003.6695,979.8858,941.832,841.9407,822.9138,727.7793,699.2389,694.4822,675.4553,642.1582,632.6447,627.888,623.1313,547.0236,494.6996,489.9429,485.1862,480.4295,480.4295
False,0.0,Красноярский край,1,False,15250.0,110000.0,31932.5904,12228.8665,7669.2036,4013.9984,3416.0098,3214.1886,3124.4904,3072.1663,3012.3675,2930.1441,2698.4235,2324.6806,2302.256,2070.5355,2048.1109,1928.5132,1756.5915,1577.1949,1539.8206,1480.0217,1323.0497,1293.1503,1143.6532,1098.804,1091.3292,1061.4297,1009.1057,994.156,986.6812,979.2063,859.6086,777.3852,769.9103,762.4354,754.9606,754.9606
False,0.0,Республика Бурятия,1,False,20000.0,67500.0,19594.9986,7504.0772,4706.1022,2463.1354,2096.1878,1972.343,1917.3009,1885.193,1848.4982,1798.0429,1655.8508,1426.5086,1412.748,1270.5559,1256.7953,1183.4058,1077.9084,967.8241,944.8899,908.1952,811.8714,793.5241,701.7872,674.2661,669.6793,651.3319,619.224,610.0503,605.4634,600.8766,527.4871,477.0318,472.445,467.8581,463.2713,463.2713
False,0.0,Хабаровский край,1,False,15250.0,110000.0,31932.5904,12228.8665,7669.2036,4013.9984,3416.0098,3214.1886,3124.4904,3072.1663,3012.3675,2930.1441,2698.4235,2324.6806,2302.256,2070.5355,2048.1109,1928.5132,1756.5915,1577.1949,1539.8206,1480.0217,1323.0497,1293.1503,1143.6532,1098.804,1091.3292,1061.4297,1009.1057,994.156,986.6812,979.2063,859.6086,777.3852,769.9103,762.4354,754.9606,754.9606
False,0.0,Республика Калмыкия,1,False,30000.0,30000.0,8708.8883,3335.1454,2091.601,1094.7268,931.639,876.5969,852.1337,837.8635,821.5548,799.1302,735.9337,634.0038,627.888,564.6915,558.5757,525.9581,479.0704,430.1441,419.9511,403.6423,360.8317,352.6774,311.9054,299.6738,297.6352,289.4808,275.2107,271.1335,269.0949,267.0563,234.4387,212.0141,209.9755,207.9369,205.8983,205.8983
False,0.0,Омская область,1,False,15250.0,70000.0,20320.7393,7782.006,4880.4023,2554.3626,2173.8244,2045.3928,1988.312,1955.0149,1916.9611,1864.6371,1717.1786,1479.3422,1465.072,1317.6135,1303.3433,1227.2357,1117.8309,1003.6695,979.8858,941.832,841.9407,822.9138,727.7793,699.2389,694.4822,675.4553,642.1582,632.6447,627.888,623.1313,547.0236,494.6996,489.9429,485.1862,480.4295,480.4295
False,0.0,Камчатский край,1,False,30000.0,100000.0,29029.6276,11117.1514,6972.0033,3649.0894,3105.4634,2921.9897,2840.4458,2792.8785,2738.5159,2663.7673,2453.1123,2113.346,2092.96,1882.305,1861.919,1753.1938,1596.9013,1433.8135,1399.8369,1345.4743,1202.7725,1175.5912,1039.6847,998.9127,992.1174,964.9361,917.3689,903.7782,896.9829,890.1876,781.4624,706.7138,699.9185,693.1231,686.3278,686.3278
False,0.0,Забайкальский край,1,False,15250.0,100000.0,29029.6276,11117.1514,6972.0033,3649.0894,3105.4634,2921.9897,2840.4458,2792.8785,2738.5159,2663.7673,2453.1123,2113.346,2092.96,1882.305,1861.919,1753.1938,1596.9013,1433.8135,1399.8369,1345.4743,1202.7725,1175.5912,1039.6847,998.9127,992.1174,964.9361,917.3689,903.7782,896.9829,890.1876,781.4624,706.7138,699.9185,693.1231,686.3278,686.3278
False,0.0,Ямало-Ненецкий автономный округ,1,False,42000.0,67500.0,19594.9986,7504.0772,4706.1022,2463.1354,2096.1878,1972.343,1917.3009,1885.193,1848.4982,1798.0429,1655.8508,1426.5086,1412.748,1270.5559,1256.7953,1183.4058,1077.9084,967.8241,944.8899,908.1952,811.8714,793.5241,701.7872,674.2661,669.6793,651.3319,619.224,610.0503,605.4634,600.8766,527.4871,477.0318,472.445,467.8581,463.2713,463.2713
False,0.0,Республика Саха (Якутия),1,False,53000.0,70000.0,20320.7393,7782.006,4880.4023,2554.3626,2173.8244,2045.3928,1988.312,1955.0149,1916.9611,1864.6371,1717.1786,1479.3422,1465.072,1317.6135,1303.3433,1227.2357,1117.8309,1003.6695,979.8858,941.832,841.9407,822.9138,727.7793,699.2389,694.4822,675.4553,642.1582,632.6447,627.888,623.1313,547.0236,494.6996,489.9429,485.1862,480.4295,480.4295
False,0.0,Пермский край,1,False,34780.0,65000.0,18869.258,7226.1484,4531.8021,2371.9081,2018.5512,1899.2933,1846.2898,1815.371,1780.0353,1731.4488,1594.523,1373.6749,1360.424,1223.4982,1210.2473,1139.576,1037.9859,931.9788,909.894,874.5583,781.8021,764.1343,675.7951,649.2933,644.8763,627.2085,596.2898,587.4558,583.0389,578.6219,507.9505,459.364,454.947,450.53,446.1131,446.1131
False,0.0,Республика Дагестан,1,False,18000.0,20000.0,5805.9255,2223.4303,1394.4007,729.8179,621.0927,584.3979,568.0892,558.5757,547.7032,532.7535,490.6225,422.6692,418.592,376.461,372.3838,350.6388,319.3803,286.7627,279.9674,269.0949,240.5545,235.1182,207.9369,199.7825,198.4235,192.9872,183.4738,180.7556,179.3966,178.0375,156.2925,141.3428,139.9837,138.6246,137.2656,137.2656
False,0.0,Амурская область,1,False,15250.0,65000.0,18869.258,7226.1484,4531.8021,2371.9081,2018.5512,1899.2933,1846.2898,1815.371,1780.0353,1731.4488,1594.523,1373.6749,1360.424,1223.4982,1210.2473,1139.576,1037.9859,931.9788,909.894,874.5583,781.8021,764.1343,675.7951,649.2933,644.8763,627.2085,596.2898,587.4558,583.0389,578.6219,507.9505,459.364,454.947,450.53,446.1131,446.1131
False,0.0,Магаданская область,1,False,42000.0,100000.0,29029.6276,11117.1514,6972.0033,3649.0894,3105.4634,2921.9897,2840.4458,2792.8785,2738.5159,2663.7673,2453.1123,2113.346,2092.96,1882.305,1861.919,1753.1938,1596.9013,1433.8135,1399.8369,1345.4743,1202.7725,1175.5912,1039.6847,998.9127,992.1174,964.9361,917.3689,903.7782,896.9829,890.1876,781.4624,706.7138,699.9185,693.1231,686.3278,686.3278
False,0.0,Еврейская автономная область,1,False,26000.0,50000.0,14514.8138,5558.5757,3486.0016,1824.5447,1552.7317,1460.9948,1420.2229,1396.4392,1369.258,1331.8837,1226.5561,1056.673,1046.48,941.1525,930.9595,876.5969,798.4507,716.9068,699.9185,672.7372,601.3862,587.7956,519.8423,499.4564,496.0587,482.4681,458.6844,451.8891,448.4914,445.0938,390.7312,353.3569,349.9592,346.5616,343.1639,343.1639
False,0.0,Ненецкий автономный округ,1,False,35000.0,35000.0,10160.3697,3891.003,2440.2011,1277.1813,1086.9122,1022.6964,994.156,977.5075,958.4806,932.3186,858.5893,739.6711,732.536,658.8067,651.6716,613.6178,558.9155,501.8347,489.9429,470.916,420.9704,411.4569,363.8896,349.6195,347.2411,337.7276,321.0791,316.3224,313.944,311.5656,273.5118,247.3498,244.9715,242.5931,240.2147,240.2147
True,2.0,Рязанская область,1,False,47000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Ленинградская область,1,False,47000.0,130000.0,37738.5159,14452.2968,9063.6042,4743.8163,4037.1025,3798.5866,3692.5795,3630.742,3560.0707,3462.8975,3189.0459,2747.3498,2720.8481,2446.9965,2420.4947,2279.1519,2075.9717,1863.9576,1819.788,1749.1166,1563.6042,1528.2686,1351.5901,1298.5866,1289.7527,1254.417,1192.5795,1174.9117,1166.0777,1157.2438,1015.9011,918.7279,909.894,901.0601,892.2261,892.2261
True,2.0,Тверская область,1,False,47000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Пензенская область,1,False,47000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Ставропольский край,2,False,95000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Смоленская область,1,False,89000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Карачаево-Черкесская Республика,1,False,90000.0,110000.0,31932.5904,12228.8665,7669.2036,4013.9984,3416.0098,3214.1886,3124.4904,3072.1663,3012.3675,2930.1441,2698.4235,2324.6806,2302.256,2070.5355,2048.1109,1928.5132,1756.5915,1577.1949,1539.8206,1480.0217,1323.0497,1293.1503,1143.6532,1098.804,1091.3292,1061.4297,1009.1057,994.156,986.6812,979.2063,859.6086,777.3852,769.9103,762.4354,754.9606,754.9606
True,2.0,Республика Крым,1,False,95000.0,120000.0,34835.5531,13340.5817,8366.4039,4378.9073,3726.5561,3506.3876,3408.5349,3351.4542,3286.2191,3196.5208,2943.7347,2536.0152,2511.5521,2258.766,2234.3028,2103.8326,1916.2816,1720.5762,1679.8043,1614.5692,1443.327,1410.7094,1247.6216,1198.6953,1190.5409,1157.9233,1100.8426,1084.5338,1076.3795,1068.2251,937.7548,848.0565,839.9021,831.7478,823.5934,823.5934
True,2.0,Алтайский край,2,False,47000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Кировская область,1,False,47000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Воронежская область,2,False,47000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Краснодарский край,0,False,25000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Псковская область,1,False,47000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Вологодская область,1,False,40000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Волгоградская область,2,False,47000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Орловская область,1,False,40000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Республика Карелия,1,False,20000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Республика Коми,1,False,20000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Калужская область,1,False,47000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Ульяновская область,1,False,47000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Костромская область,1,False,47000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Владимирская область,1,False,47000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Республика Башкортостан,0,False,40000.0,179000.0,51963.0334,19899.701,12479.8858,6531.8701,5558.7796,5230.3615,5084.3979,4999.2525,4901.9435,4768.1435,4391.0709,3782.8894,3746.3985,3369.3259,3332.835,3138.2169,2858.4534,2566.5262,2505.7081,2408.399,2152.9628,2104.3082,1861.0356,1788.0538,1775.8902,1727.2357,1642.0902,1617.763,1605.5993,1593.4357,1398.8176,1265.0177,1252.854,1240.6904,1228.5268,1228.5268
True,2.0,Тульская область,1,False,60000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Свердловская область,0,False,20000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Нижегородская область,0,False,88000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Курская область,2,False,84000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Тамбовская область,2,False,88000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Чукотский автономный округ,1,False,25000.0,130000.0,37738.5159,14452.2968,9063.6042,4743.8163,4037.1025,3798.5866,3692.5795,3630.742,3560.0707,3462.8975,3189.0459,2747.3498,2720.8481,2446.9965,2420.4947,2279.1519,2075.9717,1863.9576,1819.788,1749.1166,1563.6042,1528.2686,1351.5901,1298.5866,1289.7527,1254.417,1192.5795,1174.9117,1166.0777,1157.2438,1015.9011,918.7279,909.894,901.0601,892.2261,892.2261
True,2.0,Московская область,2,False,40000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Республика Татарстан,0,False,80000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Республика Мордовия,1,False,90000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Белгородская область,2,False,60000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Ростовская область,0,False,80000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Липецкая область,1,False,110000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Кемеровская область,1,False,20000.0,170000.0,49350.3669,18899.1574,11852.4055,6203.452,5279.2878,4967.3824,4828.7578,4747.8934,4655.477,4528.4045,4170.2908,3592.6882,3558.0321,3199.9185,3165.2623,2980.4295,2714.7323,2437.483,2379.7228,2287.3063,2044.7132,1998.505,1767.464,1698.1517,1686.5996,1640.3914,1559.527,1536.4229,1524.8709,1513.3188,1328.486,1201.4134,1189.8614,1178.3093,1166.7573,1166.7573
True,2.0,Чувашская Республика,1,False,80000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Ярославская область,1,False,30000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Республика Адыгея,1,False,100000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
True,2.0,Архангельская область,1,False,84000.0,160000.0,46447.4042,17787.4422,11155.2052,5838.5431,4968.7415,4675.1835,4544.7132,4468.6056,4381.6254,4262.0277,3924.9796,3381.3536,3348.7361,3011.688,2979.0704,2805.1101,2555.0421,2294.1017,2239.7391,2152.7589,1924.436,1880.9459,1663.4955,1598.2604,1587.3879,1543.8978,1467.7902,1446.0451,1435.1726,1424.3001,1250.3398,1130.742,1119.8695,1108.997,1098.1245,1098.1245
