is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Работа на шлифовальных станках определенной группы (3780_35),Аккуратность (СК) (575_4),Внимательность (СК) (536_4),Шлифовальные работы (3779_35),Использование контрольно-измерительных инструментов (3479_35),"Личные установки и ценности, мировоззрение (2043_4)",Шлифовальные работы по металлу (3784_35),Наладка и настройка шлифовальных станков (3806_35),Чтение схем/чертежей (ОПТ) (3032_36),Высокая работоспособность (СК) (586_4),Кропотливость (СК) (623_4),Доводочные операции (3452_35),"Подбор, установка и правка шлифовальных кругов (3793_35)",Установка деталей различными способами (3545_35),Механическая обработка металлов (3498_35),Обработка деталей и заготовок (3894_35)
False,0.0,Ярославская область,1,False,15000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
False,0.0,Рязанская область,1,False,20000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
False,0.0,Рязанская область,1,True,22000.0,22000.0,5677.6419,2807.7767,2690.4986,2366.259,1279.7115,1176.2308,907.1809,748.5105,745.0611,658.8272,569.1439,565.6946,479.4606,469.1126,300.0941,203.5121,179.3666,175.9172
False,0.0,Волгоградская область,2,False,17149.0,70000.0,18065.2242,8933.8351,8560.6773,7529.006,4071.8093,3742.5525,2886.4848,2381.6243,2370.6491,2096.2684,1810.9125,1799.9373,1525.5566,1492.6309,954.8448,647.5384,570.7118,559.7366
False,0.0,Курганская область,1,False,17149.0,40000.0,10322.9853,5105.0486,4891.8156,4302.2891,2326.7482,2138.6014,1649.4199,1360.9282,1354.6566,1197.8677,1034.8071,1028.5356,871.7466,852.932,545.6256,370.022,326.121,319.8495
False,0.0,Орловская область,1,False,15000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
False,0.0,Оренбургская область,2,False,20000.0,35000.0,9032.6121,4466.9175,4280.3387,3764.503,2035.9047,1871.2763,1443.2424,1190.8122,1185.3246,1048.1342,905.4563,899.9686,762.7783,746.3155,477.4224,323.7692,285.3559,279.8683
False,0.0,Липецкая область,1,False,17149.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
False,0.0,Курская область,2,False,15000.0,40000.0,10322.9853,5105.0486,4891.8156,4302.2891,2326.7482,2138.6014,1649.4199,1360.9282,1354.6566,1197.8677,1034.8071,1028.5356,871.7466,852.932,545.6256,370.022,326.121,319.8495
False,0.0,Тамбовская область,2,False,17149.0,34000.0,8774.5375,4339.2913,4158.0433,3656.9458,1977.736,1817.8112,1402.0069,1156.789,1151.4581,1018.1875,879.5861,874.2553,740.9846,724.9922,463.7817,314.5187,277.2029,271.8721
False,0.0,Калужская область,1,False,17149.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
False,0.0,Тверская область,1,False,15000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
False,0.0,Белгородская область,2,False,17149.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
False,0.0,Тульская область,1,False,15000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
False,0.0,Иркутская область,1,False,17149.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
False,0.0,Пензенская область,1,False,17149.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
False,0.0,Ивановская область,1,False,15000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
False,0.0,Смоленская область,1,False,20000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
False,0.0,Республика Карелия,1,False,17149.0,40000.0,10322.9853,5105.0486,4891.8156,4302.2891,2326.7482,2138.6014,1649.4199,1360.9282,1354.6566,1197.8677,1034.8071,1028.5356,871.7466,852.932,545.6256,370.022,326.121,319.8495
False,0.0,Вологодская область,1,False,17149.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
False,0.0,Тюменская область,1,False,15000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
False,0.0,Республика Мордовия,1,False,17149.0,30000.0,7742.2389,3828.7865,3668.8617,3226.7168,1745.0611,1603.9511,1237.0649,1020.6961,1015.9925,898.4008,776.1054,771.4017,653.81,639.699,409.2192,277.5165,244.5908,239.8871
False,0.0,Республика Бурятия,1,False,17149.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
False,0.0,Новгородская область,1,False,22000.0,35000.0,9032.6121,4466.9175,4280.3387,3764.503,2035.9047,1871.2763,1443.2424,1190.8122,1185.3246,1048.1342,905.4563,899.9686,762.7783,746.3155,477.4224,323.7692,285.3559,279.8683
False,0.0,Забайкальский край,1,False,25000.0,61000.0,15742.5525,7785.1991,7460.0188,6560.9909,3548.291,3261.3672,2515.3653,2075.4155,2065.8514,1826.7482,1578.0809,1568.5168,1329.4136,1300.7212,832.079,564.2835,497.3346,487.7705
False,0.0,Амурская область,1,False,20000.0,20000.0,5161.4926,2552.5243,2445.9078,2151.1446,1163.3741,1069.3007,824.7099,680.4641,677.3283,598.9338,517.4036,514.2678,435.8733,426.466,272.8128,185.011,163.0605,159.9247
False,0.0,Мурманская область,1,False,37202.0,48000.0,12387.5823,6126.0583,5870.1787,5162.7469,2792.0978,2566.3217,1979.3039,1633.1138,1625.588,1437.4412,1241.7686,1234.2427,1046.096,1023.5183,654.7507,444.0263,391.3452,383.8194
False,0.0,Камчатский край,1,False,40000.0,40000.0,10322.9853,5105.0486,4891.8156,4302.2891,2326.7482,2138.6014,1649.4199,1360.9282,1354.6566,1197.8677,1034.8071,1028.5356,871.7466,852.932,545.6256,370.022,326.121,319.8495
False,0.0,Республика Северная Осетия,1,False,20000.0,20000.0,5161.4926,2552.5243,2445.9078,2151.1446,1163.3741,1069.3007,824.7099,680.4641,677.3283,598.9338,517.4036,514.2678,435.8733,426.466,272.8128,185.011,163.0605,159.9247
False,0.0,Кабардино-Балкарская Республика,1,False,15000.0,15000.0,3871.1195,1914.3932,1834.4309,1613.3584,872.5306,801.9755,618.5325,510.3481,507.9962,449.2004,388.0527,385.7008,326.905,319.8495,204.6096,138.7582,122.2954,119.9436
True,2.0,Республика Крым,1,False,94000.0,105000.0,27097.8363,13400.7526,12841.016,11293.5089,6107.714,5613.8288,4329.7272,3572.4365,3555.9737,3144.4026,2716.3688,2699.9059,2288.3349,2238.9464,1432.2672,971.3076,856.0677,839.6049
True,2.0,Московская область,2,False,35000.0,140000.0,36130.4484,17867.6701,17121.3547,15058.0119,8143.6187,7485.105,5772.9696,4763.2487,4741.2982,4192.5368,3621.825,3599.8746,3051.1132,2985.2618,1909.6896,1295.0768,1141.4236,1119.4732
True,2.0,Алтайский край,2,False,50000.0,123000.0,31743.1797,15698.0245,15042.333,13229.539,7154.7507,6576.1994,5071.9661,4184.8542,4165.5691,3683.4431,3182.032,3162.7469,2680.6209,2622.7658,1677.7987,1137.8175,1002.8222,983.5372
True,2.0,Костромская область,1,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Кировская область,1,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Томская область,1,False,50000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Удмуртская Республика,1,False,50000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Челябинская область,0,False,39250.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Свердловская область,0,False,42500.0,123000.0,31743.1797,15698.0245,15042.333,13229.539,7154.7507,6576.1994,5071.9661,4184.8542,4165.5691,3683.4431,3182.032,3162.7469,2680.6209,2622.7658,1677.7987,1137.8175,1002.8222,983.5372
True,2.0,Чувашская Республика,1,False,35000.0,125000.0,32259.3289,15953.2769,15286.9238,13444.6535,7271.0881,6683.1295,5154.4371,4252.9006,4233.302,3743.3365,3233.7723,3214.1737,2724.2082,2665.4124,1705.08,1156.3186,1019.1283,999.5296
True,2.0,Владимирская область,1,False,50000.0,140000.0,36130.4484,17867.6701,17121.3547,15058.0119,8143.6187,7485.105,5772.9696,4763.2487,4741.2982,4192.5368,3621.825,3599.8746,3051.1132,2985.2618,1909.6896,1295.0768,1141.4236,1119.4732
True,2.0,Город федерального значения Санкт-Петербург,0,False,60000.0,110000.0,28388.2095,14038.8837,13452.4929,11831.2951,6398.5575,5881.154,4535.9047,3742.5525,3725.3057,3294.1361,2845.7197,2828.4729,2397.3032,2345.5629,1500.4704,1017.5604,896.8329,879.5861
True,2.0,Саратовская область,2,False,39250.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Нижегородская область,0,False,50000.0,140000.0,36130.4484,17867.6701,17121.3547,15058.0119,8143.6187,7485.105,5772.9696,4763.2487,4741.2982,4192.5368,3621.825,3599.8746,3051.1132,2985.2618,1909.6896,1295.0768,1141.4236,1119.4732
True,2.0,Брянская область,1,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Республика Марий Эл,1,False,50000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Краснодарский край,0,False,57000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Новосибирская область,0,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Республика Татарстан,0,False,35000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Кемеровская область,1,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Ленинградская область,1,False,85000.0,96000.0,24775.1646,12252.1167,11740.3575,10325.4939,5584.1957,5132.6435,3958.6077,3266.2277,3251.1759,2874.8824,2483.5372,2468.4854,2092.1919,2047.0367,1309.5014,888.0527,782.6905,767.6388
True,2.0,Красноярский край,1,False,54500.0,96000.0,24775.1646,12252.1167,11740.3575,10325.4939,5584.1957,5132.6435,3958.6077,3266.2277,3251.1759,2874.8824,2483.5372,2468.4854,2092.1919,2047.0367,1309.5014,888.0527,782.6905,767.6388
True,2.0,Приморский край,1,False,60000.0,85000.0,21936.3437,10848.2283,10395.1082,9142.3644,4944.3399,4544.5281,3505.0172,2891.9724,2878.6453,2545.4688,2198.9652,2185.6381,1852.4616,1812.4804,1159.4544,786.2966,693.0072,679.6802
True,2.0,Республика Саха (Якутия),1,False,54500.0,54500.0,14065.0674,6955.6287,6665.0988,5861.8689,3170.1944,2913.8445,2247.3346,1854.2647,1845.7197,1632.0947,1409.9247,1401.3797,1187.7548,1162.1198,743.4149,504.1549,444.3399,435.7949
True,2.0,Ставропольский край,2,False,56000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Ульяновская область,1,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Хабаровский край,1,False,60000.0,110000.0,28388.2095,14038.8837,13452.4929,11831.2951,6398.5575,5881.154,4535.9047,3742.5525,3725.3057,3294.1361,2845.7197,2828.4729,2397.3032,2345.5629,1500.4704,1017.5604,896.8329,879.5861
True,2.0,Республика Хакасия,1,False,75000.0,96000.0,24775.1646,12252.1167,11740.3575,10325.4939,5584.1957,5132.6435,3958.6077,3266.2277,3251.1759,2874.8824,2483.5372,2468.4854,2092.1919,2047.0367,1309.5014,888.0527,782.6905,767.6388
True,2.0,Карачаево-Черкесская Республика,1,False,68250.0,68250.0,17613.5936,8710.4892,8346.6604,7340.7808,3970.0141,3648.9887,2814.3227,2322.0837,2311.3829,2043.8617,1765.6397,1754.9389,1487.4177,1455.3151,930.9737,631.35,556.444,545.7432
True,2.0,Калининградская область,1,False,60000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Республика Дагестан,1,False,60000.0,85000.0,21936.3437,10848.2283,10395.1082,9142.3644,4944.3399,4544.5281,3505.0172,2891.9724,2878.6453,2545.4688,2198.9652,2185.6381,1852.4616,1812.4804,1159.4544,786.2966,693.0072,679.6802
True,2.0,Республика Адыгея,1,False,115000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Республика Башкортостан,0,False,33000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Пермский край,1,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Город федерального значения Москва,0,False,31000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Воронежская область,2,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Псковская область,1,False,59500.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Омская область,1,False,45000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Архангельская область,1,False,60000.0,125000.0,32259.3289,15953.2769,15286.9238,13444.6535,7271.0881,6683.1295,5154.4371,4252.9006,4233.302,3743.3365,3233.7723,3214.1737,2724.2082,2665.4124,1705.08,1156.3186,1019.1283,999.5296
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,35000.0,125000.0,32259.3289,15953.2769,15286.9238,13444.6535,7271.0881,6683.1295,5154.4371,4252.9006,4233.302,3743.3365,3233.7723,3214.1737,2724.2082,2665.4124,1705.08,1156.3186,1019.1283,999.5296
True,2.0,Самарская область,0,False,40000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Ростовская область,0,False,35000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Ярославская область,1,False,30000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Рязанская область,1,False,50000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Волгоградская область,2,False,50000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Курганская область,1,False,50000.0,125000.0,32259.3289,15953.2769,15286.9238,13444.6535,7271.0881,6683.1295,5154.4371,4252.9006,4233.302,3743.3365,3233.7723,3214.1737,2724.2082,2665.4124,1705.08,1156.3186,1019.1283,999.5296
True,2.0,Орловская область,1,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Оренбургская область,2,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Липецкая область,1,False,50000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,2.0,Курская область,2,False,50000.0,115000.0,29678.5826,14677.0147,14063.9699,12369.0812,6689.4011,6148.4791,4742.0822,3912.6685,3894.6378,3443.8696,2975.0706,2957.0398,2506.2716,2452.1794,1568.6736,1063.8131,937.598,919.5673
True,2.0,Тамбовская область,2,False,50000.0,115000.0,29678.5826,14677.0147,14063.9699,12369.0812,6689.4011,6148.4791,4742.0822,3912.6685,3894.6378,3443.8696,2975.0706,2957.0398,2506.2716,2452.1794,1568.6736,1063.8131,937.598,919.5673
True,2.0,Калужская область,1,False,50000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Тверская область,1,False,59500.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Белгородская область,2,False,55000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Тульская область,1,False,55000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Иркутская область,1,False,55000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,2.0,Пензенская область,1,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Ивановская область,1,False,59500.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Смоленская область,1,False,50000.0,98000.0,25291.3139,12507.3691,11984.9483,10540.6083,5700.5331,5239.5735,4041.0787,3334.2741,3318.9087,2934.7758,2535.2775,2519.9122,2135.7792,2089.6833,1336.7827,906.5538,798.9966,783.6312
True,2.0,Республика Карелия,1,False,59500.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Вологодская область,1,False,50000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Ямало-Ненецкий автономный округ,1,False,60000.0,70250.0,18129.7429,8965.7416,8591.2512,7555.8953,4086.3515,3755.9188,2896.7937,2390.1301,2379.1157,2103.7551,1817.3801,1806.3656,1531.005,1497.9617,958.2549,649.8511,572.7501,561.7357
True,2.0,Тюменская область,1,False,55000.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Республика Мордовия,1,False,60000.0,115000.0,29678.5826,14677.0147,14063.9699,12369.0812,6689.4011,6148.4791,4742.0822,3912.6685,3894.6378,3443.8696,2975.0706,2957.0398,2506.2716,2452.1794,1568.6736,1063.8131,937.598,919.5673
True,2.0,Республика Бурятия,1,False,63000.0,120000.0,30968.9558,15315.1458,14675.4468,12906.8674,6980.2446,6415.8043,4948.2596,4082.7846,4063.9699,3593.603,3104.4214,3085.6068,2615.2399,2558.7959,1636.8768,1110.0659,978.3631,959.5484
True,2.0,Республика Алтай,1,False,63000.0,63000.0,16258.7018,8040.4516,7704.6096,6776.1054,3664.6284,3368.2973,2597.8363,2143.4619,2133.5842,1886.6416,1629.8213,1619.9436,1373.0009,1343.3678,859.3603,582.7846,513.6406,503.7629
True,2.0,Новгородская область,1,False,57000.0,130000.0,33549.7021,16591.408,15898.4008,13982.4396,7561.9316,6950.4547,5360.6146,4423.0166,4402.6341,3893.0699,3363.1232,3342.7407,2833.1765,2772.0288,1773.2832,1202.5713,1059.8934,1039.5108
True,2.0,Забайкальский край,1,False,60000.0,110000.0,28388.2095,14038.8837,13452.4929,11831.2951,6398.5575,5881.154,4535.9047,3742.5525,3725.3057,3294.1361,2845.7197,2828.4729,2397.3032,2345.5629,1500.4704,1017.5604,896.8329,879.5861
True,2.0,Амурская область,1,False,110000.0,110000.0,28388.2095,14038.8837,13452.4929,11831.2951,6398.5575,5881.154,4535.9047,3742.5525,3725.3057,3294.1361,2845.7197,2828.4729,2397.3032,2345.5629,1500.4704,1017.5604,896.8329,879.5861
True,2.0,Астраханская область,1,False,57500.0,110000.0,28388.2095,14038.8837,13452.4929,11831.2951,6398.5575,5881.154,4535.9047,3742.5525,3725.3057,3294.1361,2845.7197,2828.4729,2397.3032,2345.5629,1500.4704,1017.5604,896.8329,879.5861
True,2.0,Мурманская область,1,False,54750.0,96000.0,24775.1646,12252.1167,11740.3575,10325.4939,5584.1957,5132.6435,3958.6077,3266.2277,3251.1759,2874.8824,2483.5372,2468.4854,2092.1919,2047.0367,1309.5014,888.0527,782.6905,767.6388
True,2.0,Республика Коми,1,False,54750.0,135000.0,34840.0753,17229.539,16509.8777,14520.2258,7852.7752,7217.7799,5566.7921,4593.1326,4571.9661,4042.8034,3492.4741,3471.3076,2942.1449,2878.6453,1841.4864,1248.8241,1100.6585,1079.492
True,2.0,Чеченская Республика,1,False,50000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
