is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Выполнение РК (2751_3),Административные функции (61_3),"Личные установки и ценности, мировоззрение (2043_4)",Средства контроля (2726_3),Дисциплинированность (СК) (593_4),"Контроль  сварки/резки, измерение (71_3)",Выполнение НК (2727_3),Исполнительная документация по НК (2730_3),Выполнение ВИК (2762_3),Выполнение УЗК (2752_3),Разрешительная и исполнительная документация (2690_3),Выполнение МК (2782_3),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),"Организаторские способности, лидерство (СК) (393_4)",Пунктуальность (СК) (612_4),Обеспечение качества выпускаемой продукции (2711_3),"Чтение чертежей, документации (68_3)","Знание НТД, НД, ПТД (2712_3)"
False,2.0,Калининградская область,1,False,30000.0,80000.0,10281.1245,8475.2804,8209.3893,6824.5395,6580.806,6481.0968,4941.1439,3788.9489,3622.7669,3423.3486,3390.1122,2913.7239,2847.2511,2315.4688,1717.2137,1506.7165,1462.4013,1218.6678
False,2.0,Ульяновская область,1,False,22000.0,80000.0,10281.1245,8475.2804,8209.3893,6824.5395,6580.806,6481.0968,4941.1439,3788.9489,3622.7669,3423.3486,3390.1122,2913.7239,2847.2511,2315.4688,1717.2137,1506.7165,1462.4013,1218.6678
False,2.0,Курганская область,1,False,22000.0,80000.0,10281.1245,8475.2804,8209.3893,6824.5395,6580.806,6481.0968,4941.1439,3788.9489,3622.7669,3423.3486,3390.1122,2913.7239,2847.2511,2315.4688,1717.2137,1506.7165,1462.4013,1218.6678
False,2.0,Костромская область,1,False,30000.0,30000.0,3855.4217,3178.2302,3078.521,2559.2023,2467.8022,2430.4113,1852.929,1420.8558,1358.5376,1283.7557,1271.2921,1092.6464,1067.7192,868.3008,643.9551,565.0187,548.4005,457.0004
False,2.0,Республика Марий Эл,1,False,46000.0,65000.0,8353.4137,6886.1654,6670.1288,5544.9384,5346.9049,5265.8912,4014.6794,3078.521,2943.4981,2781.4707,2754.4661,2367.4006,2313.3915,1881.3184,1395.2361,1224.2072,1188.2011,990.1676
False,2.0,Амурская область,1,False,40000.0,115000.0,14779.1165,12183.2156,11800.9971,9810.2756,9459.9086,9316.5767,7102.8943,5446.614,5207.7275,4921.0636,4873.2862,4188.4781,4092.9234,3328.4864,2468.4947,2165.905,2102.2019,1751.8349
False,2.0,Забайкальский край,1,False,30000.0,91000.0,11694.7791,9640.6315,9338.1803,7762.9137,7485.6668,7372.2476,5620.5512,4309.9294,4120.8974,3894.059,3856.2526,3314.3609,3238.7481,2633.8457,1953.3306,1713.89,1663.4815,1386.2346
False,2.0,Хабаровский край,1,False,65000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
False,2.0,Архангельская область,1,False,55000.0,160000.0,20562.249,16950.5609,16418.7786,13649.0791,13161.612,12962.1936,9882.2878,7577.8978,7245.5339,6846.6971,6780.2243,5827.4477,5694.5021,4630.9375,3434.4274,3013.433,2924.8027,2437.3355
False,2.0,Томская область,1,False,55000.0,90000.0,11566.2651,9534.6905,9235.5629,7677.607,7403.4067,7291.2339,5558.7869,4262.5675,4075.6128,3851.2671,3813.8762,3277.9393,3203.1575,2604.9024,1931.8654,1695.0561,1645.2015,1371.0012
False,2.0,Удмуртская Республика,1,False,60000.0,91000.0,11694.7791,9640.6315,9338.1803,7762.9137,7485.6668,7372.2476,5620.5512,4309.9294,4120.8974,3894.059,3856.2526,3314.3609,3238.7481,2633.8457,1953.3306,1713.89,1663.4815,1386.2346
False,2.0,Республика Саха (Якутия),1,False,46000.0,130000.0,16706.8273,13772.3307,13340.2576,11089.8767,10693.8097,10531.7823,8029.3588,6157.042,5886.9963,5562.9414,5508.9323,4734.8013,4626.783,3762.6368,2790.4722,2448.4143,2376.4022,1980.3351
False,2.0,Мурманская область,1,False,55000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
False,2.0,Республика Крым,1,False,80000.0,80000.0,10281.1245,8475.2804,8209.3893,6824.5395,6580.806,6481.0968,4941.1439,3788.9489,3622.7669,3423.3486,3390.1122,2913.7239,2847.2511,2315.4688,1717.2137,1506.7165,1462.4013,1218.6678
False,2.0,Псковская область,1,False,80000.0,80000.0,10281.1245,8475.2804,8209.3893,6824.5395,6580.806,6481.0968,4941.1439,3788.9489,3622.7669,3423.3486,3390.1122,2913.7239,2847.2511,2315.4688,1717.2137,1506.7165,1462.4013,1218.6678
False,2.0,Тамбовская область,2,False,35000.0,35000.0,4497.992,3707.9352,3591.6078,2985.736,2879.1026,2835.4799,2161.7505,1657.6651,1584.9605,1497.715,1483.1741,1274.7542,1245.6723,1013.0176,751.281,659.1885,639.8006,533.1672
False,2.0,Ямало-Ненецкий автономный округ,1,False,70000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
False,2.0,Ростовская область,0,False,20000.0,92500.0,11887.5502,9799.543,9492.1064,7890.8738,7609.0569,7493.7682,5713.1976,4380.9722,4188.8243,3958.2468,3919.8172,3368.9932,3292.1341,2677.2608,1985.5283,1742.141,1690.9015,1409.0846
False,2.0,Орловская область,1,False,80000.0,92500.0,11887.5502,9799.543,9492.1064,7890.8738,7609.0569,7493.7682,5713.1976,4380.9722,4188.8243,3958.2468,3919.8172,3368.9932,3292.1341,2677.2608,1985.5283,1742.141,1690.9015,1409.0846
False,2.0,Сахалинская область,1,False,72500.0,92500.0,11887.5502,9799.543,9492.1064,7890.8738,7609.0569,7493.7682,5713.1976,4380.9722,4188.8243,3958.2468,3919.8172,3368.9932,3292.1341,2677.2608,1985.5283,1742.141,1690.9015,1409.0846
False,2.0,Чукотский автономный округ,1,False,85000.0,85000.0,10923.6948,9004.9855,8722.4761,7251.0733,6992.1064,6886.1654,5249.9654,4025.7582,3849.1899,3637.3079,3601.9942,3095.8316,3025.2043,2460.1856,1824.5395,1600.8863,1553.8014,1294.8345
False,2.0,Новгородская область,1,False,85000.0,85000.0,10923.6948,9004.9855,8722.4761,7251.0733,6992.1064,6886.1654,5249.9654,4025.7582,3849.1899,3637.3079,3601.9942,3095.8316,3025.2043,2460.1856,1824.5395,1600.8863,1553.8014,1294.8345
False,2.0,Смоленская область,1,False,85000.0,85000.0,10923.6948,9004.9855,8722.4761,7251.0733,6992.1064,6886.1654,5249.9654,4025.7582,3849.1899,3637.3079,3601.9942,3095.8316,3025.2043,2460.1856,1824.5395,1600.8863,1553.8014,1294.8345
True,1.0,Челябинская область,0,False,45900.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Город федерального значения Санкт-Петербург,0,False,45900.0,130000.0,16706.8273,13772.3307,13340.2576,11089.8767,10693.8097,10531.7823,8029.3588,6157.042,5886.9963,5562.9414,5508.9323,4734.8013,4626.783,3762.6368,2790.4722,2448.4143,2376.4022,1980.3351
True,1.0,Нижегородская область,0,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Республика Татарстан,0,False,25000.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,1.0,Тульская область,1,False,47500.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,1.0,Ярославская область,1,False,100000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Свердловская область,0,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Рязанская область,1,False,40000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,1.0,Пензенская область,1,False,40000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,1.0,Калужская область,1,False,40000.0,40000.0,5140.5622,4237.6402,4104.6946,3412.2698,3290.403,3240.5484,2470.5719,1894.4744,1811.3835,1711.6743,1695.0561,1456.8619,1423.6255,1157.7344,858.6068,753.3583,731.2007,609.3339
True,1.0,Вологодская область,1,False,40000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,1.0,Ленинградская область,1,False,35500.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,1.0,Ивановская область,1,False,100000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,1.0,Самарская область,0,False,50000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Московская область,2,False,40000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,1.0,Ставропольский край,2,False,85000.0,130000.0,16706.8273,13772.3307,13340.2576,11089.8767,10693.8097,10531.7823,8029.3588,6157.042,5886.9963,5562.9414,5508.9323,4734.8013,4626.783,3762.6368,2790.4722,2448.4143,2376.4022,1980.3351
True,1.0,Белгородская область,2,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Воронежская область,2,False,45900.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,1.0,Кемеровская область,1,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Приморский край,1,False,100000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,1.0,Липецкая область,1,False,40000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,1.0,Город федерального значения Севастополь,1,False,100000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,1.0,Брянская область,1,False,45900.0,85000.0,10923.6948,9004.9855,8722.4761,7251.0733,6992.1064,6886.1654,5249.9654,4025.7582,3849.1899,3637.3079,3601.9942,3095.8316,3025.2043,2460.1856,1824.5395,1600.8863,1553.8014,1294.8345
True,1.0,Саратовская область,2,False,30000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Алтайский край,2,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Тверская область,1,False,40000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,1.0,Республика Мордовия,1,False,45900.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,1.0,Чувашская Республика,1,False,40000.0,45900.0,5898.7952,4862.6921,4710.1371,3915.5796,3775.7374,3718.5293,2834.9813,2173.9094,2078.5625,1964.1462,1945.0769,1671.7491,1633.6103,1328.5002,985.2514,864.4786,839.0528,699.2106
True,1.0,Республика Бурятия,1,False,53000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,1.0,Кировская область,1,False,53000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Республика Ингушетия,1,False,40000.0,40000.0,5140.5622,4237.6402,4104.6946,3412.2698,3290.403,3240.5484,2470.5719,1894.4744,1811.3835,1711.6743,1695.0561,1456.8619,1423.6255,1157.7344,858.6068,753.3583,731.2007,609.3339
True,1.0,Астраханская область,1,False,40000.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,1.0,Пермский край,1,False,47500.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Город федерального значения Москва,0,False,50000.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,1.0,Республика Башкортостан,0,False,30000.0,153000.0,19662.6506,16208.9738,15700.457,13051.9319,12585.7914,12395.0976,9449.9377,7246.3648,6928.5418,6547.1541,6483.5895,5572.4969,5445.3677,4428.334,3284.1712,2881.5953,2796.8425,2330.7021
True,1.0,Тюменская область,1,False,40000.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,1.0,Омская область,1,False,50000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Иркутская область,1,False,43500.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,1.0,Волгоградская область,2,False,50625.0,153000.0,19662.6506,16208.9738,15700.457,13051.9319,12585.7914,12395.0976,9449.9377,7246.3648,6928.5418,6547.1541,6483.5895,5572.4969,5445.3677,4428.334,3284.1712,2881.5953,2796.8425,2330.7021
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Новосибирская область,0,False,50000.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,1.0,Республика Коми,1,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Оренбургская область,2,False,40000.0,130000.0,16706.8273,13772.3307,13340.2576,11089.8767,10693.8097,10531.7823,8029.3588,6157.042,5886.9963,5562.9414,5508.9323,4734.8013,4626.783,3762.6368,2790.4722,2448.4143,2376.4022,1980.3351
True,1.0,Красноярский край,1,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Краснодарский край,0,False,40000.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,1.0,Калининградская область,1,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Ульяновская область,1,False,40000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,1.0,Курганская область,1,False,92000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Костромская область,1,False,40000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,1.0,Республика Марий Эл,1,False,40000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Амурская область,1,False,34200.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,1.0,Забайкальский край,1,False,50000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Хабаровский край,1,False,34200.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,1.0,Курская область,2,False,110000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Архангельская область,1,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Томская область,1,False,40000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Удмуртская Республика,1,False,34200.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,1.0,Республика Саха (Якутия),1,False,50000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Республика Хакасия,1,False,40000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,1.0,Мурманская область,1,False,92000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Республика Крым,1,False,40000.0,130000.0,16706.8273,13772.3307,13340.2576,11089.8767,10693.8097,10531.7823,8029.3588,6157.042,5886.9963,5562.9414,5508.9323,4734.8013,4626.783,3762.6368,2790.4722,2448.4143,2376.4022,1980.3351
True,1.0,Псковская область,1,False,40000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,1.0,Камчатский край,1,False,40000.0,92000.0,11823.2932,9746.5725,9440.7977,7848.2205,7567.9269,7453.2613,5682.3155,4357.2912,4166.182,3936.8509,3898.629,3350.7824,3274.3387,2662.7891,1974.7957,1732.724,1681.7615,1401.4679
True,1.0,Республика Северная Осетия,1,False,40000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Тамбовская область,2,False,40000.0,40000.0,5140.5622,4237.6402,4104.6946,3412.2698,3290.403,3240.5484,2470.5719,1894.4744,1811.3835,1711.6743,1695.0561,1456.8619,1423.6255,1157.7344,858.6068,753.3583,731.2007,609.3339
True,1.0,Республика Карелия,1,False,55000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Ямало-Ненецкий автономный округ,1,False,43200.0,118000.0,15164.6586,12501.0386,12108.8492,10066.1958,9706.6888,9559.6178,7288.1872,5588.6996,5343.5812,5049.4391,5000.4155,4297.7427,4199.6953,3415.3164,2532.8902,2222.4069,2157.042,1797.535
True,1.0,Ростовская область,0,False,35000.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,1.0,Орловская область,1,False,110000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,1.0,Сахалинская область,1,False,95000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,1.0,Новгородская область,1,False,50000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Республика Тыва,1,False,35000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Еврейская автономная область,1,False,55900.0,55900.0,7183.9357,5922.1022,5736.3108,4768.647,4598.3382,4528.6664,3452.6243,2647.528,2531.4084,2392.0648,2368.8409,2035.9645,1989.5167,1617.9338,1199.9031,1052.8182,1021.8529,851.5441
True,1.0,Карачаево-Черкесская Республика,1,False,50000.0,50000.0,6425.7028,5297.0503,5130.8683,4265.3372,4113.0037,4050.6855,3088.2149,2368.0931,2264.2293,2139.5929,2118.8201,1821.0774,1779.5319,1447.168,1073.2586,941.6978,914.0008,761.6674
True,1.0,Республика Адыгея,1,False,35000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Республика Калмыкия,1,False,50000.0,50000.0,6425.7028,5297.0503,5130.8683,4265.3372,4113.0037,4050.6855,3088.2149,2368.0931,2264.2293,2139.5929,2118.8201,1821.0774,1779.5319,1447.168,1073.2586,941.6978,914.0008,761.6674
True,1.0,Республика Алтай,1,False,110000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,1.0,Смоленская область,1,False,100000.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
