is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Выполнение комплекса геодезических работ (1410_10),Работы в строительной геодезии (1402_10),"Личные установки и ценности, мировоззрение (2043_4)",Ведение исполнительной документации в строительстве (2958_10),Выполнение контрольно-исполнительной геодезической съемки (8417_10),Уверенный пользователь AutoCad (6976_10),Дисциплинированность (СК) (593_4),Составление и обновление топогеодезической документации (248_10),Вынос в натуру объектов (1445_10),Выполнение топографо-геодезической съемки (247_10),Чтение схем/чертежей (ОПТ) (3032_36),Внимательность (СК) (536_4),Знание AutoCAD (3072_10),Использование нивелира (1398_10),Знание технологии работ в топогеодезии (1408_10),Выполнение разбивочных работ (1446_10),Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),Умение пользоваться геодезическими инструментами (4117_10),Использование тахеометра (1396_10),Коммуникабельность (СК) (617_4),Использование геодезического оборудования (1377_10),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Знания нормативных документов (4992_10),Высокая работоспособность (СК) (586_4),Составление топогеодезической документации (1440_10),"Организаторские способности, лидерство (СК) (393_4)","Восприятие, мышление, внимание, память (УСК) (1330_4)",Знание базы нормативно-технического регулирования (8402_10),Знание тахеометра (1671_10),Командность (СК) (1371_4),Стрессоустойчивость (СК) (601_4),Кропотливость (СК) (623_4)
False,0.0,Тверская область,1,False,25000.0,85000.0,10000.0,8279.8574,5793.2264,5445.6328,5383.2442,4197.861,2869.8752,2664.8841,2611.4082,2549.0196,2326.2032,2308.3779,2308.3779,2263.8146,1969.697,1925.1337,1898.3957,1782.5312,1729.0553,1631.016,1541.8895,1515.1515,1470.5882,1372.549,1319.0731,1060.6061,1051.6934,1042.7807,962.5668,935.8289,935.8289,935.8289,918.0036
False,0.0,Оренбургская область,2,False,27000.0,70000.0,8235.2941,6818.7061,4770.8923,4484.6388,4433.2599,3457.062,2363.4267,2194.6105,2150.5715,2099.1926,1915.6968,1901.0171,1901.0171,1864.3179,1622.1034,1585.4042,1563.3847,1467.9669,1423.9279,1343.1897,1269.7913,1247.7718,1211.0727,1130.3345,1086.2955,873.4403,866.1005,858.7606,792.7021,770.6826,770.6826,770.6826,756.0029
False,0.0,Республика Мордовия,1,False,40000.0,40000.0,4705.8824,3896.4035,2726.2242,2562.6507,2533.2914,1975.464,1350.5295,1254.0631,1228.898,1199.5386,1094.6839,1086.2955,1086.2955,1065.3245,926.9162,905.9453,893.3627,838.8382,813.6731,767.537,725.5951,713.0125,692.0415,645.9054,620.7403,499.1087,494.9145,490.7204,452.9726,440.3901,440.3901,440.3901,432.0017
False,0.0,Сахалинская область,1,False,35000.0,116250.0,13676.4706,11323.9226,7923.089,7447.7037,7362.3781,5741.1922,3924.9764,3644.6209,3571.4847,3486.1592,3181.425,3157.0462,3157.0462,3096.0994,2693.8503,2632.9034,2596.3353,2437.8735,2364.7373,2230.6543,2108.7606,2072.1925,2011.2457,1877.1626,1804.0264,1450.5348,1438.3454,1426.156,1316.4517,1279.8836,1279.8836,1279.8836,1255.5049
False,0.0,Владимирская область,1,False,30000.0,116250.0,13676.4706,11323.9226,7923.089,7447.7037,7362.3781,5741.1922,3924.9764,3644.6209,3571.4847,3486.1592,3181.425,3157.0462,3157.0462,3096.0994,2693.8503,2632.9034,2596.3353,2437.8735,2364.7373,2230.6543,2108.7606,2072.1925,2011.2457,1877.1626,1804.0264,1450.5348,1438.3454,1426.156,1316.4517,1279.8836,1279.8836,1279.8836,1255.5049
False,0.0,Владимирская область,1,True,30000.0,30000.0,3529.4118,2922.3026,2044.6681,1921.988,1899.9685,1481.598,1012.8971,940.5473,921.6735,899.654,821.0129,814.7216,814.7216,798.9934,695.1872,679.4589,670.022,629.1287,610.2548,575.6527,544.1963,534.7594,519.0311,484.4291,465.5552,374.3316,371.1859,368.0403,339.7295,330.2925,330.2925,330.2925,324.0013
False,0.0,Республика Тыва,1,False,40000.0,40000.0,4705.8824,3896.4035,2726.2242,2562.6507,2533.2914,1975.464,1350.5295,1254.0631,1228.898,1199.5386,1094.6839,1086.2955,1086.2955,1065.3245,926.9162,905.9453,893.3627,838.8382,813.6731,767.537,725.5951,713.0125,692.0415,645.9054,620.7403,499.1087,494.9145,490.7204,452.9726,440.3901,440.3901,440.3901,432.0017
False,0.0,Орловская область,1,False,27000.0,60000.0,7058.8235,5844.6052,4089.3363,3843.9761,3799.9371,2963.196,2025.7943,1881.0947,1843.347,1799.308,1642.0258,1629.4432,1629.4432,1597.9868,1390.3743,1358.9179,1340.044,1258.2573,1220.5096,1151.3054,1088.3926,1069.5187,1038.0623,968.8581,931.1104,748.6631,742.3718,736.0805,679.4589,660.5851,660.5851,660.5851,648.0025
False,0.0,Ульяновская область,1,False,35000.0,40000.0,4705.8824,3896.4035,2726.2242,2562.6507,2533.2914,1975.464,1350.5295,1254.0631,1228.898,1199.5386,1094.6839,1086.2955,1086.2955,1065.3245,926.9162,905.9453,893.3627,838.8382,813.6731,767.537,725.5951,713.0125,692.0415,645.9054,620.7403,499.1087,494.9145,490.7204,452.9726,440.3901,440.3901,440.3901,432.0017
False,0.0,Алтайский край,2,False,27000.0,50000.0,5882.3529,4870.5044,3407.7802,3203.3134,3166.6142,2469.33,1688.1619,1567.5789,1536.1225,1499.4233,1368.3548,1357.8694,1357.8694,1331.6557,1158.6453,1132.4316,1116.7034,1048.5478,1017.0913,959.4212,906.9938,891.2656,865.0519,807.3818,775.9253,623.8859,618.6432,613.4004,566.2158,550.4876,550.4876,550.4876,540.0021
False,0.0,Алтайский край,2,True,64000.0,64000.0,7529.4118,6234.2456,4361.9587,4100.2412,4053.2662,3160.7424,2160.8472,2006.501,1966.2368,1919.2618,1751.4942,1738.0728,1738.0728,1704.5192,1483.066,1449.5124,1429.3803,1342.1411,1301.8769,1228.0591,1160.9521,1140.82,1107.2664,1033.4487,993.1844,798.574,791.8633,785.1526,724.7562,704.6241,704.6241,704.6241,691.2027
False,0.0,Калужская область,1,False,30000.0,70000.0,8235.2941,6818.7061,4770.8923,4484.6388,4433.2599,3457.062,2363.4267,2194.6105,2150.5715,2099.1926,1915.6968,1901.0171,1901.0171,1864.3179,1622.1034,1585.4042,1563.3847,1467.9669,1423.9279,1343.1897,1269.7913,1247.7718,1211.0727,1130.3345,1086.2955,873.4403,866.1005,858.7606,792.7021,770.6826,770.6826,770.6826,756.0029
False,0.0,Ивановская область,1,False,30000.0,85000.0,10000.0,8279.8574,5793.2264,5445.6328,5383.2442,4197.861,2869.8752,2664.8841,2611.4082,2549.0196,2326.2032,2308.3779,2308.3779,2263.8146,1969.697,1925.1337,1898.3957,1782.5312,1729.0553,1631.016,1541.8895,1515.1515,1470.5882,1372.549,1319.0731,1060.6061,1051.6934,1042.7807,962.5668,935.8289,935.8289,935.8289,918.0036
False,0.0,Республика Марий Эл,1,False,16300.0,40000.0,4705.8824,3896.4035,2726.2242,2562.6507,2533.2914,1975.464,1350.5295,1254.0631,1228.898,1199.5386,1094.6839,1086.2955,1086.2955,1065.3245,926.9162,905.9453,893.3627,838.8382,813.6731,767.537,725.5951,713.0125,692.0415,645.9054,620.7403,499.1087,494.9145,490.7204,452.9726,440.3901,440.3901,440.3901,432.0017
False,0.0,Чукотский автономный округ,1,False,30000.0,30000.0,3529.4118,2922.3026,2044.6681,1921.988,1899.9685,1481.598,1012.8971,940.5473,921.6735,899.654,821.0129,814.7216,814.7216,798.9934,695.1872,679.4589,670.022,629.1287,610.2548,575.6527,544.1963,534.7594,519.0311,484.4291,465.5552,374.3316,371.1859,368.0403,339.7295,330.2925,330.2925,330.2925,324.0013
False,0.0,Ямало-Ненецкий автономный округ,1,False,30000.0,80000.0,9411.7647,7792.807,5452.4484,5125.3015,5066.5828,3950.928,2701.059,2508.1262,2457.796,2399.0773,2189.3677,2172.591,2172.591,2130.6491,1853.8324,1811.8905,1786.7254,1677.6764,1627.3461,1535.0739,1451.1901,1426.025,1384.083,1291.8108,1241.4805,998.2175,989.8291,981.4407,905.9453,880.7801,880.7801,880.7801,864.0034
False,0.0,Республика Башкортостан,0,False,25000.0,112500.0,13235.2941,10958.6348,7667.5055,7207.4552,7124.882,5555.9925,3798.3643,3527.0525,3456.2756,3373.7024,3078.7984,3055.206,3055.206,2996.2252,2606.9519,2547.9711,2512.5826,2359.2325,2288.4555,2158.6977,2040.7361,2005.3476,1946.3668,1816.609,1745.832,1403.7433,1391.9472,1380.151,1273.9855,1238.597,1238.597,1238.597,1215.0047
False,0.0,Забайкальский край,1,False,25000.0,160000.0,18823.5294,15585.6139,10904.8967,10250.6029,10133.1656,7901.8559,5402.1181,5016.2525,4915.5919,4798.1546,4378.7355,4345.1819,4345.1819,4261.2981,3707.6649,3623.7811,3573.4508,3355.3528,3254.6923,3070.1478,2902.3802,2852.0499,2768.1661,2583.6217,2482.9611,1996.4349,1979.6582,1962.8814,1811.8905,1761.5602,1761.5602,1761.5602,1728.0067
False,0.0,Хабаровский край,1,False,25000.0,125000.0,14705.8824,12176.2609,8519.4506,8008.2835,7916.5356,6173.3249,4220.4047,3918.9473,3840.3062,3748.5582,3420.8871,3394.6734,3394.6734,3329.1391,2896.6132,2831.079,2791.7584,2621.3694,2542.7283,2398.553,2267.4845,2228.164,2162.6298,2018.4544,1939.8134,1559.7148,1546.6079,1533.5011,1415.5395,1376.2189,1376.2189,1376.2189,1350.0052
False,0.0,Красноярский край,1,False,25000.0,125000.0,14705.8824,12176.2609,8519.4506,8008.2835,7916.5356,6173.3249,4220.4047,3918.9473,3840.3062,3748.5582,3420.8871,3394.6734,3394.6734,3329.1391,2896.6132,2831.079,2791.7584,2621.3694,2542.7283,2398.553,2267.4845,2228.164,2162.6298,2018.4544,1939.8134,1559.7148,1546.6079,1533.5011,1415.5395,1376.2189,1376.2189,1376.2189,1350.0052
False,0.0,Тюменская область,1,False,25000.0,112500.0,13235.2941,10958.6348,7667.5055,7207.4552,7124.882,5555.9925,3798.3643,3527.0525,3456.2756,3373.7024,3078.7984,3055.206,3055.206,2996.2252,2606.9519,2547.9711,2512.5826,2359.2325,2288.4555,2158.6977,2040.7361,2005.3476,1946.3668,1816.609,1745.832,1403.7433,1391.9472,1380.151,1273.9855,1238.597,1238.597,1238.597,1215.0047
False,0.0,Омская область,1,False,25000.0,76500.0,9000.0,7451.8717,5213.9037,4901.0695,4844.9198,3778.0749,2582.8877,2398.3957,2350.2674,2294.1176,2093.5829,2077.5401,2077.5401,2037.4332,1772.7273,1732.6203,1708.5561,1604.2781,1556.1497,1467.9144,1387.7005,1363.6364,1323.5294,1235.2941,1187.1658,954.5455,946.5241,938.5027,866.3102,842.246,842.246,842.246,826.2032
False,0.0,Иркутская область,1,False,25000.0,125000.0,14705.8824,12176.2609,8519.4506,8008.2835,7916.5356,6173.3249,4220.4047,3918.9473,3840.3062,3748.5582,3420.8871,3394.6734,3394.6734,3329.1391,2896.6132,2831.079,2791.7584,2621.3694,2542.7283,2398.553,2267.4845,2228.164,2162.6298,2018.4544,1939.8134,1559.7148,1546.6079,1533.5011,1415.5395,1376.2189,1376.2189,1376.2189,1350.0052
False,0.0,Новосибирская область,0,False,25000.0,90000.0,10588.2353,8766.9078,6134.0044,5765.9641,5699.9056,4444.794,3038.6914,2821.642,2765.0204,2698.9619,2463.0387,2444.1648,2444.1648,2396.9802,2085.5615,2038.3768,2010.0661,1887.386,1830.7644,1726.9582,1632.5889,1604.2781,1557.0934,1453.2872,1396.6656,1122.9947,1113.5577,1104.1208,1019.1884,990.8776,990.8776,990.8776,972.0038
False,0.0,Республика Саха (Якутия),1,False,25000.0,112500.0,13235.2941,10958.6348,7667.5055,7207.4552,7124.882,5555.9925,3798.3643,3527.0525,3456.2756,3373.7024,3078.7984,3055.206,3055.206,2996.2252,2606.9519,2547.9711,2512.5826,2359.2325,2288.4555,2158.6977,2040.7361,2005.3476,1946.3668,1816.609,1745.832,1403.7433,1391.9472,1380.151,1273.9855,1238.597,1238.597,1238.597,1215.0047
False,0.0,Республика Бурятия,1,False,25000.0,70000.0,8235.2941,6818.7061,4770.8923,4484.6388,4433.2599,3457.062,2363.4267,2194.6105,2150.5715,2099.1926,1915.6968,1901.0171,1901.0171,1864.3179,1622.1034,1585.4042,1563.3847,1467.9669,1423.9279,1343.1897,1269.7913,1247.7718,1211.0727,1130.3345,1086.2955,873.4403,866.1005,858.7606,792.7021,770.6826,770.6826,770.6826,756.0029
False,0.0,Архангельская область,1,False,25000.0,110000.0,12941.1765,10715.1096,7497.1165,7047.2895,6966.5513,5432.526,3713.9562,3448.6736,3379.4694,3298.7313,3010.3806,2987.3126,2987.3126,2929.6424,2549.0196,2491.3495,2456.7474,2306.8051,2237.6009,2110.7266,1995.3864,1960.7843,1903.1142,1776.2399,1707.0358,1372.549,1361.015,1349.481,1245.6747,1211.0727,1211.0727,1211.0727,1188.0046
False,0.0,Республика Хакасия,1,False,39462.5,112500.0,13235.2941,10958.6348,7667.5055,7207.4552,7124.882,5555.9925,3798.3643,3527.0525,3456.2756,3373.7024,3078.7984,3055.206,3055.206,2996.2252,2606.9519,2547.9711,2512.5826,2359.2325,2288.4555,2158.6977,2040.7361,2005.3476,1946.3668,1816.609,1745.832,1403.7433,1391.9472,1380.151,1273.9855,1238.597,1238.597,1238.597,1215.0047
False,0.0,Республика Алтай,1,False,30000.0,45000.0,5294.1176,4383.4539,3067.0022,2882.9821,2849.9528,2222.397,1519.3457,1410.821,1382.5102,1349.481,1231.5193,1222.0824,1222.0824,1198.4901,1042.7807,1019.1884,1005.033,943.693,915.3822,863.4791,816.2944,802.139,778.5467,726.6436,698.3328,561.4973,556.7789,552.0604,509.5942,495.4388,495.4388,495.4388,486.0019
False,0.0,Республика Ингушетия,1,False,39462.5,39462.5,4642.6471,3844.0456,2689.5905,2528.2151,2499.2503,1948.9187,1332.3818,1237.2116,1212.3847,1183.4198,1079.974,1071.6984,1071.6984,1051.0092,914.4608,893.7716,881.3581,827.5663,802.7393,757.2232,715.8449,703.4314,682.7422,637.2261,612.3991,492.402,488.2641,484.1263,446.8858,434.4723,434.4723,434.4723,426.1967
False,0.0,Камчатский край,1,False,30000.0,70000.0,8235.2941,6818.7061,4770.8923,4484.6388,4433.2599,3457.062,2363.4267,2194.6105,2150.5715,2099.1926,1915.6968,1901.0171,1901.0171,1864.3179,1622.1034,1585.4042,1563.3847,1467.9669,1423.9279,1343.1897,1269.7913,1247.7718,1211.0727,1130.3345,1086.2955,873.4403,866.1005,858.7606,792.7021,770.6826,770.6826,770.6826,756.0029
False,0.0,Курганская область,1,False,25000.0,40000.0,4705.8824,3896.4035,2726.2242,2562.6507,2533.2914,1975.464,1350.5295,1254.0631,1228.898,1199.5386,1094.6839,1086.2955,1086.2955,1065.3245,926.9162,905.9453,893.3627,838.8382,813.6731,767.537,725.5951,713.0125,692.0415,645.9054,620.7403,499.1087,494.9145,490.7204,452.9726,440.3901,440.3901,440.3901,432.0017
False,0.0,Магаданская область,1,False,72500.0,72500.0,8529.4118,7062.2313,4941.2813,4644.8044,4591.5906,3580.5285,2447.8347,2272.9894,2227.3776,2174.1638,1984.1145,1968.9106,1968.9106,1930.9007,1680.0357,1642.0258,1619.2199,1520.3943,1474.7824,1391.1607,1315.141,1292.3351,1254.3253,1170.7036,1125.0917,904.6346,897.0326,889.4306,821.0129,798.207,798.207,798.207,783.003
False,0.0,Еврейская автономная область,1,False,72500.0,72500.0,8529.4118,7062.2313,4941.2813,4644.8044,4591.5906,3580.5285,2447.8347,2272.9894,2227.3776,2174.1638,1984.1145,1968.9106,1968.9106,1930.9007,1680.0357,1642.0258,1619.2199,1520.3943,1474.7824,1391.1607,1315.141,1292.3351,1254.3253,1170.7036,1125.0917,904.6346,897.0326,889.4306,821.0129,798.207,798.207,798.207,783.003
True,2.0,Республика Крым,1,False,60000.0,108000.0,12705.8824,10520.2894,7360.8053,6919.157,6839.8868,5333.7528,3646.4297,3385.9704,3318.0245,3238.7543,2955.6464,2932.9978,2932.9978,2876.3762,2502.6738,2446.0522,2412.0793,2264.8632,2196.9173,2072.3498,1959.1066,1925.1337,1868.5121,1743.9446,1675.9987,1347.5936,1336.2693,1324.945,1223.0261,1189.0532,1189.0532,1189.0532,1166.4045
True,2.0,Карачаево-Черкесская Республика,1,False,80000.0,105000.0,12352.9412,10228.0591,7156.3385,6726.9582,6649.8899,5185.593,3545.14,3291.9157,3225.8572,3148.7889,2873.5451,2851.5256,2851.5256,2796.4769,2433.1551,2378.1063,2345.0771,2201.9503,2135.8918,2014.7845,1904.687,1871.6578,1816.609,1695.5017,1629.4432,1310.1604,1299.1507,1288.1409,1189.0532,1156.0239,1156.0239,1156.0239,1134.0044
True,2.0,Город федерального значения Севастополь,1,False,56000.0,130000.0,15294.1176,12663.3113,8860.2286,8328.6149,8233.197,6420.2579,4389.2209,4075.7051,3993.9184,3898.5006,3557.7226,3530.4603,3530.4603,3462.3047,3012.4777,2944.3221,2903.4288,2726.2242,2644.4375,2494.4951,2358.1839,2317.2906,2249.1349,2099.1926,2017.4059,1622.1034,1608.4723,1594.8411,1472.1611,1431.2677,1431.2677,1431.2677,1404.0055
True,2.0,Республика Северная Осетия,1,False,105000.0,105000.0,12352.9412,10228.0591,7156.3385,6726.9582,6649.8899,5185.593,3545.14,3291.9157,3225.8572,3148.7889,2873.5451,2851.5256,2851.5256,2796.4769,2433.1551,2378.1063,2345.0771,2201.9503,2135.8918,2014.7845,1904.687,1871.6578,1816.609,1695.5017,1629.4432,1310.1604,1299.1507,1288.1409,1189.0532,1156.0239,1156.0239,1156.0239,1134.0044
True,2.0,Московская область,2,False,50000.0,130000.0,15294.1176,12663.3113,8860.2286,8328.6149,8233.197,6420.2579,4389.2209,4075.7051,3993.9184,3898.5006,3557.7226,3530.4603,3530.4603,3462.3047,3012.4777,2944.3221,2903.4288,2726.2242,2644.4375,2494.4951,2358.1839,2317.2906,2249.1349,2099.1926,2017.4059,1622.1034,1608.4723,1594.8411,1472.1611,1431.2677,1431.2677,1431.2677,1404.0055
True,2.0,Город федерального значения Санкт-Петербург,0,False,42500.0,180000.0,21176.4706,17533.8157,12268.0088,11531.9283,11399.8113,8889.5879,6077.3828,5643.2841,5530.0409,5397.9239,4926.0774,4888.3297,4888.3297,4793.9604,4171.123,4076.7537,4020.1321,3774.7719,3661.5288,3453.9163,3265.1777,3208.5561,3114.1869,2906.5744,2793.3312,2245.9893,2227.1154,2208.2416,2038.3768,1981.7553,1981.7553,1981.7553,1944.0075
True,2.0,Краснодарский край,0,False,35000.0,185000.0,21764.7059,18020.8661,12608.7868,11852.2596,11716.4727,9136.5209,6246.199,5800.0419,5683.6531,5547.8662,5062.9129,5024.1166,5024.1166,4927.1259,4286.9875,4189.9969,4131.8025,3879.6267,3763.2379,3549.8584,3355.8771,3297.6827,3200.692,2987.3126,2870.9238,2308.3779,2288.9798,2269.5816,2094.9984,2036.804,2036.804,2036.804,1998.0078
True,2.0,Воронежская область,2,False,50000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
True,2.0,Самарская область,0,False,35000.0,170000.0,20000.0,16559.7148,11586.4528,10891.2656,10766.4884,8395.7219,5739.7504,5329.7683,5222.8164,5098.0392,4652.4064,4616.7558,4616.7558,4527.6292,3939.3939,3850.2674,3796.7914,3565.0624,3458.1105,3262.0321,3083.779,3030.303,2941.1765,2745.098,2638.1462,2121.2121,2103.3868,2085.5615,1925.1337,1871.6578,1871.6578,1871.6578,1836.0071
True,2.0,Вологодская область,1,False,35000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
True,2.0,Ставропольский край,2,False,80000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
True,2.0,Нижегородская область,0,False,50000.0,160000.0,18823.5294,15585.6139,10904.8967,10250.6029,10133.1656,7901.8559,5402.1181,5016.2525,4915.5919,4798.1546,4378.7355,4345.1819,4345.1819,4261.2981,3707.6649,3623.7811,3573.4508,3355.3528,3254.6923,3070.1478,2902.3802,2852.0499,2768.1661,2583.6217,2482.9611,1996.4349,1979.6582,1962.8814,1811.8905,1761.5602,1761.5602,1761.5602,1728.0067
True,2.0,Тульская область,1,False,35000.0,130000.0,15294.1176,12663.3113,8860.2286,8328.6149,8233.197,6420.2579,4389.2209,4075.7051,3993.9184,3898.5006,3557.7226,3530.4603,3530.4603,3462.3047,3012.4777,2944.3221,2903.4288,2726.2242,2644.4375,2494.4951,2358.1839,2317.2906,2249.1349,2099.1926,2017.4059,1622.1034,1608.4723,1594.8411,1472.1611,1431.2677,1431.2677,1431.2677,1404.0055
True,2.0,Кемеровская область,1,False,35000.0,170000.0,20000.0,16559.7148,11586.4528,10891.2656,10766.4884,8395.7219,5739.7504,5329.7683,5222.8164,5098.0392,4652.4064,4616.7558,4616.7558,4527.6292,3939.3939,3850.2674,3796.7914,3565.0624,3458.1105,3262.0321,3083.779,3030.303,2941.1765,2745.098,2638.1462,2121.2121,2103.3868,2085.5615,1925.1337,1871.6578,1871.6578,1871.6578,1836.0071
True,2.0,Белгородская область,2,False,30000.0,170000.0,20000.0,16559.7148,11586.4528,10891.2656,10766.4884,8395.7219,5739.7504,5329.7683,5222.8164,5098.0392,4652.4064,4616.7558,4616.7558,4527.6292,3939.3939,3850.2674,3796.7914,3565.0624,3458.1105,3262.0321,3083.779,3030.303,2941.1765,2745.098,2638.1462,2121.2121,2103.3868,2085.5615,1925.1337,1871.6578,1871.6578,1871.6578,1836.0071
True,2.0,Калининградская область,1,False,35000.0,174000.0,20470.5882,16949.3551,11859.0752,11147.5307,11019.8176,8593.2683,5874.8034,5455.1746,5345.7062,5217.9931,4761.8748,4725.3853,4725.3853,4634.1617,4032.0856,3940.8619,3886.1277,3648.9462,3539.4778,3338.7858,3156.3385,3101.6043,3010.3806,2809.6886,2700.2202,2171.123,2152.8783,2134.6335,1970.431,1915.6968,1915.6968,1915.6968,1879.2073
True,2.0,Костромская область,1,False,50000.0,130000.0,15294.1176,12663.3113,8860.2286,8328.6149,8233.197,6420.2579,4389.2209,4075.7051,3993.9184,3898.5006,3557.7226,3530.4603,3530.4603,3462.3047,3012.4777,2944.3221,2903.4288,2726.2242,2644.4375,2494.4951,2358.1839,2317.2906,2249.1349,2099.1926,2017.4059,1622.1034,1608.4723,1594.8411,1472.1611,1431.2677,1431.2677,1431.2677,1404.0055
True,2.0,Чувашская Республика,1,False,35000.0,180000.0,21176.4706,17533.8157,12268.0088,11531.9283,11399.8113,8889.5879,6077.3828,5643.2841,5530.0409,5397.9239,4926.0774,4888.3297,4888.3297,4793.9604,4171.123,4076.7537,4020.1321,3774.7719,3661.5288,3453.9163,3265.1777,3208.5561,3114.1869,2906.5744,2793.3312,2245.9893,2227.1154,2208.2416,2038.3768,1981.7553,1981.7553,1981.7553,1944.0075
True,2.0,Псковская область,1,False,50000.0,137500.0,16176.4706,13393.887,9371.3956,8809.1119,8708.1892,6790.6574,4642.4452,4310.842,4224.3368,4123.4141,3762.9758,3734.1407,3734.1407,3662.0531,3186.2745,3114.1869,3070.9343,2883.5063,2797.0012,2638.4083,2494.233,2450.9804,2378.8927,2220.2999,2133.7947,1715.6863,1701.2687,1686.8512,1557.0934,1513.8408,1513.8408,1513.8408,1485.0058
True,2.0,Липецкая область,1,False,50000.0,130000.0,15294.1176,12663.3113,8860.2286,8328.6149,8233.197,6420.2579,4389.2209,4075.7051,3993.9184,3898.5006,3557.7226,3530.4603,3530.4603,3462.3047,3012.4777,2944.3221,2903.4288,2726.2242,2644.4375,2494.4951,2358.1839,2317.2906,2249.1349,2099.1926,2017.4059,1622.1034,1608.4723,1594.8411,1472.1611,1431.2677,1431.2677,1431.2677,1404.0055
True,2.0,Курская область,2,False,50000.0,130000.0,15294.1176,12663.3113,8860.2286,8328.6149,8233.197,6420.2579,4389.2209,4075.7051,3993.9184,3898.5006,3557.7226,3530.4603,3530.4603,3462.3047,3012.4777,2944.3221,2903.4288,2726.2242,2644.4375,2494.4951,2358.1839,2317.2906,2249.1349,2099.1926,2017.4059,1622.1034,1608.4723,1594.8411,1472.1611,1431.2677,1431.2677,1431.2677,1404.0055
True,2.0,Ненецкий автономный округ,1,False,65000.0,90000.0,10588.2353,8766.9078,6134.0044,5765.9641,5699.9056,4444.794,3038.6914,2821.642,2765.0204,2698.9619,2463.0387,2444.1648,2444.1648,2396.9802,2085.5615,2038.3768,2010.0661,1887.386,1830.7644,1726.9582,1632.5889,1604.2781,1557.0934,1453.2872,1396.6656,1122.9947,1113.5577,1104.1208,1019.1884,990.8776,990.8776,990.8776,972.0038
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,40000.0,185000.0,21764.7059,18020.8661,12608.7868,11852.2596,11716.4727,9136.5209,6246.199,5800.0419,5683.6531,5547.8662,5062.9129,5024.1166,5024.1166,4927.1259,4286.9875,4189.9969,4131.8025,3879.6267,3763.2379,3549.8584,3355.8771,3297.6827,3200.692,2987.3126,2870.9238,2308.3779,2288.9798,2269.5816,2094.9984,2036.804,2036.804,2036.804,1998.0078
True,2.0,Город федерального значения Москва,0,False,40000.0,207000.0,24352.9412,20163.888,14108.2101,13261.7175,13109.783,10223.0261,6988.9902,6489.7767,6359.547,6207.6125,5664.989,5621.5791,5621.5791,5513.0544,4796.7914,4688.2668,4623.1519,4340.9877,4210.7581,3972.0038,3754.9544,3689.8396,3581.3149,3342.5606,3212.3309,2582.8877,2561.1828,2539.4778,2344.1334,2279.0186,2279.0186,2279.0186,2235.6087
True,2.0,Город федерального значения Москва,0,True,50000.0,50000.0,5882.3529,4870.5044,3407.7802,3203.3134,3166.6142,2469.33,1688.1619,1567.5789,1536.1225,1499.4233,1368.3548,1357.8694,1357.8694,1331.6557,1158.6453,1132.4316,1116.7034,1048.5478,1017.0913,959.4212,906.9938,891.2656,865.0519,807.3818,775.9253,623.8859,618.6432,613.4004,566.2158,550.4876,550.4876,550.4876,540.0021
True,2.0,Пермский край,1,False,40000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
True,2.0,Свердловская область,0,False,40000.0,288000.0,33882.3529,28054.1051,19628.8141,18451.0852,18239.698,14223.3407,9723.8125,9029.2545,8848.0654,8636.6782,7881.7238,7821.3275,7821.3275,7670.3366,6673.7968,6522.8059,6432.2114,6039.6351,5858.4461,5526.2661,5224.2844,5133.6898,4982.699,4650.519,4469.33,3593.5829,3563.3847,3533.1865,3261.403,3170.8084,3170.8084,3170.8084,3110.4121
