is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Фрезерование (3469_35),Чтение схем/чертежей (ОПТ) (3032_36),Внимательность (СК) (536_4),Аккуратность (СК) (575_4),Кропотливость (СК) (623_4),Работать на фрезерных станках определенной группы (3638_35),Установка деталей различными способами (3545_35),"Саморазвитие, обучаемость (СК) (604_4)",Использование контрольно-измерительных инструментов (3479_35),Фрезерование сложных деталей (3635_35),Пунктуальность (СК) (612_4),Подготовка станков к работе (3512_35),Высокая работоспособность (СК) (586_4),"Виды, устройство и назначение контрольно-измерительных инструментов и приборов (3482_35)",Командность (СК) (1371_4),Механическая обработка металлов (3498_35),Коммуникабельность (СК) (617_4),Фрезерование цветных металлов и их сплавов (3658_35),Работать на фрезерных станках определенной марки (3636_35)
False,0.0,Самарская область,0,False,15000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Астраханская область,1,False,16242.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Свердловская область,0,False,15000.0,70000.0,15073.3333,11211.6667,6160.0,5868.3333,5390.0,4165.0,3955.0,3150.0,2741.6667,1726.6667,1353.3333,1271.6667,1050.0,956.6667,933.3333,828.3333,781.6667,758.3333,723.3333,688.3333,606.6667,606.6667
False,0.0,Оренбургская область,2,False,15000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
False,0.0,Удмуртская Республика,1,False,15000.0,133000.0,28639.3333,21302.1667,11704.0,11149.8333,10241.0,7913.5,7514.5,5985.0,5209.1667,3280.6667,2571.3333,2416.1667,1995.0,1817.6667,1773.3333,1573.8333,1485.1667,1440.8333,1374.3333,1307.8333,1152.6667,1152.6667
False,0.0,Омская область,1,False,18000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Республика Татарстан,0,False,15000.0,133000.0,28639.3333,21302.1667,11704.0,11149.8333,10241.0,7913.5,7514.5,5985.0,5209.1667,3280.6667,2571.3333,2416.1667,1995.0,1817.6667,1773.3333,1573.8333,1485.1667,1440.8333,1374.3333,1307.8333,1152.6667,1152.6667
False,0.0,Республика Башкортостан,0,False,15000.0,75000.0,16150.0,12012.5,6600.0,6287.5,5775.0,4462.5,4237.5,3375.0,2937.5,1850.0,1450.0,1362.5,1125.0,1025.0,1000.0,887.5,837.5,812.5,775.0,737.5,650.0,650.0
False,0.0,Владимирская область,1,False,15000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
False,0.0,Рязанская область,1,False,18000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
False,0.0,Кировская область,1,False,18000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
False,0.0,Приморский край,1,False,15000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Хабаровский край,1,False,20000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Тюменская область,1,False,15000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Тюменская область,1,True,30000.0,30000.0,6460.0,4805.0,2640.0,2515.0,2310.0,1785.0,1695.0,1350.0,1175.0,740.0,580.0,545.0,450.0,410.0,400.0,355.0,335.0,325.0,310.0,295.0,260.0,260.0
False,0.0,Амурская область,1,False,18000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,27600.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
False,0.0,Челябинская область,0,False,15000.0,64000.0,13781.3333,10250.6667,5632.0,5365.3333,4928.0,3808.0,3616.0,2880.0,2506.6667,1578.6667,1237.3333,1162.6667,960.0,874.6667,853.3333,757.3333,714.6667,693.3333,661.3333,629.3333,554.6667,554.6667
False,0.0,Липецкая область,1,False,15000.0,65000.0,13996.6667,10410.8333,5720.0,5449.1667,5005.0,3867.5,3672.5,2925.0,2545.8333,1603.3333,1256.6667,1180.8333,975.0,888.3333,866.6667,769.1667,725.8333,704.1667,671.6667,639.1667,563.3333,563.3333
False,0.0,Тверская область,1,False,15000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Вологодская область,1,False,20000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Республика Марий Эл,1,False,18000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
False,0.0,Ульяновская область,1,False,15000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Ульяновская область,1,True,25000.0,25000.0,5383.3333,4004.1667,2200.0,2095.8333,1925.0,1487.5,1412.5,1125.0,979.1667,616.6667,483.3333,454.1667,375.0,341.6667,333.3333,295.8333,279.1667,270.8333,258.3333,245.8333,216.6667,216.6667
False,0.0,Пензенская область,1,False,15000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
False,0.0,Воронежская область,2,False,15000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Ярославская область,1,False,15000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Ивановская область,1,False,15000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
False,0.0,Иркутская область,1,False,18000.0,133000.0,28639.3333,21302.1667,11704.0,11149.8333,10241.0,7913.5,7514.5,5985.0,5209.1667,3280.6667,2571.3333,2416.1667,1995.0,1817.6667,1773.3333,1573.8333,1485.1667,1440.8333,1374.3333,1307.8333,1152.6667,1152.6667
False,0.0,Республика Коми,1,False,20000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
False,0.0,Волгоградская область,2,False,15000.0,41007.0,8830.174,6567.9545,3608.616,3437.7535,3157.539,2439.9165,2316.8955,1845.315,1606.1075,1011.506,792.802,744.9605,615.105,560.429,546.76,485.2495,457.9115,444.2425,423.739,403.2355,355.394,355.394
False,0.0,Нижегородская область,0,False,15000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Краснодарский край,0,False,15000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
False,0.0,Курская область,2,False,15000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
False,0.0,Курганская область,1,False,15000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
False,0.0,Ростовская область,0,False,18000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Ленинградская область,1,False,18000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Белгородская область,2,False,18000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Брянская область,1,False,18000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
False,0.0,Псковская область,1,False,18000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
False,0.0,Томская область,1,False,15000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
False,0.0,Тамбовская область,2,False,20000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
False,0.0,Орловская область,1,False,15000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Московская область,2,False,15000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Республика Крым,1,False,30000.0,30000.0,6460.0,4805.0,2640.0,2515.0,2310.0,1785.0,1695.0,1350.0,1175.0,740.0,580.0,545.0,450.0,410.0,400.0,355.0,335.0,325.0,310.0,295.0,260.0,260.0
False,0.0,Республика Мордовия,1,False,18000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Красноярский край,1,False,15000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Республика Адыгея,1,False,30000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
False,0.0,Республика Хакасия,1,False,18000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
False,0.0,Камчатский край,1,False,20000.0,27600.0,5943.2,4420.6,2428.8,2313.8,2125.2,1642.2,1559.4,1242.0,1081.0,680.8,533.6,501.4,414.0,377.2,368.0,326.6,308.2,299.0,285.2,271.4,239.2,239.2
False,0.0,Пермский край,1,False,20842.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Республика Бурятия,1,False,25000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Костромская область,1,False,25000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Калужская область,1,False,22750.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Новгородская область,1,False,22750.0,40000.0,8613.3333,6406.6667,3520.0,3353.3333,3080.0,2380.0,2260.0,1800.0,1566.6667,986.6667,773.3333,726.6667,600.0,546.6667,533.3333,473.3333,446.6667,433.3333,413.3333,393.3333,346.6667,346.6667
False,0.0,Архангельская область,1,False,20842.0,35000.0,7536.6667,5605.8333,3080.0,2934.1667,2695.0,2082.5,1977.5,1575.0,1370.8333,863.3333,676.6667,635.8333,525.0,478.3333,466.6667,414.1667,390.8333,379.1667,361.6667,344.1667,303.3333,303.3333
False,0.0,Мурманская область,1,False,20000.0,40000.0,8613.3333,6406.6667,3520.0,3353.3333,3080.0,2380.0,2260.0,1800.0,1566.6667,986.6667,773.3333,726.6667,600.0,546.6667,533.3333,473.3333,446.6667,433.3333,413.3333,393.3333,346.6667,346.6667
False,0.0,Смоленская область,1,False,16242.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
False,0.0,Забайкальский край,1,False,17000.0,61000.0,13135.3333,9770.1667,5368.0,5113.8333,4697.0,3629.5,3446.5,2745.0,2389.1667,1504.6667,1179.3333,1108.1667,915.0,833.6667,813.3333,721.8333,681.1667,660.8333,630.3333,599.8333,528.6667,528.6667
False,0.0,Республика Саха (Якутия),1,False,35000.0,35000.0,7536.6667,5605.8333,3080.0,2934.1667,2695.0,2082.5,1977.5,1575.0,1370.8333,863.3333,676.6667,635.8333,525.0,478.3333,466.6667,414.1667,390.8333,379.1667,361.6667,344.1667,303.3333,303.3333
False,0.0,Республика Карелия,1,False,22750.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
False,0.0,Ямало-Ненецкий автономный округ,1,False,55000.0,55000.0,11843.3333,8809.1667,4840.0,4610.8333,4235.0,3272.5,3107.5,2475.0,2154.1667,1356.6667,1063.3333,999.1667,825.0,751.6667,733.3333,650.8333,614.1667,595.8333,568.3333,540.8333,476.6667,476.6667
False,0.0,Сахалинская область,1,False,25000.0,87000.0,18734.0,13934.5,7656.0,7293.5,6699.0,5176.5,4915.5,3915.0,3407.5,2146.0,1682.0,1580.5,1305.0,1189.0,1160.0,1029.5,971.5,942.5,899.0,855.5,754.0,754.0
False,0.0,Кабардино-Балкарская Республика,1,False,25000.0,25000.0,5383.3333,4004.1667,2200.0,2095.8333,1925.0,1487.5,1412.5,1125.0,979.1667,616.6667,483.3333,454.1667,375.0,341.6667,333.3333,295.8333,279.1667,270.8333,258.3333,245.8333,216.6667,216.6667
False,0.0,Карачаево-Черкесская Республика,1,False,24285.75,24285.75,5229.5315,3889.7676,2137.146,2035.9554,1870.0028,1445.0021,1372.1449,1092.8587,951.1919,599.0485,469.5245,441.1911,364.2862,331.9053,323.81,287.3814,271.1909,263.0956,250.9528,238.8099,210.4765,210.4765
False,0.0,Луганская область,1,False,30000.0,30000.0,6460.0,4805.0,2640.0,2515.0,2310.0,1785.0,1695.0,1350.0,1175.0,740.0,580.0,545.0,450.0,410.0,400.0,355.0,335.0,325.0,310.0,295.0,260.0,260.0
True,2.0,Республика Северная Осетия,1,False,120000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Кемеровская область,1,False,35000.0,110000.0,23686.6667,17618.3333,9680.0,9221.6667,8470.0,6545.0,6215.0,4950.0,4308.3333,2713.3333,2126.6667,1998.3333,1650.0,1503.3333,1466.6667,1301.6667,1228.3333,1191.6667,1136.6667,1081.6667,953.3333,953.3333
True,2.0,Саратовская область,2,False,35000.0,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,2.0,Новосибирская область,0,False,40000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Чувашская Республика,1,False,35000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,2.0,Алтайский край,2,False,40000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Еврейская автономная область,1,False,40000.0,44250.0,9528.5,7087.375,3894.0,3709.625,3407.25,2632.875,2500.125,1991.25,1733.125,1091.5,855.5,803.875,663.75,604.75,590.0,523.625,494.125,479.375,457.25,435.125,383.5,383.5
True,2.0,Ставропольский край,2,False,35000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Город федерального значения Севастополь,1,False,74360.0,87000.0,18734.0,13934.5,7656.0,7293.5,6699.0,5176.5,4915.5,3915.0,3407.5,2146.0,1682.0,1580.5,1305.0,1189.0,1160.0,1029.5,971.5,942.5,899.0,855.5,754.0,754.0
True,2.0,Калининградская область,1,False,65000.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,2.0,Республика Дагестан,1,False,50000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
True,2.0,Тульская область,1,False,40500.0,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,2.0,Город федерального значения Санкт-Петербург,0,False,44000.0,141000.0,30362.0,22583.5,12408.0,11820.5,10857.0,8389.5,7966.5,6345.0,5522.5,3478.0,2726.0,2561.5,2115.0,1927.0,1880.0,1668.5,1574.5,1527.5,1457.0,1386.5,1222.0,1222.0
True,2.0,Город федерального значения Москва,0,False,45000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,2.0,Самарская область,0,False,12000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,2.0,Астраханская область,1,False,40500.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,2.0,Свердловская область,0,False,25000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,2.0,Оренбургская область,2,False,40000.0,110000.0,23686.6667,17618.3333,9680.0,9221.6667,8470.0,6545.0,6215.0,4950.0,4308.3333,2713.3333,2126.6667,1998.3333,1650.0,1503.3333,1466.6667,1301.6667,1228.3333,1191.6667,1136.6667,1081.6667,953.3333,953.3333
True,2.0,Удмуртская Республика,1,False,12000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Омская область,1,False,57000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,2.0,Республика Татарстан,0,False,37982.5,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,2.0,Республика Башкортостан,0,False,12000.0,135000.0,29070.0,21622.5,11880.0,11317.5,10395.0,8032.5,7627.5,6075.0,5287.5,3330.0,2610.0,2452.5,2025.0,1845.0,1800.0,1597.5,1507.5,1462.5,1395.0,1327.5,1170.0,1170.0
True,2.0,Владимирская область,1,False,43500.0,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,2.0,Рязанская область,1,False,40000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Кировская область,1,False,12000.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,2.0,Приморский край,1,False,44000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,2.0,Хабаровский край,1,False,44000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,2.0,Тюменская область,1,False,44000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,2.0,Амурская область,1,False,40000.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,44000.0,75000.0,16150.0,12012.5,6600.0,6287.5,5775.0,4462.5,4237.5,3375.0,2937.5,1850.0,1450.0,1362.5,1125.0,1025.0,1000.0,887.5,837.5,812.5,775.0,737.5,650.0,650.0
True,2.0,Челябинская область,0,False,37982.5,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,2.0,Липецкая область,1,False,44000.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
