is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Английский язык (ЯС) (1918_32),"Организация командировок сотрудников, руководителя и сопровождающих его лиц. Travel-поддержка (2252_33)",Грамотность (СК) (1368_4),Пунктуальность (СК) (612_4),"Ответственность , добросовестность (СК) (614_4)","Знание ПК, различных операционных систем, офисных программ (2286_33)",Ведение делопроизводства (2047_33),"Личные установки и ценности, мировоззрение (2043_4)",Выполнение поручений руководителя (ОПТ) (3036_36),Внимательность (СК) (536_4),"Встречи и переговоры: планирование, организация, координация, сопровождение, участие в проведении встреч и переговоров (3079_33)",Аккуратность (СК) (575_4),"Организаторские способности, лидерство (СК) (393_4)"
False,0.0,Сахалинская область,1,True,35000.0,35000.0,5722.8916,5662.6506,2921.6867,2650.6024,2469.8795,2379.5181,2349.3976,2078.3133,2018.0723,1837.3494,1807.2289,1566.2651,1536.1446
False,0.0,Архангельская область,1,False,20000.0,45000.0,7358.0034,7280.5508,3756.4544,3407.9174,3175.5594,3059.3804,3020.654,2672.117,2594.6644,2362.3064,2323.58,2013.7694,1975.043
False,0.0,Архангельская область,1,True,25000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,0.0,Ямало-Ненецкий автономный округ,1,False,25000.0,45000.0,7358.0034,7280.5508,3756.4544,3407.9174,3175.5594,3059.3804,3020.654,2672.117,2594.6644,2362.3064,2323.58,2013.7694,1975.043
False,0.0,Ямало-Ненецкий автономный округ,1,True,30000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,0.0,Республика Саха (Якутия),1,False,20625.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,0.0,Город федерального значения Москва,0,False,15000.0,170000.0,27796.9019,27504.3029,14191.0499,12874.3546,11996.5577,11557.6592,11411.3597,10094.6644,9802.0654,8924.2685,8777.969,7607.5731,7461.2737
False,0.0,Город федерального значения Москва,0,True,18000.0,55000.0,8993.1153,8898.4509,4591.222,4165.2324,3881.2392,3739.2427,3691.9105,3265.9208,3171.2565,2887.2633,2839.9312,2461.2737,2413.9415
False,0.0,Магаданская область,1,False,30000.0,50000.0,8175.5594,8089.5009,4173.8382,3786.5749,3528.3993,3399.3115,3356.2823,2969.0189,2882.9604,2624.7849,2581.7556,2237.5215,2194.4923
False,0.0,"иные территории, включая город и космодром Байконур",1,False,10000.0,16242.0,2655.7487,2627.7935,1355.8296,1230.031,1146.1652,1104.2324,1090.2547,964.4561,936.5009,852.6351,838.6575,726.8365,712.8589
False,0.0,Республика Тыва,1,False,15000.0,15000.0,2452.6678,2426.8503,1252.1515,1135.9725,1058.5198,1019.7935,1006.8847,890.7057,864.8881,787.4355,774.5267,671.2565,658.3477
False,0.0,Донецкая область,1,False,20000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,2.0,Оренбургская область,2,False,17000.0,60000.0,9810.6713,9707.401,5008.6059,4543.8898,4234.0792,4079.1738,4027.5387,3562.8227,3459.5525,3149.7418,3098.1067,2685.0258,2633.3907
False,2.0,Курганская область,1,False,18000.0,24087.0,3938.494,3897.0361,2010.7048,1824.1446,1699.7711,1637.5843,1616.8554,1430.2952,1388.8373,1264.4639,1243.7349,1077.9036,1057.1747
False,2.0,Самарская область,0,False,15000.0,45000.0,7358.0034,7280.5508,3756.4544,3407.9174,3175.5594,3059.3804,3020.654,2672.117,2594.6644,2362.3064,2323.58,2013.7694,1975.043
False,2.0,Самарская область,0,True,15000.0,15000.0,2452.6678,2426.8503,1252.1515,1135.9725,1058.5198,1019.7935,1006.8847,890.7057,864.8881,787.4355,774.5267,671.2565,658.3477
False,2.0,Челябинская область,0,False,18000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Саратовская область,2,False,18000.0,35000.0,5722.8916,5662.6506,2921.6867,2650.6024,2469.8795,2379.5181,2349.3976,2078.3133,2018.0723,1837.3494,1807.2289,1566.2651,1536.1446
False,2.0,Иркутская область,1,False,18000.0,60000.0,9810.6713,9707.401,5008.6059,4543.8898,4234.0792,4079.1738,4027.5387,3562.8227,3459.5525,3149.7418,3098.1067,2685.0258,2633.3907
False,2.0,Омская область,1,False,20000.0,50000.0,8175.5594,8089.5009,4173.8382,3786.5749,3528.3993,3399.3115,3356.2823,2969.0189,2882.9604,2624.7849,2581.7556,2237.5215,2194.4923
False,2.0,Республика Татарстан,0,False,18000.0,45000.0,7358.0034,7280.5508,3756.4544,3407.9174,3175.5594,3059.3804,3020.654,2672.117,2594.6644,2362.3064,2323.58,2013.7694,1975.043
False,2.0,Ставропольский край,2,False,20000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Республика Башкортостан,0,False,18000.0,45000.0,7358.0034,7280.5508,3756.4544,3407.9174,3175.5594,3059.3804,3020.654,2672.117,2594.6644,2362.3064,2323.58,2013.7694,1975.043
False,2.0,Республика Башкортостан,0,True,25000.0,25000.0,4087.7797,4044.7504,2086.9191,1893.2874,1764.1997,1699.6558,1678.1411,1484.5095,1441.4802,1312.3924,1290.8778,1118.7608,1097.2461
False,2.0,Томская область,1,False,20000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,2.0,Тюменская область,1,False,18000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Волгоградская область,2,False,18000.0,50000.0,8175.5594,8089.5009,4173.8382,3786.5749,3528.3993,3399.3115,3356.2823,2969.0189,2882.9604,2624.7849,2581.7556,2237.5215,2194.4923
False,2.0,Ивановская область,1,False,18000.0,35000.0,5722.8916,5662.6506,2921.6867,2650.6024,2469.8795,2379.5181,2349.3976,2078.3133,2018.0723,1837.3494,1807.2289,1566.2651,1536.1446
False,2.0,Красноярский край,1,False,18000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Ростовская область,0,False,20000.0,150000.0,24526.6781,24268.5026,12521.5146,11359.7246,10585.1979,10197.9346,10068.8468,8907.0568,8648.8812,7874.3546,7745.2668,6712.5645,6583.4768
False,2.0,Пермский край,1,False,20000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Воронежская область,2,False,17000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Нижегородская область,0,False,20000.0,45978.0,7517.9174,7438.7814,3838.0947,3481.9828,3244.5749,3125.8709,3086.3029,2730.191,2651.0551,2413.6472,2374.0792,2057.5353,2017.9673
False,2.0,Удмуртская Республика,1,False,18000.0,35000.0,5722.8916,5662.6506,2921.6867,2650.6024,2469.8795,2379.5181,2349.3976,2078.3133,2018.0723,1837.3494,1807.2289,1566.2651,1536.1446
False,2.0,Ярославская область,1,False,20000.0,35000.0,5722.8916,5662.6506,2921.6867,2650.6024,2469.8795,2379.5181,2349.3976,2078.3133,2018.0723,1837.3494,1807.2289,1566.2651,1536.1446
False,2.0,Пензенская область,1,False,18000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,2.0,Ульяновская область,1,False,17000.0,36250.0,5927.2806,5864.8881,3026.0327,2745.2668,2558.0895,2464.5009,2433.3046,2152.5387,2090.1463,1902.969,1871.7728,1622.2031,1591.0069
False,2.0,Рязанская область,1,False,20000.0,42250.0,6908.3477,6835.6282,3526.8933,3199.6558,2981.4974,2872.4182,2836.0585,2508.821,2436.1015,2217.9432,2181.5835,1890.7057,1854.346
False,2.0,Кировская область,1,False,20000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Владимирская область,1,False,18000.0,55000.0,8993.1153,8898.4509,4591.222,4165.2324,3881.2392,3739.2427,3691.9105,3265.9208,3171.2565,2887.2633,2839.9312,2461.2737,2413.9415
False,2.0,Алтайский край,2,False,18000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,2.0,Алтайский край,2,True,25000.0,25000.0,4087.7797,4044.7504,2086.9191,1893.2874,1764.1997,1699.6558,1678.1411,1484.5095,1441.4802,1312.3924,1290.8778,1118.7608,1097.2461
False,2.0,Тульская область,1,False,20000.0,45000.0,7358.0034,7280.5508,3756.4544,3407.9174,3175.5594,3059.3804,3020.654,2672.117,2594.6644,2362.3064,2323.58,2013.7694,1975.043
False,2.0,Орловская область,1,False,20000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,2.0,Псковская область,1,False,25000.0,25000.0,4087.7797,4044.7504,2086.9191,1893.2874,1764.1997,1699.6558,1678.1411,1484.5095,1441.4802,1312.3924,1290.8778,1118.7608,1097.2461
False,2.0,Смоленская область,1,False,25000.0,25000.0,4087.7797,4044.7504,2086.9191,1893.2874,1764.1997,1699.6558,1678.1411,1484.5095,1441.4802,1312.3924,1290.8778,1118.7608,1097.2461
False,2.0,Белгородская область,2,False,18750.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Брянская область,1,False,25000.0,35000.0,5722.8916,5662.6506,2921.6867,2650.6024,2469.8795,2379.5181,2349.3976,2078.3133,2018.0723,1837.3494,1807.2289,1566.2651,1536.1446
False,2.0,Брянская область,1,True,15000.0,15000.0,2452.6678,2426.8503,1252.1515,1135.9725,1058.5198,1019.7935,1006.8847,890.7057,864.8881,787.4355,774.5267,671.2565,658.3477
False,2.0,Калужская область,1,False,25000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Тверская область,1,False,18000.0,35000.0,5722.8916,5662.6506,2921.6867,2650.6024,2469.8795,2379.5181,2349.3976,2078.3133,2018.0723,1837.3494,1807.2289,1566.2651,1536.1446
False,2.0,Липецкая область,1,False,20000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Тамбовская область,2,False,18000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,2.0,Республика Крым,1,False,18750.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Республика Марий Эл,1,False,20000.0,35000.0,5722.8916,5662.6506,2921.6867,2650.6024,2469.8795,2379.5181,2349.3976,2078.3133,2018.0723,1837.3494,1807.2289,1566.2651,1536.1446
False,2.0,Калининградская область,1,False,20000.0,45000.0,7358.0034,7280.5508,3756.4544,3407.9174,3175.5594,3059.3804,3020.654,2672.117,2594.6644,2362.3064,2323.58,2013.7694,1975.043
False,2.0,Кемеровская область,1,False,18000.0,44000.0,7194.4923,7118.7608,3672.9776,3332.1859,3104.9914,2991.3941,2953.5284,2612.7367,2537.0052,2309.8107,2271.9449,1969.0189,1931.1532
False,2.0,Вологодская область,1,False,20000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Курская область,2,False,18000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Забайкальский край,1,False,21500.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Чувашская Республика,1,False,20000.0,35000.0,5722.8916,5662.6506,2921.6867,2650.6024,2469.8795,2379.5181,2349.3976,2078.3133,2018.0723,1837.3494,1807.2289,1566.2651,1536.1446
False,2.0,Костромская область,1,False,20000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,2.0,Республика Бурятия,1,False,18000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Республика Бурятия,1,True,20000.0,20000.0,3270.2238,3235.8003,1669.5353,1514.6299,1411.3597,1359.7246,1342.5129,1187.6076,1153.1842,1049.9139,1032.7022,895.0086,877.7969
False,2.0,Город федерального значения Севастополь,1,False,20000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Новгородская область,1,False,30000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,2.0,Республика Коми,1,False,25000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,2.0,Астраханская область,1,False,20000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,2.0,Республика Хакасия,1,False,25000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
False,2.0,Республика Дагестан,1,False,30.0,28000.0,4578.3133,4530.1205,2337.3494,2120.4819,1975.9036,1903.6145,1879.5181,1662.6506,1614.4578,1469.8795,1445.7831,1253.012,1228.9157
False,2.0,Республика Карелия,1,False,25000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Республика Адыгея,1,False,35000.0,35000.0,5722.8916,5662.6506,2921.6867,2650.6024,2469.8795,2379.5181,2349.3976,2078.3133,2018.0723,1837.3494,1807.2289,1566.2651,1536.1446
False,2.0,Амурская область,1,False,25000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Свердловская область,0,False,20000.0,55000.0,8993.1153,8898.4509,4591.222,4165.2324,3881.2392,3739.2427,3691.9105,3265.9208,3171.2565,2887.2633,2839.9312,2461.2737,2413.9415
False,2.0,Краснодарский край,0,False,15000.0,300000.0,49053.3563,48537.0052,25043.0293,22719.4492,21170.3959,20395.8692,20137.6936,17814.1136,17297.7625,15748.7091,15490.5336,13425.1291,13166.9535
False,2.0,Новосибирская область,0,False,20000.0,60000.0,9810.6713,9707.401,5008.6059,4543.8898,4234.0792,4079.1738,4027.5387,3562.8227,3459.5525,3149.7418,3098.1067,2685.0258,2633.3907
False,2.0,Хабаровский край,1,False,25000.0,50000.0,8175.5594,8089.5009,4173.8382,3786.5749,3528.3993,3399.3115,3356.2823,2969.0189,2882.9604,2624.7849,2581.7556,2237.5215,2194.4923
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,21250.0,50000.0,8175.5594,8089.5009,4173.8382,3786.5749,3528.3993,3399.3115,3356.2823,2969.0189,2882.9604,2624.7849,2581.7556,2237.5215,2194.4923
False,2.0,Ленинградская область,1,False,20000.0,55800.0,9123.9243,9027.883,4658.0034,4225.8176,3937.6936,3793.6317,3745.611,3313.4251,3217.3838,2929.2599,2881.2392,2497.074,2449.0534
False,2.0,Мурманская область,1,False,21250.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
False,2.0,Город федерального значения Санкт-Петербург,0,False,25000.0,89000.0,14552.4957,14399.3115,7429.432,6740.1033,6280.5508,6050.7745,5974.1824,5284.8537,5131.6695,4672.117,4595.525,3982.7883,3906.1962
False,2.0,Город федерального значения Санкт-Петербург,0,True,32000.0,32000.0,5232.358,5177.2806,2671.2565,2423.4079,2258.1756,2175.5594,2148.0207,1900.1721,1845.0947,1679.8623,1652.3236,1432.0138,1404.475
False,2.0,Приморский край,1,False,30000.0,63000.0,10301.2048,10192.7711,5259.0361,4771.0843,4445.7831,4283.1325,4228.9157,3740.9639,3632.5301,3307.2289,3253.012,2819.2771,2765.0602
False,2.0,Московская область,2,False,25000.0,80000.0,13080.895,12943.2014,6678.1411,6058.5198,5645.4389,5438.8985,5370.0516,4750.4303,4612.7367,4199.6558,4130.809,3580.0344,3511.1876
False,2.0,Камчатский край,1,False,45000.0,45000.0,7358.0034,7280.5508,3756.4544,3407.9174,3175.5594,3059.3804,3020.654,2672.117,2594.6644,2362.3064,2323.58,2013.7694,1975.043
False,2.0,Сахалинская область,1,False,30000.0,59000.0,9647.1601,9545.611,4925.1291,4468.1583,4163.5112,4011.1876,3960.4131,3503.4423,3401.8933,3097.2461,3046.4716,2640.2754,2589.5009
False,2.0,Архангельская область,1,False,30000.0,59000.0,9647.1601,9545.611,4925.1291,4468.1583,4163.5112,4011.1876,3960.4131,3503.4423,3401.8933,3097.2461,3046.4716,2640.2754,2589.5009
False,2.0,Ямало-Ненецкий автономный округ,1,False,40000.0,65000.0,10628.2272,10516.3511,5425.9897,4922.5473,4586.9191,4419.105,4363.167,3859.7246,3747.8485,3412.2203,3356.2823,2908.778,2852.8399
False,2.0,Республика Саха (Якутия),1,False,30000.0,59000.0,9647.1601,9545.611,4925.1291,4468.1583,4163.5112,4011.1876,3960.4131,3503.4423,3401.8933,3097.2461,3046.4716,2640.2754,2589.5009
False,2.0,Город федерального значения Москва,0,False,30000.0,150000.0,24526.6781,24268.5026,12521.5146,11359.7246,10585.1979,10197.9346,10068.8468,8907.0568,8648.8812,7874.3546,7745.2668,6712.5645,6583.4768
False,2.0,Город федерального значения Москва,0,True,30000.0,50000.0,8175.5594,8089.5009,4173.8382,3786.5749,3528.3993,3399.3115,3356.2823,2969.0189,2882.9604,2624.7849,2581.7556,2237.5215,2194.4923
False,2.0,Чукотский автономный округ,1,False,40000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
True,1.0,Республика Татарстан,0,False,17000.0,17000.0,2779.6902,2750.4303,1419.105,1287.4355,1199.6558,1155.7659,1141.136,1009.4664,980.2065,892.4269,877.7969,760.7573,746.1274
True,1.0,Республика Башкортостан,0,False,25000.0,35000.0,5722.8916,5662.6506,2921.6867,2650.6024,2469.8795,2379.5181,2349.3976,2078.3133,2018.0723,1837.3494,1807.2289,1566.2651,1536.1446
True,1.0,Алтайский край,2,False,24650.0,24650.0,4030.5508,3988.1239,2057.7022,1866.7814,1739.5009,1675.8606,1654.6472,1463.7263,1421.2995,1294.0189,1272.8055,1103.0981,1081.8847
True,1.0,Кемеровская область,1,False,25000.0,25000.0,4087.7797,4044.7504,2086.9191,1893.2874,1764.1997,1699.6558,1678.1411,1484.5095,1441.4802,1312.3924,1290.8778,1118.7608,1097.2461
True,1.0,Республика Дагестан,1,False,25000.0,25000.0,4087.7797,4044.7504,2086.9191,1893.2874,1764.1997,1699.6558,1678.1411,1484.5095,1441.4802,1312.3924,1290.8778,1118.7608,1097.2461
True,1.0,Свердловская область,0,False,40000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
True,1.0,Краснодарский край,0,False,30000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
True,1.0,Город федерального значения Санкт-Петербург,0,False,45000.0,45000.0,7358.0034,7280.5508,3756.4544,3407.9174,3175.5594,3059.3804,3020.654,2672.117,2594.6644,2362.3064,2323.58,2013.7694,1975.043
True,1.0,Камчатский край,1,False,40000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
True,1.0,Ямало-Ненецкий автономный округ,1,False,50000.0,50000.0,8175.5594,8089.5009,4173.8382,3786.5749,3528.3993,3399.3115,3356.2823,2969.0189,2882.9604,2624.7849,2581.7556,2237.5215,2194.4923
True,1.0,Республика Саха (Якутия),1,False,35000.0,35000.0,5722.8916,5662.6506,2921.6867,2650.6024,2469.8795,2379.5181,2349.3976,2078.3133,2018.0723,1837.3494,1807.2289,1566.2651,1536.1446
True,0.0,Республика Татарстан,0,False,25000.0,25000.0,4087.7797,4044.7504,2086.9191,1893.2874,1764.1997,1699.6558,1678.1411,1484.5095,1441.4802,1312.3924,1290.8778,1118.7608,1097.2461
True,0.0,Республика Башкортостан,0,False,30000.0,30000.0,4905.3356,4853.7005,2504.3029,2271.9449,2117.0396,2039.5869,2013.7694,1781.4114,1729.7762,1574.8709,1549.0534,1342.5129,1316.6954
True,0.0,Тверская область,1,False,25000.0,25000.0,4087.7797,4044.7504,2086.9191,1893.2874,1764.1997,1699.6558,1678.1411,1484.5095,1441.4802,1312.3924,1290.8778,1118.7608,1097.2461
True,0.0,Город федерального значения Москва,0,False,40000.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
True,2.0,Хабаровский край,1,False,37400.0,40000.0,6540.4475,6471.6007,3339.0706,3029.2599,2822.7194,2719.4492,2685.0258,2375.2151,2306.3683,2099.8279,2065.4045,1790.0172,1755.5938
